ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2178	"ENSG00000151503.14"	"NCAPD3"	chr11	-	134153708	134157095	134157017	134157095	134153288	134153363	2178	0,0,1	0,0,0	0,0,0	1,2,0	198	99	1	1.0	NA,NA,1.0	0.0,0.0,NA	1.0
2179	"ENSG00000151503.14"	"NCAPD3"	chr11	-	134156751	134157095	134157017	134157095	134153288	134153363	2179	0,0,1	0,0,0	0,0,0	1,2,0	198	99	1	1.0	NA,NA,1.0	0.0,0.0,NA	1.0
2181	"ENSG00000127463.16"	"EMC1"	chr1	-	19243949	19245030	19244905	19245030	19243613	19243707	2181	2,2,0	0,0,0	0,1,0	0,2,0	198	99	1	1.0	1.0,1.0,NA	NA,0.2,NA	0.8
2289	"ENSG00000112695.13"	"COX7A2"	chr6	-	75241122	75241265	75241175	75241265	75240300	75240385	2289	0,0,0	0,1,3	2,0,0	0,0,4	152	99	1	1.0	NA,0.0,0.0	1.0,NA,0.0	-0.5
2295	"ENSG00000197912.16"	"SPG7"	chr16	+	89528631	89529579	89528631	89529524	89530682	89530808	2295	0,0,1	0,0,1	0,2,3	0,0,0	154	99	1	1.0	NA,NA,0.391	NA,1.0,1.0	-0.609
2350	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112275843	112276013	2350	0,2,3	0,1,1	0,0,1	0,0,0	108	99	1	1.0	NA,0.647,0.733	NA,NA,1.0	-0.31
2369	"ENSG00000146701.12"	"MDH2"	chr7	+	76048160	76048522	76048160	76048226	76054829	76054998	2369	0,0,0	4,1,2	0,0,3	2,0,2	198	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.429	-0.214
2370	"ENSG00000196730.13"	"DAPK1"	chr9	+	87497680	87498107	87497680	87497772	87498969	87499139	2370	0,0,0	0,1,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
2387	"ENSG00000127184.13"	"COX7C"	chr5	+	86617940	86618130	86617940	86618053	86619352	86619496	2387	2,5,1	0,0,2	2,2,3	0,0,0	176	99	0.459744774465	1.0	1.0,1.0,0.22	1.0,1.0,1.0	-0.26
2407	"ENSG00000140416.25"	"TPM1"	chr15	+	63043705	63044152	63043705	63043831	63056984	63057118	2407	5,0,10	0,1,1	12,11,20	0,0,2	198	99	1	1.0	1.0,0.0,0.833	1.0,1.0,0.833	-0.333
2421	"ENSG00000070010.19"	"UFD1"	chr22	-	19475469	19475602	19475495	19475602	19475067	19475100	2421	0,0,1	2,0,0	0,0,1	0,0,0	125	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
2426	"ENSG00000040933.16"	"INPP4A"	chr2	+	98555552	98555808	98555552	98555691	98559462	98559495	2426	3,11,22	0,0,2	1,0,0	0,0,0	198	99	1	1.0	1.0,1.0,0.846	1.0,NA,NA	-0.051
2427	"ENSG00000040933.16"	"INPP4A"	chr2	+	98568570	98568689	98568570	98568668	98572814	98572927	2427	0,0,1	2,4,8	0,0,0	1,0,0	120	99	1	1.0	0.0,0.0,0.093	0.0,NA,NA	0.031
2435	"ENSG00000072682.20"	"P4HA2"	chr5	-	132226696	132227221	132226931	132227221	132218544	132218644	2435	0,1,0	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
2487	"ENSG00000175866.16"	"BAIAP2"	chr17	+	81053667	81053791	81053667	81053743	81057880	81057967	2487	0,2,0	1,6,14	0,0,0	0,0,1	147	99	1	1.0	0.0,0.183,0.0	NA,NA,0.0	0.061
2488	"ENSG00000175866.16"	"BAIAP2"	chr17	+	81085653	81085725	81085653	81085715	81086442	81086580	2488	1,4,19	0,2,1	2,0,2	0,0,0	109	99	1	1.0	1.0,0.645,0.945	1.0,NA,1.0	-0.137
2489	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805153	85804936	85805104	85805732	85805864	2489	2,0,0	0,0,3	0,2,0	5,0,1	148	99	1	1.0	1.0,NA,0.0	0.0,1.0,0.0	0.167
2494	"ENSG00000173120.15"	"KDM2A"	chr11	+	67250085	67250798	67250085	67250346	67252693	67252857	2494	1,1,7	0,1,0	1,0,1	0,0,0	198	99	1	1.0	1.0,0.333,1.0	1.0,NA,1.0	-0.222
2513	"ENSG00000072274.14"	"TFRC"	chr3	-	196054295	196055301	196055079	196055301	196053417	196053558	2513	0,0,1	5,1,5	0,0,0	0,1,0	198	99	1	1.0	0.0,0.0,0.091	NA,0.0,NA	0.03
2535	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132775065	132775305	132775140	132775305	132774156	132774320	2535	0,0,0	1,5,8	0,0,1	0,0,0	174	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
2542	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132786688	132786787	132786692	132786787	132786338	132786555	2542	0,1,0	0,2,1	0,0,0	0,0,1	103	99	1	1.0	NA,0.325,0.0	NA,NA,0.0	0.163
2546	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132816539	132816812	132816659	132816812	132812947	132813419	2546	0,0,2	2,4,7	0,0,0	0,0,1	198	99	1	1.0	0.0,0.0,0.125	NA,NA,0.0	0.042
2572	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184135384	184135748	184135384	184135580	184136611	184136736	2572	0,0,1	0,2,0	0,0,0	0,2,0	198	99	1	1.0	NA,0.0,1.0	NA,0.0,NA	0.5
2589	"ENSG00000058063.16"	"ATP11B"	chr3	+	182880878	182880981	182880878	182880947	182884752	182884898	2589	0,1,0	0,0,1	0,0,2	0,0,0	133	99	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
2649	"ENSG00000163660.12"	"CCNL1"	chr3	-	157156935	157157083	157157010	157157083	157153035	157153156	2649	0,1,6	1,0,4	0,0,0	0,1,2	174	99	1	1.0	0.0,1.0,0.46	NA,0.0,0.0	0.487
2651	"ENSG00000133706.20"	"LARS1"	chr5	-	146142855	146143084	146142871	146143084	146140203	146140261	2651	0,1,1	0,0,1	0,0,0	1,0,0	115	99	1	1.0	NA,1.0,0.463	0.0,NA,NA	0.732
2688	"ENSG00000163755.9"	"HPS3"	chr3	+	149129637	149130453	149129637	149129940	149140003	149140498	2688	0,1,0	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
2692	"ENSG00000126456.16"	"IRF3"	chr19	-	49665483	49665857	49665630	49665857	49664673	49664846	2692	0,1,0	0,0,0	0,0,2	0,0,1	198	99	1	1.0	NA,1.0,NA	NA,NA,0.5	0.5
2699	"ENSG00000156983.17"	"BRPF1"	chr3	+	9744223	9744541	9744223	9744508	9745007	9745155	2699	2,0,2	0,1,2	0,0,0	0,0,2	132	99	1	1.0	1.0,0.0,0.429	NA,NA,0.0	0.476
2732	"ENSG00000094914.14"	"AAAS"	chr12	-	53321342	53321610	53321470	53321610	53320564	53320692	2732	0,0,1	0,0,0	1,2,0	0,0,2	198	99	1	1.0	NA,NA,1.0	1.0,1.0,0.0	0.333
2754	"ENSG00000177646.20"	"ACAD9"	chr3	+	128879622	128880017	128879622	128879841	128884652	128884746	2754	0,1,2	0,0,1	0,0,0	0,2,0	198	99	1	1.0	NA,1.0,0.5	NA,0.0,NA	0.75
2755	"ENSG00000177646.20"	"ACAD9"	chr3	+	128902552	128902632	128902552	128902628	128904061	128904132	2755	0,4,0	0,0,2	0,0,0	5,0,0	103	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
2761	"ENSG00000087274.19"	"ADD1"	chr4	+	2904763	2905108	2904763	2905015	2907742	2907844	2761	0,2,6	1,0,6	0,0,1	0,0,1	192	99	1	1.0	0.0,1.0,0.34	NA,NA,0.34	0.107
2763	"ENSG00000058262.11"	"SEC61A1"	chr3	+	128064876	128065884	128064876	128065037	128066953	128067151	2763	0,0,1	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2786	"ENSG00000173230.17"	"GOLGB1"	chr3	-	121669196	121669355	121669211	121669355	121668060	121668158	2786	1,0,5	3,0,2	0,0,0	0,0,2	114	99	1	1.0	0.224,NA,0.685	NA,NA,0.0	0.455
2803	"ENSG00000150093.20"	"ITGB1"	chr10	-	32932505	32932600	32932514	32932600	32929821	32930044	2803	0,0,0	0,1,4	0,2,0	3,12,1	108	99	1	1.0	NA,0.0,0.0	0.0,0.133,0.0	-0.044
2911	"ENSG00000258388.7"	"PPT2-EGFL8"	chr6	+	32164578	32164681	32164578	32164657	32166137	32166620	2911	0,1,1	0,2,0	0,0,1	0,0,0	123	99	1	1.0	NA,0.287,1.0	NA,NA,1.0	-0.357
2915	"ENSG00000196562.16"	"SULF2"	chr20	-	47666087	47666488	47666259	47666488	47665856	47665953	2915	0,0,3	2,13,12	0,0,0	0,0,1	198	99	1	1.0	0.0,0.0,0.111	NA,NA,0.0	0.037
3010	"ENSG00000115415.21"	"STAT1"	chr2	-	190975309	190975887	190975811	190975887	190974829	190974932	3010	0,0,2	0,0,6	0,0,0	0,0,4	198	99	1	1.0	NA,NA,0.143	NA,NA,0.0	0.143
3020	"ENSG00000115760.16"	"BIRC6"	chr2	+	32463193	32463381	32463193	32463282	32464508	32464823	3020	1,3,10	0,0,1	1,0,2	0,0,0	198	99	1	1.0	1.0,1.0,0.833	1.0,NA,1.0	-0.056
3024	"ENSG00000168028.15"	"RPSA"	chr3	+	39407620	39407821	39407620	39407786	39408605	39408724	3024	0,1,0	0,1,1	0,0,0	4,4,3	134	99	1	1.0	NA,0.425,0.0	0.0,0.0,0.0	0.212
3071	"ENSG00000136450.13"	"SRSF1"	chr17	-	58006906	58007261	58006943	58007261	58006342	58006527	3071	0,0,0	0,4,1	0,0,2	0,0,3	136	99	1	1.0	NA,0.0,0.0	NA,NA,0.327	-0.327
3074	"ENSG00000134910.14"	"STT3A"	chr11	+	125608108	125608289	125608108	125608243	125609433	125609589	3074	0,0,0	0,0,1	5,0,0	0,0,0	145	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3076	"ENSG00000019582.17"	"CD74"	chr5	-	150403120	150404767	150404679	150404767	150402562	150402625	3076	0,0,12	14,18,86	0,0,0	5,0,2	198	99	1	1.0	0.0,0.0,0.065	0.0,NA,0.0	0.022
3083	"ENSG00000126214.22"	"KLC1"	chr14	+	103662701	103662927	103662701	103662921	103669510	103669598	3083	0,7,8	1,0,0	1,0,0	0,0,0	105	99	1	1.0	0.0,1.0,1.0	1.0,NA,NA	-0.333
3091	"ENSG00000070423.18"	"RNF126"	chr19	-	651610	651855	651691	651855	650233	650296	3091	0,0,1	0,0,1	3,0,0	0,0,0	180	99	1	1.0	NA,NA,0.355	1.0,NA,NA	-0.645
3092	"ENSG00000198925.12"	"ATG9A"	chr2	-	219223868	219224022	219223927	219224022	219223584	219223764	3092	0,1,2	0,4,2	0,2,1	0,0,0	158	99	1	1.0	NA,0.135,0.385	NA,1.0,1.0	-0.74
3095	"ENSG00000131368.9"	"MRPS25"	chr3	-	15053290	15053467	15053379	15053467	15047504	15052633	3095	0,0,2	0,1,0	0,0,0	1,0,0	188	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
3130	"ENSG00000100483.14"	"VCPKMT"	chr14	-	50116068	50116179	50116079	50116179	50115838	50115911	3130	1,0,0	0,3,0	1,0,0	0,0,0	110	99	1	1.0	1.0,0.0,NA	1.0,NA,NA	-0.5
3165	"ENSG00000020129.16"	"NCDN"	chr1	+	35558155	35558484	35558155	35558223	35559106	35559247	3165	0,0,1	0,0,0	0,0,0	0,1,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
3167	"ENSG00000035115.22"	"SH3YL1"	chr2	-	230546	231191	231022	231191	229965	230044	3167	0,0,1	0,0,1	0,0,0	0,0,1	198	99	1	1.0	NA,NA,0.333	NA,NA,0.0	0.333
3202	"ENSG00000135241.17"	"PNPLA8"	chr7	-	108487758	108487953	108487944	108487953	108479183	108479379	3202	0,0,2	1,0,0	0,0,2	0,0,0	198	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
3228	"ENSG00000089053.13"	"ANAPC5"	chr12	-	121331226	121331428	121331346	121331428	121330582	121330672	3228	0,0,3	0,1,1	0,0,0	2,0,2	198	99	1	1.0	NA,0.0,0.6	0.0,NA,0.0	0.3
3267	"ENSG00000117054.15"	"ACADM"	chr1	+	75750450	75750891	75750450	75750546	75761121	75761370	3267	0,0,2	1,1,1	0,0,0	0,0,1	198	99	1	1.0	0.0,0.0,0.5	NA,NA,0.0	0.167
3277	"ENSG00000183011.14"	"NAA38"	chr17	-	7856984	7857198	7857014	7857198	7856684	7856843	3277	0,0,0	0,0,2	0,0,2	1,0,0	129	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
3286	"ENSG00000234741.10"	"GAS5"	chr1	-	173864483	173865547	173865509	173865547	173864256	173864304	3286	3,1,14	0,0,1	4,0,2	0,0,0	198	99	1	1.0	1.0,1.0,0.875	1.0,NA,1.0	-0.042
3287	"ENSG00000234741.10"	"GAS5"	chr1	-	173865470	173865547	173865509	173865547	173864256	173865282	3287	0,2,4	2,3,3	1,0,0	2,1,2	138	99	0.00204265629196	0.1881840601375583	0.0,0.324,0.489	0.264,0.0,0.0	0.183
3295	"ENSG00000117523.18"	"PRRC2C"	chr1	+	171584418	171584541	171584418	171584526	171587002	171587221	3295	0,4,1	0,0,4	0,1,0	0,0,0	114	99	1	1.0	NA,1.0,0.178	NA,1.0,NA	-0.411
3339	"ENSG00000145907.16"	"G3BP1"	chr5	+	151803884	151804141	151803884	151803996	151804405	151812785	3339	0,0,1	0,0,0	0,0,0	0,2,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
3340	"ENSG00000145907.16"	"G3BP1"	chr5	+	151803884	151804162	151803884	151803996	151804405	151812785	3340	0,0,1	0,0,0	0,0,0	0,2,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
3383	"ENSG00000111678.11"	"C12orf57"	chr12	+	6944475	6944652	6944475	6944565	6945770	6946002	3383	3,3,1	0,0,0	1,1,3	2,0,2	186	99	0.00248154804577	0.1881840601375583	1.0,1.0,1.0	0.21,1.0,0.444	0.449
3405	"ENSG00000085511.20"	"MAP3K4"	chr6	+	161093772	161093851	161093772	161093839	161097079	161097176	3405	0,1,2	1,0,0	0,0,0	0,0,1	111	99	1	1.0	0.0,1.0,1.0	NA,NA,0.0	0.667
3424	"ENSG00000196498.15"	"NCOR2"	chr12	-	124327408	124327633	124327546	124327633	124326190	124326370	3424	0,0,0	0,2,1	0,0,3	0,0,0	198	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
3438	"ENSG00000244754.9"	"N4BP2L2"	chr13	-	32538617	32538825	32538682	32538825	32533544	32537027	3438	0,2,12	0,0,2	2,0,0	0,0,0	164	99	1	1.0	NA,1.0,0.784	1.0,NA,NA	-0.108
3458	"ENSG00000146457.16"	"WTAP"	chr6	+	159748190	159750010	159748190	159748369	159753459	159753614	3458	1,0,5	0,0,2	2,0,2	0,0,0	198	99	1	1.0	1.0,NA,0.556	1.0,NA,1.0	-0.222
3500	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1729137	1729301	1729137	1729208	1729486	1729578	3500	0,1,0	5,6,7	0,0,0	0,0,1	192	99	1	1.0	0.0,0.079,0.0	NA,NA,0.0	0.026
3501	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1761223	1761305	1761223	1761278	1762350	1762481	3501	1,3,7	0,1,1	0,2,3	0,0,0	126	99	1	1.0	1.0,0.702,0.846	NA,1.0,1.0	-0.151
3528	"ENSG00000186891.14"	"TNFRSF18"	chr1	-	1204033	1204236	1204054	1204236	1203843	1203968	3528	0,3,1	0,0,0	0,0,0	0,0,2	120	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
3543	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207767823	207767012	207767195	207770320	207770362	3543	1,0,0	0,0,0	0,0,0	2,0,0	198	99	1	1.0	1.0,NA,NA	0.0,NA,NA	1.0
3544	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207768772	207767012	207767195	207770320	207770362	3544	1,0,0	0,0,0	0,0,0	2,0,0	198	99	1	1.0	1.0,NA,NA	0.0,NA,NA	1.0
3619	"ENSG00000141349.10"	"G6PC3"	chr17	+	44070729	44071242	44070729	44071183	44074159	44074266	3619	0,0,2	0,0,0	0,0,0	0,0,1	158	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3633	"ENSG00000198755.11"	"RPL10A"	chr6	+	35468946	35469285	35468946	35469027	35469380	35469529	3633	0,2,1	5,3,6	0,0,1	4,7,12	198	99	0.816713475424	1.0	0.0,0.25,0.077	0.0,0.0,0.04	0.096
3640	"ENSG00000112159.13"	"MDN1"	chr6	-	89653852	89654334	89654163	89654334	89652991	89653155	3640	0,0,1	1,4,8	0,0,0	1,0,0	198	99	1	1.0	0.0,0.0,0.059	0.0,NA,NA	0.02
3654	"ENSG00000119688.21"	"ABCD4"	chr14	-	74288659	74288765	74288715	74288765	74288206	74288259	3654	0,0,2	0,1,0	0,0,0	0,0,2	155	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
3655	"ENSG00000119688.21"	"ABCD4"	chr14	-	74297638	74298069	74297929	74298069	74296332	74296449	3655	0,0,0	0,0,1	0,0,2	3,0,0	198	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
3659	"ENSG00000063244.14"	"U2AF2"	chr19	+	55669082	55669181	55669082	55669169	55669443	55669692	3659	0,6,0	2,2,5	0,0,0	0,2,0	111	99	1	1.0	0.0,0.728,0.0	NA,0.0,NA	0.243
3665	"ENSG00000173226.17"	"IQCB1"	chr3	-	121834248	121834479	121834390	121834479	121828860	121828972	3665	0,1,2	0,5,3	0,0,0	0,0,1	198	99	1	1.0	NA,0.091,0.25	NA,NA,0.0	0.17
3673	"ENSG00000100796.18"	"PPP4R3A"	chr14	-	91475810	91475966	91475849	91475966	91473238	91473370	3673	1,0,1	0,0,0	0,0,0	0,0,1	138	99	1	1.0	1.0,NA,1.0	NA,NA,0.0	1.0
3695	"ENSG00000158864.13"	"NDUFS2"	chr1	+	161209482	161209931	161209482	161209595	161210110	161210188	3695	0,2,4	0,0,0	1,0,0	2,0,0	198	99	1	1.0	NA,1.0,1.0	0.2,NA,NA	0.8
3712	"ENSG00000161999.13"	"JMJD8"	chr16	-	683860	684155	683909	684155	683684	683781	3712	0,2,0	0,0,0	0,0,0	0,2,0	148	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
3740	"ENSG00000164896.21"	"FASTK"	chr7	-	151078841	151079021	151078922	151079021	151078561	151078701	3740	0,5,0	0,2,1	1,0,2	0,0,0	180	99	1	1.0	NA,0.579,0.0	1.0,NA,1.0	-0.711
3762	"ENSG00000204842.18"	"ATXN2"	chr12	-	111519831	111520076	111519878	111520076	111518248	111518427	3762	0,0,1	0,0,0	0,0,0	0,0,2	146	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3788	"ENSG00000133030.22"	"MPRIP"	chr17	+	17137915	17138429	17137915	17138075	17142626	17142765	3788	0,1,4	0,1,0	0,1,0	0,0,0	198	99	1	1.0	NA,0.333,1.0	NA,1.0,NA	-0.334
3853	"ENSG00000043514.17"	"TRIT1"	chr1	-	39850118	39850261	39850122	39850261	39847985	39848097	3853	0,0,0	0,0,1	0,0,1	0,0,0	103	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3873	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137088074	137088398	137088074	137088183	137088868	137089005	3873	0,3,0	0,4,0	0,0,0	1,1,4	198	99	1	1.0	NA,0.273,NA	0.0,0.0,0.0	0.273
3888	"ENSG00000198830.12"	"HMGN2"	chr1	+	26473482	26473585	26473482	26473527	26473702	26473732	3888	0,0,1	1,2,5	0,0,0	2,1,3	157	99	1	1.0	0.0,0.0,0.112	0.0,0.0,0.0	0.037
3889	"ENSG00000198830.12"	"HMGN2"	chr1	+	26473702	26473817	26473702	26473732	26474084	26474135	3889	0,0,3	1,2,0	0,0,0	2,1,3	184	99	0.172248901649	1.0	0.0,0.0,1.0	0.0,0.0,0.0	0.333
3892	"ENSG00000138073.14"	"PREB"	chr2	-	27133116	27133721	27133531	27133721	27132842	27132923	3892	0,4,3	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.6	NA,NA,1.0	-0.2
3941	"ENSG00000166337.11"	"TAF10"	chr11	-	6611534	6611818	6611663	6611818	6611387	6611452	3941	0,2,0	0,1,3	0,0,0	1,0,1	198	99	1	1.0	NA,0.5,0.0	0.0,NA,0.0	0.25
3965	"ENSG00000026751.17"	"SLAMF7"	chr1	+	160749820	160750132	160749820	160750093	160750303	160750423	3965	0,1,0	0,6,11	0,0,0	1,0,0	138	99	1	1.0	NA,0.107,0.0	0.0,NA,NA	0.053
3991	"ENSG00000137409.21"	"MTCH1"	chr6	-	36972651	36972796	36972702	36972796	36970646	36970694	3991	0,2,4	0,2,1	0,2,2	2,1,1	150	99	1	1.0	NA,0.398,0.725	0.0,0.569,0.569	0.182
3994	"ENSG00000137409.21"	"MTCH1"	chr6	-	36985806	36986173	36985852	36986173	36981587	36981672	3994	0,0,0	0,1,4	0,2,0	1,1,0	145	99	1	1.0	NA,0.0,0.0	0.0,0.577,NA	-0.288
4033	"ENSG00000042445.14"	"RETSAT"	chr2	-	85345512	85346094	85345974	85346094	85344593	85344732	4033	0,0,1	0,0,1	0,0,0	0,2,0	198	99	1	1.0	NA,NA,0.333	NA,0.0,NA	0.333
4130	"ENSG00000059145.19"	"UNKL"	chr16	-	1369933	1370357	1370129	1370357	1367655	1367858	4130	0,1,0	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
4154	"ENSG00000293434.1"	"AHSA2P"	chr2	+	61184711	61184924	61184711	61184800	61185501	61185618	4154	0,0,2	2,2,7	0,0,0	0,0,2	198	99	1	1.0	0.0,0.0,0.125	NA,NA,0.0	0.042
4158	"ENSG00000241468.8"	"ATP5MF"	chr7	-	99466110	99466167	99466128	99466167	99460085	99460193	4158	2,0,0	0,2,0	3,0,3	2,4,2	117	99	1	1.0	1.0,0.0,NA	0.559,0.0,0.559	0.127
4159	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23791755	23791894	23791755	23791867	23793558	23793688	4159	0,0,0	0,0,1	1,0,0	0,0,1	126	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
4161	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23801964	23800943	23801081	23803294	23803422	4161	0,0,2	2,0,6	0,0,0	0,0,3	198	99	1	1.0	0.0,NA,0.143	NA,NA,0.0	0.071
4182	"ENSG00000197386.14"	"HTT"	chr4	+	3172907	3173218	3172907	3173131	3174720	3174799	4182	0,0,1	1,2,5	0,0,0	0,1,0	186	99	1	1.0	0.0,0.0,0.096	NA,0.0,NA	0.032
4183	"ENSG00000197386.14"	"HTT"	chr4	+	3172907	3173331	3172907	3173131	3174720	3174799	4183	0,0,1	1,2,5	0,0,0	0,1,0	198	99	1	1.0	0.0,0.0,0.091	NA,0.0,NA	0.03
4187	"ENSG00000143569.20"	"UBAP2L"	chr1	+	154234590	154234792	154234590	154234759	154235195	154235291	4187	0,0,2	1,2,2	0,0,0	2,0,2	132	99	1	1.0	0.0,0.0,0.429	0.0,NA,0.0	0.143
4193	"ENSG00000136068.16"	"FLNB"	chr3	+	58141857	58141929	58141857	58141896	58142649	58142752	4193	2,1,0	0,2,0	1,0,1	0,0,0	132	99	1	1.0	1.0,0.273,NA	1.0,NA,1.0	-0.363
4202	"ENSG00000126709.16"	"IFI6"	chr1	-	27669220	27669346	27669244	27669346	27668457	27668535	4202	1,0,0	0,1,0	0,0,0	0,2,0	123	99	1	1.0	1.0,0.0,NA	NA,0.0,NA	0.5
4203	"ENSG00000126709.16"	"IFI6"	chr1	-	27669232	27669346	27669244	27669346	27668457	27668535	4203	1,0,0	0,1,0	0,0,0	0,2,0	111	99	1	1.0	1.0,0.0,NA	NA,0.0,NA	0.5
4216	"ENSG00000182923.20"	"CEP63"	chr3	+	134495295	134495364	134495295	134495360	134507108	134507286	4216	0,0,1	0,0,1	0,0,2	0,0,0	103	99	1	1.0	NA,NA,0.49	NA,NA,1.0	-0.51
4231	"ENSG00000198793.14"	"MTOR"	chr1	-	11121094	11121368	11121245	11121368	11117003	11117086	4231	0,0,0	0,3,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
4235	"ENSG00000163565.20"	"IFI16"	chr1	+	159051678	159053724	159051678	159052098	159054820	159055151	4235	0,1,0	0,0,1	2,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
4240	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636846	42636714	42636846	42631377	42631450	4240	0,0,0	2,5,3	0,2,0	1,0,5	198	99	0.412318108164	1.0	0.0,0.0,0.0	0.0,1.0,0.0	-0.333
4289	"ENSG00000143578.16"	"CREB3L4"	chr1	+	153968521	153968699	153968521	153968639	153968929	153969176	4289	0,1,3	0,0,0	0,0,0	0,0,1	159	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
4308	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580424	28580646	28580559	28580646	28579911	28579981	4308	1,1,2	0,0,1	0,0,2	0,0,2	198	99	1	1.0	1.0,1.0,0.5	NA,NA,0.333	0.5
4309	"ENSG00000197989.15"	"SNHG12"	chr1	-	28581093	28581229	28581110	28581229	28580559	28580646	4309	0,0,1	1,0,1	0,0,0	0,0,2	116	99	1	1.0	0.0,NA,0.46	NA,NA,0.0	0.23
4320	"ENSG00000145868.17"	"FBXO38"	chr5	+	148427212	148427947	148427212	148427722	148433423	148433524	4320	0,0,1	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.333	NA,NA,1.0	-0.667
4324	"ENSG00000134644.16"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30945345	30945483	4324	0,0,1	0,0,0	0,0,0	2,0,0	105	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
4325	"ENSG00000134644.16"	"PUM1"	chr1	-	30968296	30968492	30968353	30968492	30967166	30967310	4325	0,0,2	0,2,0	0,2,0	0,0,0	156	99	1	1.0	NA,0.0,1.0	NA,1.0,NA	-0.5
4344	"ENSG00000198218.12"	"QRICH1"	chr3	-	49032898	49033228	49033119	49033228	49032621	49032773	4344	0,0,2	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
4375	"ENSG00000127022.16"	"CANX"	chr5	+	179705678	179705862	179705678	179705852	179706257	179706331	4375	0,0,1	1,6,5	0,0,0	0,3,4	109	99	1	1.0	0.0,0.0,0.154	NA,0.0,0.0	0.051
4397	"ENSG00000108883.13"	"EFTUD2"	chr17	-	44894244	44894525	44894416	44894525	44886584	44886750	4397	0,0,1	0,1,8	0,0,0	0,0,1	198	99	1	1.0	NA,0.0,0.059	NA,NA,0.0	0.029
4428	"ENSG00000084764.12"	"MAPRE3"	chr2	+	27024095	27024297	27024095	27024252	27025582	27025737	4428	0,0,2	0,0,0	0,0,0	0,1,0	144	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
