ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2853	"ENSG00000100241.22"	"SBF1"	chr22	-	50446805	50447453	50446805	50447240	50447321	50447453	2853	2,1,2	0,2,0	0,0,1	2,0,0	180	99	1	1.0	1.0,0.216,1.0	0.0,NA,1.0	0.239
2866	"ENSG00000100241.22"	"SBF1"	chr22	-	50454813	50455142	50454813	50454944	50455015	50455142	2866	2,1,1	0,0,2	0,0,0	0,1,1	170	99	1	1.0	1.0,1.0,0.226	NA,0.0,0.0	0.742
2867	"ENSG00000100241.22"	"SBF1"	chr22	-	50454813	50455409	50454813	50455142	50455223	50455409	2867	2,1,3	2,6,6	0,0,0	0,1,0	180	99	1	1.0	0.355,0.084,0.216	NA,0.0,NA	0.218
2868	"ENSG00000100241.22"	"SBF1"	chr22	-	50455015	50455409	50455015	50455130	50455223	50455409	2868	2,1,3	1,0,0	0,0,1	0,0,0	192	99	1	1.0	0.508,1.0,1.0	NA,NA,1.0	-0.164
2879	"ENSG00000100241.22"	"SBF1"	chr22	-	50461795	50462119	50461795	50461869	50461946	50462119	2879	2,1,1	1,4,1	0,0,0	3,0,2	176	99	1	1.0	0.529,0.123,0.36	0.0,NA,0.0	0.337
2881	"ENSG00000100241.22"	"SBF1"	chr22	-	50463282	50464441	50463282	50463432	50464328	50464441	2881	2,1,2	0,7,0	0,0,0	3,0,0	198	99	1	1.0	1.0,0.067,1.0	0.0,NA,NA	0.689
2889	"ENSG00000100241.22"	"SBF1"	chr22	-	50467531	50467923	50467531	50467690	50467785	50467923	2889	2,1,0	0,0,0	0,0,0	4,0,0	194	99	1	1.0	1.0,1.0,NA	0.0,NA,NA	1.0
2909	"ENSG00000160789.24"	"LMNA"	chr1	+	156136920	156137232	156136920	156137028	156137112	156137232	2909	0,0,0	2,0,0	0,0,1	1,2,5	183	99	1	1.0	0.0,NA,NA	0.0,0.0,0.098	-0.033
2910	"ENSG00000160789.24"	"LMNA"	chr1	+	156137653	156138757	156137653	156137743	156138487	156138757	2910	0,1,1	0,0,1	1,0,2	0,0,0	198	99	1	1.0	NA,1.0,0.333	1.0,NA,1.0	-0.334
2917	"ENSG00000126749.17"	"EMG1"	chr12	+	6974551	6975148	6974551	6974693	6975089	6975148	2917	0,0,2	0,1,0	0,0,0	0,0,1	198	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
2925	"ENSG00000140416.25"	"TPM1"	chr15	+	63061197	63062277	63061197	63061273	63062214	63062277	2925	0,0,1	1,4,15	0,0,0	13,1,7	198	99	1	1.0	0.0,0.0,0.032	0.0,0.0,0.0	0.011
2926	"ENSG00000140416.25"	"TPM1"	chr15	+	63062575	63064142	63062575	63062645	63064063	63064142	2926	0,0,0	12,11,17	3,0,0	18,22,30	198	99	1	1.0	0.0,0.0,0.0	0.077,0.0,0.0	-0.026
2928	"ENSG00000213523.12"	"SRA1"	chr5	-	140551060	140552184	140551060	140551169	140551981	140552184	2928	0,0,1	0,1,3	0,0,0	0,2,0	198	99	1	1.0	NA,0.0,0.143	NA,0.0,NA	0.071
2929	"ENSG00000160813.7"	"PPP1R35"	chr7	-	100435630	100436064	100435630	100435767	100435847	100436064	2929	0,4,0	0,0,3	0,0,1	0,0,0	179	99	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
2930	"ENSG00000100983.12"	"GSS"	chr20	-	34942487	34943006	34942487	34942627	34942930	34943006	2930	0,3,0	0,0,1	0,0,0	0,0,2	198	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
2937	"ENSG00000090520.12"	"DNAJB11"	chr3	+	186577667	186581513	186577667	186577800	186581370	186581513	2937	0,1,1	0,0,1	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,0.333	0.0,NA,NA	0.666
2938	"ENSG00000090520.12"	"DNAJB11"	chr3	+	186577667	186582077	186577667	186581513	186581994	186582077	2938	0,0,0	0,1,1	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2957	"ENSG00000168214.22"	"RBPJ"	chr4	+	26420550	26424479	26420550	26420725	26424341	26424479	2957	0,0,1	0,1,0	0,0,0	2,0,0	198	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
2978	"ENSG00000160741.17"	"CRTC2"	chr1	-	153954872	153955166	153954872	153954989	153955064	153955166	2978	3,1,2	0,0,3	0,0,0	0,0,1	174	99	1	1.0	1.0,1.0,0.275	NA,NA,0.0	0.758
2982	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805864	85804936	85805104	85805732	85805864	2982	0,2,0	0,0,3	0,0,0	5,0,1	198	99	1	1.0	NA,1.0,0.0	0.0,NA,0.0	0.5
2983	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805864	85804936	85805153	85805732	85805864	2983	0,2,0	2,0,0	0,0,0	0,2,0	198	99	1	1.0	0.0,1.0,NA	NA,0.0,NA	0.5
2994	"ENSG00000004487.18"	"KDM1A"	chr1	+	23053760	23055161	23053760	23053839	23055068	23055161	2994	0,0,2	0,0,3	0,0,2	0,0,0	198	99	1	1.0	NA,NA,0.25	NA,NA,1.0	-0.75
2995	"ENSG00000004487.18"	"KDM1A"	chr1	+	23055931	23057565	23055931	23056038	23057483	23057565	2995	0,0,2	0,0,0	0,0,0	0,3,1	198	99	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
3018	"ENSG00000072274.14"	"TFRC"	chr3	-	196062581	196062939	196062581	196062645	196062853	196062939	3018	0,0,2	1,0,1	0,0,0	1,0,0	198	99	1	1.0	0.0,NA,0.5	0.0,NA,NA	0.25
3040	"ENSG00000153914.16"	"SREK1"	chr5	+	66162413	66163922	66162413	66162592	66163791	66163922	3040	0,0,2	0,2,2	0,0,0	7,0,1	198	99	1	1.0	NA,0.0,0.333	0.0,NA,0.0	0.167
3044	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132774156	132775305	132774156	132774320	132775065	132775305	3044	1,2,0	0,0,0	0,0,1	0,0,1	198	99	1	1.0	1.0,1.0,NA	NA,NA,0.333	0.667
3045	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132774156	132775305	132774156	132774320	132775140	132775305	3045	1,2,0	1,5,8	0,0,1	0,0,0	198	99	1	1.0	0.333,0.167,0.0	NA,NA,1.0	-0.833
3082	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184136611	184137805	184136611	184136736	184137619	184137805	3082	0,0,1	2,0,0	0,1,0	0,0,0	198	99	1	1.0	0.0,NA,1.0	NA,1.0,NA	-0.5
3088	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184143051	184143565	184143051	184143142	184143441	184143565	3088	0,2,1	0,0,2	0,0,0	0,0,4	198	99	1	1.0	NA,1.0,0.2	NA,NA,0.0	0.6
3095	"ENSG00000114416.19"	"FXR1"	chr3	+	180962882	180963090	180962882	180962940	180963027	180963090	3095	0,0,0	0,1,0	0,1,1	0,1,0	186	99	1	1.0	NA,0.0,NA	NA,0.347,1.0	-0.673
3099	"ENSG00000162882.15"	"HAAO"	chr2	-	42770142	42770582	42770142	42770186	42770492	42770582	3099	0,0,0	0,0,1	0,0,2	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3104	"ENSG00000291237.1"	"SOD2"	chr6	-	159679063	159682638	159679063	159679298	159682473	159682638	3104	0,8,7	0,0,0	5,4,19	0,0,4	198	99	1	1.0	NA,1.0,1.0	1.0,1.0,0.704	0.099
3133	"ENSG00000133706.20"	"LARS1"	chr5	-	146130017	146131109	146130017	146130158	146131018	146131109	3133	0,0,1	0,4,5	0,0,0	2,0,0	198	99	1	1.0	NA,0.0,0.091	0.0,NA,NA	0.045
3135	"ENSG00000133706.20"	"LARS1"	chr5	-	146130017	146133081	146130017	146131109	146132897	146133081	3135	0,0,5	0,2,1	0,0,0	1,0,0	198	99	1	1.0	NA,0.0,0.714	0.0,NA,NA	0.357
3137	"ENSG00000133706.20"	"LARS1"	chr5	-	146140203	146143084	146140203	146140261	146142871	146143084	3137	0,0,2	0,0,1	0,0,0	1,0,0	198	99	1	1.0	NA,NA,0.5	0.0,NA,NA	0.5
3143	"ENSG00000125952.21"	"MAX"	chr14	-	65075126	65077428	65075126	65076663	65077343	65077428	3143	0,0,0	0,0,2	0,0,2	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3153	"ENSG00000126456.16"	"IRF3"	chr19	-	49663187	49663514	49663187	49663258	49663342	49663514	3153	0,0,2	0,1,2	0,0,0	0,0,1	183	99	1	1.0	NA,0.0,0.351	NA,NA,0.0	0.175
3155	"ENSG00000126456.16"	"IRF3"	chr19	-	49664673	49665857	49664673	49664846	49665630	49665857	3155	0,1,0	0,0,0	2,0,2	0,0,1	198	99	1	1.0	NA,1.0,NA	1.0,NA,0.5	0.25
3160	"ENSG00000188313.13"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521705	146521832	146522053	3160	0,0,2	0,2,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
3185	"ENSG00000094914.14"	"AAAS"	chr12	-	53315093	53315426	53315093	53315140	53315334	53315426	3185	0,1,0	1,0,2	1,0,0	0,0,0	198	99	1	1.0	0.0,1.0,0.0	1.0,NA,NA	-0.667
3193	"ENSG00000081307.15"	"UBA5"	chr3	+	132671776	132672177	132671776	132671881	132672049	132672177	3193	0,0,1	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3196	"ENSG00000112146.17"	"FBXO9"	chr6	+	53092733	53093561	53092733	53092824	53093465	53093561	3196	1,0,2	0,2,2	0,0,0	0,2,0	198	99	1	1.0	1.0,0.0,0.333	NA,0.0,NA	0.444
3199	"ENSG00000006744.19"	"ELAC2"	chr17	-	13002273	13002579	13002273	13002359	13002440	13002579	3199	0,0,1	0,0,2	0,0,0	0,1,0	180	99	1	1.0	NA,NA,0.216	NA,0.0,NA	0.216
3208	"ENSG00000118515.12"	"SGK1"	chr6	-	134174510	134174861	134174510	134174586	134174731	134174861	3208	0,0,5	0,1,1	0,0,0	2,0,0	198	99	1	1.0	NA,0.0,0.714	0.0,NA,NA	0.357
3223	"ENSG00000177646.20"	"ACAD9"	chr3	+	128909343	128910813	128909343	128910149	128910740	128910813	3223	0,0,3	0,5,0	0,0,0	0,2,0	198	99	1	1.0	NA,0.0,1.0	NA,0.0,NA	0.5
3229	"ENSG00000166794.6"	"PPIB"	chr15	-	64156724	64160197	64156724	64156909	64160103	64160197	3229	0,0,3	0,3,8	0,0,0	4,0,7	198	99	1	1.0	NA,0.0,0.158	0.0,NA,0.0	0.079
3232	"ENSG00000058262.11"	"SEC61A1"	chr3	+	128067420	128068059	128067420	128067612	128067982	128068059	3232	0,3,0	0,1,5	0,0,0	0,0,2	198	99	1	1.0	NA,0.6,0.0	NA,NA,0.0	0.3
3234	"ENSG00000114626.18"	"ABTB1"	chr3	+	127676966	127677286	127676966	127677083	127677167	127677286	3234	1,0,0	0,0,1	0,0,1	0,0,0	183	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
3237	"ENSG00000169032.11"	"MAP2K1"	chr15	+	66487227	66489276	66487227	66487292	66489214	66489276	3237	0,0,1	1,0,0	0,0,0	1,0,2	198	99	1	1.0	0.0,NA,1.0	0.0,NA,0.0	0.5
3238	"ENSG00000169032.11"	"MAP2K1"	chr15	+	66487227	66489763	66487227	66489276	66489717	66489763	3238	0,0,1	1,0,1	0,0,0	1,0,0	198	99	1	1.0	0.0,NA,0.333	0.0,NA,NA	0.167
3241	"ENSG00000233016.9"	"SNHG7"	chr9	-	136724657	136725110	136724657	136724939	136725054	136725110	3241	0,2,4	2,0,0	2,0,0	0,0,0	198	99	1	1.0	0.0,1.0,1.0	1.0,NA,NA	-0.333
3243	"ENSG00000233016.9"	"SNHG7"	chr9	-	136726310	136727086	136726310	136726416	136727045	136727086	3243	0,0,2	2,1,2	0,0,0	4,0,0	198	99	1	1.0	0.0,0.0,0.333	0.0,NA,NA	0.111
3258	"ENSG00000173230.17"	"GOLGB1"	chr3	-	121668060	121669355	121668060	121668158	121669211	121669355	3258	0,2,0	3,0,2	0,0,0	0,0,2	198	99	1	1.0	0.0,1.0,0.0	NA,NA,0.0	0.333
3264	"ENSG00000150093.20"	"ITGB1"	chr10	-	32920244	32922346	32920244	32920385	32922256	32922346	3264	0,0,1	1,1,7	0,0,0	0,0,7	198	99	1	1.0	0.0,0.0,0.067	NA,NA,0.0	0.022
3271	"ENSG00000161960.16"	"EIF4A1"	chr17	+	7574259	7574678	7574259	7574308	7574545	7574678	3271	1,3,5	1,5,11	0,0,0	10,2,8	198	99	2.04655399171e-05	0.00290201356024478	0.333,0.231,0.185	0.0,0.0,0.0	0.25
3273	"ENSG00000161960.16"	"EIF4A1"	chr17	+	7576523	7577165	7576523	7576692	7577055	7577165	3273	0,0,6	2,8,4	0,0,0	11,3,8	198	99	0.0272689720713	0.8528234790425522	0.0,0.0,0.429	0.0,0.0,0.0	0.143
3274	"ENSG00000161960.16"	"EIF4A1"	chr17	+	7577568	7578244	7577568	7577706	7577826	7578244	3274	0,1,5	2,3,2	0,0,2	8,2,4	198	99	0.0206373329697	0.6967556702627286	0.0,0.143,0.556	0.0,0.0,0.2	0.166
3276	"ENSG00000161960.16"	"EIF4A1"	chr17	+	7577826	7578244	7577826	7577916	7578164	7578244	3276	1,0,10	2,2,3	0,0,3	2,5,4	198	99	0.0200112056581	0.6920948688581903	0.2,0.0,0.625	0.0,0.0,0.273	0.184
3301	"ENSG00000172432.19"	"GTPBP2"	chr6	-	43620489	43622167	43620489	43621790	43622002	43622167	3301	0,2,1	0,1,0	1,0,0	1,0,0	198	99	1	1.0	NA,0.5,1.0	0.333,NA,NA	0.417
3302	"ENSG00000172432.19"	"GTPBP2"	chr6	-	43624887	43625560	43624887	43625062	43625362	43625560	3302	0,1,0	0,0,1	0,0,0	0,0,1	198	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
3331	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64502069	64500548	64500773	64502009	64502069	3331	0,2,29	0,3,14	4,1,2	0,3,2	198	99	1	1.0	NA,0.25,0.509	1.0,0.143,0.333	-0.112
3335	"ENSG00000108654.16"	"DDX5"	chr17	-	64502161	64502549	64502161	64502223	64502438	64502549	3335	0,0,13	0,13,35	0,0,0	4,1,6	198	99	1	1.0	NA,0.0,0.157	0.0,0.0,0.0	0.079
3336	"ENSG00000108654.16"	"DDX5"	chr17	-	64502161	64503098	64502161	64502549	64502925	64503098	3336	0,2,2	4,24,47	0,2,0	2,3,6	198	99	0.457695335553	1.0	0.0,0.04,0.021	0.0,0.25,0.0	-0.063
3337	"ENSG00000108654.16"	"DDX5"	chr17	-	64503429	64503868	64503429	64503571	64503802	64503868	3337	0,3,3	6,26,68	0,0,0	3,1,6	198	99	0.911434087022	1.0	0.0,0.055,0.022	0.0,0.0,0.0	0.026
3338	"ENSG00000108654.16"	"DDX5"	chr17	-	64503429	64504116	64503429	64503868	64503982	64504116	3338	0,0,4	5,22,40	0,0,0	1,2,2	198	99	0.424149100146	1.0	0.0,0.0,0.048	0.0,0.0,0.0	0.016
3347	"ENSG00000269858.6"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807483	40807551	3347	0,0,2	0,1,2	0,0,0	2,0,0	198	99	1	1.0	NA,0.0,0.333	0.0,NA,NA	0.167
3356	"ENSG00000135931.19"	"ARMC9"	chr2	+	231214830	231216793	231214830	231215001	231216637	231216793	3356	0,0,0	2,0,1	0,0,1	0,0,0	198	99	1	1.0	0.0,NA,0.0	NA,NA,1.0	-1.0
3357	"ENSG00000115091.12"	"ACTR3"	chr2	+	113951719	113955706	113951719	113951845	113955622	113955706	3357	0,1,3	6,12,2	0,0,1	3,6,6	198	99	0.414348517965	1.0	0.0,0.04,0.429	0.0,0.0,0.077	0.131
3358	"ENSG00000130332.15"	"LSM7"	chr19	-	2328386	2328586	2328386	2328477	2328560	2328586	3358	0,0,2	0,4,4	0,3,0	0,0,0	182	99	1	1.0	NA,0.0,0.214	NA,1.0,NA	-0.893
3376	"ENSG00000168237.18"	"GLYCTK"	chr3	+	52290959	52291922	52290959	52291111	52291746	52291922	3376	0,1,1	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
3390	"ENSG00000196562.16"	"SULF2"	chr20	-	47659398	47659730	47659398	47659452	47659696	47659730	3390	3,12,23	0,1,3	0,0,0	2,0,0	198	99	1	1.0	1.0,0.857,0.793	0.0,NA,NA	0.883
3415	"ENSG00000067560.14"	"RHOA"	chr3	-	49359139	49362626	49359139	49360382	49362495	49362626	3415	0,0,1	1,1,4	0,0,1	4,1,4	198	99	1	1.0	0.0,0.0,0.111	0.0,0.0,0.111	0.0
3425	"ENSG00000213672.8"	"NCKIPSD"	chr3	-	48678876	48679183	48678876	48678969	48679054	48679183	3425	0,1,0	0,0,0	0,0,0	3,0,0	184	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
3428	"ENSG00000109736.15"	"MFSD10"	chr4	-	2932599	2933209	2932599	2932758	2933105	2933209	3428	0,2,0	0,0,2	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
3443	"ENSG00000160796.18"	"NBEAL2"	chr3	+	47007240	47007697	47007240	47007350	47007524	47007697	3443	0,0,0	0,0,1	0,0,3	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3465	"ENSG00000164405.11"	"UQCRQ"	chr5	+	132866868	132867687	132866868	132867035	132867487	132867687	3465	0,0,3	0,0,0	0,0,0	5,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
3466	"ENSG00000177697.19"	"CD151"	chr11	+	836250	836843	836250	836442	836768	836843	3466	0,3,0	2,3,6	0,0,0	11,7,8	198	99	0.589165888888	1.0	0.0,0.333,0.0	0.0,0.0,0.0	0.111
3478	"ENSG00000115415.21"	"STAT1"	chr2	-	190974829	190975887	190974829	190974932	190975811	190975887	3478	1,0,7	0,0,6	5,0,0	0,0,4	198	99	1	1.0	1.0,NA,0.368	1.0,NA,0.0	0.184
3479	"ENSG00000115415.21"	"STAT1"	chr2	-	190974829	190975887	190974829	190975388	190975811	190975887	3479	1,0,7	0,0,1	5,0,0	0,0,0	198	99	1	1.0	1.0,NA,0.778	1.0,NA,NA	-0.111
3480	"ENSG00000115415.21"	"STAT1"	chr2	-	190975309	190975887	190975309	190975434	190975811	190975887	3480	1,0,6	1,0,0	5,0,0	0,0,0	198	99	1	1.0	0.333,NA,1.0	1.0,NA,NA	-0.334
3482	"ENSG00000115415.21"	"STAT1"	chr2	-	190980619	190982518	190980619	190980669	190982382	190982518	3482	2,0,4	0,0,3	5,0,0	0,0,2	198	99	1	1.0	1.0,NA,0.4	1.0,NA,0.0	0.2
3483	"ENSG00000115415.21"	"STAT1"	chr2	-	190985618	190986947	190985618	190985660	190986853	190986947	3483	1,0,4	2,2,9	5,0,0	3,0,1	198	99	1	1.0	0.2,0.0,0.182	0.455,NA,0.0	-0.1
3484	"ENSG00000198258.11"	"UBL5"	chr19	+	9828326	9828675	9828326	9828393	9828591	9828675	3484	0,0,2	3,1,4	0,0,3	0,0,5	198	99	1	1.0	0.0,0.0,0.2	NA,NA,0.231	-0.164
3491	"ENSG00000168028.15"	"RPSA"	chr3	+	39411895	39412438	39411895	39412061	39412273	39412438	3491	0,1,1	6,2,9	0,0,0	4,10,7	198	99	1	1.0	0.0,0.2,0.053	0.0,0.0,0.0	0.084
3514	"ENSG00000135124.16"	"P2RX4"	chr12	+	121228724	121229099	121228724	121228866	121228962	121229099	3514	0,0,0	0,0,2	0,0,3	0,0,1	195	99	1	1.0	NA,NA,0.0	NA,NA,0.604	-0.604
3531	"ENSG00000091136.15"	"LAMB1"	chr7	-	108001557	108002971	108001557	108001733	108002848	108002971	3531	0,1,0	1,2,0	0,0,0	3,0,2	198	99	1	1.0	0.0,0.2,NA	0.0,NA,0.0	0.1
3536	"ENSG00000161013.17"	"MGAT4B"	chr5	-	179799505	179800068	179799505	179799636	179799953	179800068	3536	1,0,0	1,2,0	0,0,0	1,2,0	198	99	1	1.0	0.333,0.0,NA	0.0,0.0,NA	0.167
3550	"ENSG00000077097.17"	"TOP2B"	chr3	-	25604759	25606122	25604759	25604870	25606042	25606122	3550	0,0,2	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
3551	"ENSG00000077097.17"	"TOP2B"	chr3	-	25606042	25607375	25606042	25606122	25607170	25607375	3551	0,0,2	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
3555	"ENSG00000077097.17"	"TOP2B"	chr3	-	25664228	25664907	25664228	25664340	25664875	25664907	3555	0,0,2	0,0,2	0,1,0	0,0,0	198	99	1	1.0	NA,NA,0.333	NA,1.0,NA	-0.667
3556	"ENSG00000019582.17"	"CD74"	chr5	-	150403120	150404767	150403120	150403312	150404679	150404767	3556	1,2,11	0,1,3	1,0,0	2,0,0	198	99	1	1.0	1.0,0.5,0.647	0.2,NA,NA	0.516
3557	"ENSG00000019582.17"	"CD74"	chr5	-	150405084	150406321	150405084	150405180	150406258	150406321	3557	2,9,18	17,36,67	0,0,0	5,4,5	198	99	3.8583678228e-05	0.004973786884300364	0.056,0.111,0.118	0.0,0.0,0.0	0.095
3559	"ENSG00000019582.17"	"CD74"	chr5	-	150406880	150407324	150406880	150406960	150407151	150407324	3559	3,12,15	5,12,26	0,0,0	1,7,1	198	99	7.48627941749e-07	0.0002123108842800164	0.231,0.333,0.224	0.0,0.0,0.0	0.263
3562	"ENSG00000176978.15"	"DPP7"	chr9	-	137112111	137112805	137112111	137112230	137112744	137112805	3562	1,1,2	0,1,6	0,0,0	2,0,0	198	99	1	1.0	1.0,0.333,0.143	0.0,NA,NA	0.492
3564	"ENSG00000176978.15"	"DPP7"	chr9	-	137112111	137113119	137112111	137112805	137112952	137113119	3564	1,0,2	1,2,6	0,0,0	2,0,0	198	99	1	1.0	0.333,0.0,0.143	0.0,NA,NA	0.159
3566	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113496	137113205	137113287	137113360	137113496	3566	0,1,2	3,7,0	0,0,0	4,0,0	172	99	1	1.0	0.0,0.076,1.0	0.0,NA,NA	0.359
3568	"ENSG00000176978.15"	"DPP7"	chr9	-	137114242	137114576	137114242	137114382	137114462	137114576	3568	0,0,2	0,2,0	0,0,0	0,0,1	179	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
3570	"ENSG00000204256.14"	"BRD2"	chr6	+	32975383	32976464	32975383	32975521	32976030	32976464	3570	0,4,0	0,0,6	0,0,0	0,0,2	198	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
3571	"ENSG00000204256.14"	"BRD2"	chr6	+	32976030	32976464	32976030	32976169	32976249	32976464	3571	0,4,0	2,2,9	0,0,0	3,0,1	179	99	1	1.0	0.0,0.525,0.0	0.0,NA,0.0	0.175
3573	"ENSG00000204256.14"	"BRD2"	chr6	+	32976561	32977570	32976561	32976936	32977441	32977570	3573	0,0,2	0,1,2	0,0,0	0,0,1	198	99	1	1.0	NA,0.0,0.333	NA,NA,0.0	0.167
3575	"ENSG00000010278.15"	"CD9"	chr12	+	6235475	6236275	6235475	6235565	6236191	6236275	3575	0,0,1	0,0,1	0,0,1	0,1,0	198	99	1	1.0	NA,NA,0.333	NA,0.0,1.0	-0.167
3578	"ENSG00000196535.20"	"MYO18A"	chr17	-	29096760	29097350	29096760	29096915	29097222	29097350	3578	13,11,14	5,2,2	0,0,1	0,0,0	198	99	1	1.0	0.565,0.733,0.778	NA,NA,1.0	-0.308
3585	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4094452	4095449	4094452	4094498	4095387	4095449	3585	0,3,1	1,0,0	0,0,0	3,1,0	198	99	1	1.0	0.0,1.0,1.0	0.0,0.0,NA	0.667
3586	"ENSG00000070423.18"	"RNF126"	chr19	-	648881	649748	648881	648975	649678	649748	3586	0,1,1	1,0,0	1,0,0	0,0,0	198	99	1	1.0	0.0,1.0,1.0	1.0,NA,NA	-0.333
3620	"ENSG00000115234.11"	"SNX17"	chr2	+	27374688	27375153	27374688	27374758	27375060	27375153	3620	0,0,1	0,0,3	0,0,0	1,0,2	198	99	1	1.0	NA,NA,0.143	0.0,NA,0.0	0.143
3629	"ENSG00000143494.16"	"VASH2"	chr1	+	212951338	212951818	212951338	212951392	212951588	212951818	3629	0,2,0	0,1,2	1,0,0	0,0,0	198	99	1	1.0	NA,0.5,0.0	1.0,NA,NA	-0.75
3635	"ENSG00000134107.5"	"BHLHE40"	chr3	+	4979961	4980408	4979961	4980031	4980300	4980408	3635	3,1,6	1,1,0	0,0,1	0,0,2	198	99	1	1.0	0.6,0.333,1.0	NA,NA,0.2	0.444
3647	"ENSG00000164050.13"	"PLXNB1"	chr3	-	48419576	48420257	48419576	48419674	48420223	48420257	3647	0,0,0	0,2,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
3666	"ENSG00000186470.14"	"BTN3A2"	chr6	+	26373275	26373413	26373275	26373296	26373386	26373413	3666	0,0,1	0,0,2	0,0,0	1,0,2	189	99	1	1.0	NA,NA,0.208	0.0,NA,0.0	0.208
3680	"ENSG00000183258.12"	"DDX41"	chr5	-	177516287	177516835	177516287	177516447	177516724	177516835	3680	5,1,1	3,1,2	0,0,0	0,0,1	198	99	1	1.0	0.455,0.333,0.2	NA,NA,0.0	0.329
3689	"ENSG00000215021.10"	"PHB2"	chr12	-	6967170	6967779	6967170	6967248	6967675	6967779	3689	0,0,1	0,0,6	0,0,0	0,4,1	198	99	1	1.0	NA,NA,0.077	NA,0.0,0.0	0.077
3692	"ENSG00000215021.10"	"PHB2"	chr12	-	6967170	6968021	6967170	6967779	6967891	6968021	3692	0,1,1	0,1,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.333,1.0	NA,NA,1.0	-0.334
3695	"ENSG00000215021.10"	"PHB2"	chr12	-	6970195	6970645	6970195	6970280	6970416	6970645	3695	0,1,1	2,0,2	0,0,0	0,0,4	198	99	1	1.0	0.0,1.0,0.2	NA,NA,0.0	0.4
3696	"ENSG00000253729.9"	"PRKDC"	chr8	-	47776843	47777874	47776843	47776983	47777685	47777874	3696	0,3,7	0,0,0	0,0,0	12,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
3697	"ENSG00000253729.9"	"PRKDC"	chr8	-	47778458	47778799	47778458	47778660	47778727	47778799	3697	0,3,9	1,0,1	0,0,0	0,0,2	166	99	1	1.0	0.0,1.0,0.843	NA,NA,0.0	0.614
3700	"ENSG00000137563.13"	"GGH"	chr8	-	63026157	63030217	63026157	63026296	63027180	63030217	3700	0,0,0	0,1,0	0,0,1	0,0,2	198	99	1	1.0	NA,0.0,NA	NA,NA,0.2	-0.2
3713	"ENSG00000172531.16"	"PPP1CA"	chr11	-	67398721	67399163	67398721	67398856	67398939	67399163	3713	0,0,2	3,1,0	0,0,0	0,0,2	182	99	1	1.0	0.0,0.0,1.0	NA,NA,0.0	0.333
