ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1824	"ENSG00000112514.18"	"CUTA"	chr6	-	33417868	33418107	33417958	33418107	33417480	33417695	1824	0,4,2	0,0,0	0,0,0	0,0,3	189	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
1830	"ENSG00000135597.19"	"REPS1"	chr6	-	138926400	138930098	138929976	138930098	138921036	138921124	1830	1,2,14	0,0,2	2,0,0	0,0,0	3675	99	1	1.0	1.0,1.0,0.159	1.0,NA,NA	-0.28
1876	"ENSG00000125844.17"	"RRBP1"	chr20	-	17614736	17614880	17614739	17614880	17613677	17614220	1876	2,3,2	0,0,0	0,0,2	0,2,0	102	99	1	1.0	1.0,1.0,1.0	NA,0.0,1.0	0.5
1881	"ENSG00000125124.14"	"BBS2"	chr16	-	56501944	56502456	56502316	56502456	56501352	56501497	1881	0,0,1	0,1,0	0,0,1	0,0,0	471	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
1887	"ENSG00000181163.14"	"NPM1"	chr5	+	171391304	171391609	171391304	171391424	171391705	171391799	1887	0,0,1	2,2,4	0,0,0	4,5,2	284	99	1	1.0	0.0,0.0,0.08	0.0,0.0,0.0	0.027
1894	"ENSG00000113558.19"	"SKP1"	chr5	-	134176685	134176950	134176854	134176950	134173925	134174022	1894	1,0,0	0,1,0	0,0,0	2,1,0	268	99	1	1.0	1.0,0.0,NA	0.0,0.0,NA	0.5
1906	"ENSG00000079432.9"	"CIC"	chr19	+	42294172	42294304	42294172	42294298	42294603	42294735	1906	1,1,2	0,1,0	2,0,0	0,0,0	105	99	1	1.0	1.0,0.485,1.0	1.0,NA,NA	-0.172
1953	"ENSG00000111642.16"	"CHD4"	chr12	-	6573070	6573269	6573073	6573269	6570868	6571032	1953	0,2,0	0,4,6	0,0,0	0,0,4	102	99	1	1.0	NA,0.327,0.0	NA,NA,0.0	0.164
1955	"ENSG00000111642.16"	"CHD4"	chr12	-	6581037	6581173	6581043	6581173	6578845	6578917	1955	0,0,1	1,6,1	0,0,0	3,0,0	105	99	1	1.0	0.0,0.0,0.485	0.0,NA,NA	0.162
1957	"ENSG00000111642.16"	"CHD4"	chr12	-	6587660	6587949	6587711	6587949	6587383	6587559	1957	0,1,1	0,2,3	0,0,0	2,0,0	150	99	1	1.0	NA,0.248,0.18	0.0,NA,NA	0.214
1968	"ENSG00000080815.20"	"PSEN1"	chr14	+	73136450	73136583	73136450	73136579	73147794	73147876	1968	0,2,0	0,0,0	0,0,0	2,0,0	103	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1980	"ENSG00000080815.20"	"PSEN1"	chr14	+	73211768	73211985	73211768	73211942	73217125	73217244	1980	0,1,0	0,0,2	0,0,0	0,0,2	142	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
1987	"ENSG00000173575.24"	"CHD2"	chr15	+	92953356	92954336	92953356	92953573	92955422	92955512	1987	1,0,2	0,4,9	0,0,0	1,0,0	862	99	1	1.0	1.0,0.0,0.025	0.0,NA,NA	0.342
1995	"ENSG00000070756.17"	"PABPC1"	chr8	-	100715461	100715601	100715470	100715601	100713086	100713181	1995	11,10,39	0,0,1	4,2,5	0,0,0	108	99	1	1.0	1.0,1.0,0.973	1.0,1.0,1.0	-0.009
2014	"ENSG00000244005.13"	"NFS1"	chr20	-	35699191	35699352	35699309	35699352	35698480	35698590	2014	0,0,0	0,1,0	1,0,0	0,0,0	217	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
2038	"ENSG00000168002.12"	"POLR2G"	chr11	+	62761794	62762184	62761794	62761904	62762866	62763026	2038	0,1,0	0,0,2	0,0,0	1,0,1	379	99	1	1.0	NA,1.0,0.0	0.0,NA,0.0	0.5
2039	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73793587	73793719	73793587	73793698	73793864	73794044	2039	1,4,6	0,0,1	0,0,2	0,0,0	120	99	1	1.0	1.0,1.0,0.832	NA,NA,1.0	-0.056
2041	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73800010	73800194	73800010	73800170	73800295	73800472	2041	0,1,2	1,1,3	0,0,0	2,0,0	123	99	1	1.0	0.0,0.446,0.349	0.0,NA,NA	0.265
2044	"ENSG00000145741.17"	"BTF3"	chr5	+	73498441	73498799	73498441	73498558	73499133	73499202	2044	0,0,0	0,4,11	1,2,0	8,4,5	340	99	1	1.0	NA,0.0,0.0	0.035,0.127,0.0	-0.054
2049	"ENSG00000124782.21"	"RREB1"	chr6	+	7181123	7182082	7181123	7181246	7187433	7187523	2049	5,7,18	0,1,1	1,0,0	0,0,0	935	99	1	1.0	1.0,0.426,0.656	1.0,NA,NA	-0.306
2072	"ENSG00000151092.18"	"NGLY1"	chr3	-	25782892	25783414	25783259	25783414	25778573	25778688	2072	0,3,1	0,0,11	0,0,0	2,1,0	466	99	1	1.0	NA,1.0,0.019	0.0,0.0,NA	0.509
2085	"ENSG00000132676.16"	"DAP3"	chr1	+	155689090	155689243	155689090	155689174	155709772	155709824	2085	0,0,0	0,0,2	2,0,0	0,0,2	168	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
2094	"ENSG00000163938.17"	"GNL3"	chr3	+	52688108	52688206	52688108	52688192	52689073	52689206	2094	0,0,3	0,2,1	0,0,0	2,0,0	113	99	1	1.0	NA,0.0,0.724	0.0,NA,NA	0.362
2098	"ENSG00000086189.11"	"DIMT1"	chr5	-	62398428	62398560	62398510	62398560	62394483	62394607	2098	0,0,1	0,0,0	0,0,1	0,0,3	181	99	1	1.0	NA,NA,1.0	NA,NA,0.154	0.846
2100	"ENSG00000086189.11"	"DIMT1"	chr5	-	62403667	62403902	62403693	62403902	62403272	62403346	2100	0,0,1	0,2,4	0,0,0	1,1,1	125	99	1	1.0	NA,0.0,0.165	0.0,0.0,0.0	0.083
2119	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37424844	37424975	2119	0,0,2	0,0,1	2,2,2	0,0,0	127	99	1	1.0	NA,NA,0.609	1.0,1.0,1.0	-0.391
2146	"ENSG00000225138.8"	"SLC9A3-AS1"	chr5	+	477243	477465	477243	477336	477805	477849	2146	0,0,3	0,0,0	0,1,0	0,0,2	228	99	1	1.0	NA,NA,1.0	NA,1.0,0.0	0.5
2171	"ENSG00000090621.15"	"PABPC4"	chr1	-	39564422	39564542	39564470	39564542	39562322	39563922	2171	0,0,0	0,1,0	2,0,3	0,1,6	147	99	1	1.0	NA,0.0,NA	1.0,0.0,0.252	-0.417
2174	"ENSG00000090621.15"	"PABPC4"	chr1	-	39571096	39571349	39571233	39571349	39569862	39570002	2174	4,0,2	0,0,3	0,0,0	1,0,2	236	99	1	1.0	1.0,NA,0.219	0.0,NA,0.0	0.61
2178	"ENSG00000151503.14"	"NCAPD3"	chr11	-	134153708	134157095	134157017	134157095	134153288	134153363	2178	0,0,6	0,0,0	0,0,2	1,2,0	3408	99	1	1.0	NA,NA,1.0	0.0,0.0,1.0	0.667
2179	"ENSG00000151503.14"	"NCAPD3"	chr11	-	134156751	134157095	134157017	134157095	134153288	134153363	2179	0,0,2	0,0,0	0,0,0	1,2,0	365	99	1	1.0	NA,NA,1.0	0.0,0.0,NA	1.0
2181	"ENSG00000127463.16"	"EMC1"	chr1	-	19243949	19245030	19244905	19245030	19243613	19243707	2181	2,2,2	0,0,0	0,1,0	0,2,0	1055	99	1	1.0	1.0,1.0,1.0	NA,0.045,NA	0.955
2239	"ENSG00000126226.22"	"PCID2"	chr13	-	113208023	113208650	113208598	113208650	113200426	113200516	2239	0,0,1	0,0,0	0,0,0	1,0,2	674	99	1	1.0	NA,NA,1.0	0.0,NA,0.0	1.0
2289	"ENSG00000112695.13"	"COX7A2"	chr6	-	75241122	75241265	75241175	75241265	75240300	75240385	2289	0,0,0	0,1,3	2,0,0	0,0,4	152	99	1	1.0	NA,0.0,0.0	1.0,NA,0.0	-0.5
2295	"ENSG00000197912.16"	"SPG7"	chr16	+	89528631	89529579	89528631	89529524	89530682	89530808	2295	0,0,1	0,0,1	0,2,3	0,0,0	154	99	1	1.0	NA,NA,0.391	NA,1.0,1.0	-0.609
2334	"ENSG00000189308.11"	"LIN54"	chr4	-	82984160	82984876	82984823	82984876	82978882	82979006	2334	0,0,1	0,0,0	1,1,1	2,0,0	762	99	1	1.0	NA,NA,1.0	0.061,1.0,1.0	0.313
2350	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112275843	112276013	2350	0,2,3	0,1,1	0,0,1	0,0,0	108	99	1	1.0	NA,0.647,0.733	NA,NA,1.0	-0.31
2369	"ENSG00000146701.12"	"MDH2"	chr7	+	76048160	76048522	76048160	76048226	76054829	76054998	2369	0,0,0	4,1,2	0,0,3	2,0,2	395	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.273	-0.137
2370	"ENSG00000196730.13"	"DAPK1"	chr9	+	87497680	87498107	87497680	87497772	87498969	87499139	2370	0,0,0	0,1,0	2,0,3	0,0,0	434	99	1	1.0	NA,0.0,NA	1.0,NA,1.0	-1.0
2387	"ENSG00000127184.13"	"COX7C"	chr5	+	86617940	86618130	86617940	86618053	86619352	86619496	2387	2,5,1	0,0,2	2,2,3	0,0,0	176	99	0.459744774465	1.0	1.0,1.0,0.22	1.0,1.0,1.0	-0.26
2407	"ENSG00000140416.25"	"TPM1"	chr15	+	63043705	63044152	63043705	63043831	63056984	63057118	2407	10,0,13	0,1,1	27,17,24	0,0,2	420	99	1	1.0	1.0,0.0,0.754	1.0,1.0,0.739	-0.328
2409	"ENSG00000140416.25"	"TPM1"	chr15	+	63060868	63061273	63060868	63060939	63061712	63061788	2409	0,0,0	25,20,27	1,0,0	60,39,38	433	99	1	1.0	0.0,0.0,0.0	0.004,0.0,0.0	-0.001
2421	"ENSG00000070010.19"	"UFD1"	chr22	-	19475469	19475602	19475495	19475602	19475067	19475100	2421	0,0,1	2,0,0	0,0,1	0,0,0	125	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
2426	"ENSG00000040933.16"	"INPP4A"	chr2	+	98555552	98555808	98555552	98555691	98559462	98559495	2426	3,11,22	0,0,2	1,0,0	0,0,0	216	99	1	1.0	1.0,1.0,0.834	1.0,NA,NA	-0.055
2427	"ENSG00000040933.16"	"INPP4A"	chr2	+	98568570	98568689	98568570	98568668	98572814	98572927	2427	0,0,1	2,4,8	0,0,0	1,0,0	120	99	1	1.0	0.0,0.0,0.093	0.0,NA,NA	0.031
2435	"ENSG00000072682.20"	"P4HA2"	chr5	-	132226696	132227221	132226931	132227221	132218544	132218644	2435	0,2,0	0,0,0	0,0,0	2,0,0	334	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
2487	"ENSG00000175866.16"	"BAIAP2"	chr17	+	81053667	81053791	81053667	81053743	81057880	81057967	2487	0,2,0	1,6,14	0,0,0	0,0,1	147	99	1	1.0	0.0,0.183,0.0	NA,NA,0.0	0.061
2488	"ENSG00000175866.16"	"BAIAP2"	chr17	+	81085653	81085725	81085653	81085715	81086442	81086580	2488	1,4,19	0,2,1	2,0,2	0,0,0	109	99	1	1.0	1.0,0.645,0.945	1.0,NA,1.0	-0.137
2489	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805153	85804936	85805104	85805732	85805864	2489	2,0,0	0,0,3	0,2,0	5,0,1	148	99	1	1.0	1.0,NA,0.0	0.0,1.0,0.0	0.167
2494	"ENSG00000173120.15"	"KDM2A"	chr11	+	67250085	67250798	67250085	67250346	67252693	67252857	2494	4,2,9	0,1,0	4,0,3	0,0,0	551	99	1	1.0	1.0,0.264,1.0	1.0,NA,1.0	-0.245
2513	"ENSG00000072274.14"	"TFRC"	chr3	-	196054295	196055301	196055079	196055301	196053417	196053558	2513	2,0,8	5,1,5	0,0,0	0,1,0	883	99	1	1.0	0.043,0.0,0.152	NA,0.0,NA	0.065
2535	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132775065	132775305	132775140	132775305	132774156	132774320	2535	0,0,0	1,5,8	0,0,1	0,0,0	174	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
2542	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132786688	132786787	132786692	132786787	132786338	132786555	2542	0,1,0	0,2,1	0,0,0	0,0,1	103	99	1	1.0	NA,0.325,0.0	NA,NA,0.0	0.163
2546	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132816539	132816812	132816659	132816812	132812947	132813419	2546	0,0,2	2,4,7	0,0,0	0,0,1	219	99	1	1.0	0.0,0.0,0.114	NA,NA,0.0	0.038
2567	"ENSG00000114867.22"	"EIF4G1"	chr3	+	184319688	184320297	184319688	184319801	184320629	184320722	2567	0,0,1	3,7,1	0,0,0	0,2,0	595	99	1	1.0	0.0,0.0,0.143	NA,0.0,NA	0.048
2572	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184135384	184135748	184135384	184135580	184136611	184136736	2572	0,0,1	0,2,0	0,0,0	0,2,0	267	99	1	1.0	NA,0.0,1.0	NA,0.0,NA	0.5
2580	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184143051	184143565	184143051	184143142	184144098	184144224	2580	0,2,1	0,0,1	1,0,1	0,0,0	522	99	1	1.0	NA,1.0,0.159	1.0,NA,1.0	-0.42
2589	"ENSG00000058063.16"	"ATP11B"	chr3	+	182880878	182880981	182880878	182880947	182884752	182884898	2589	0,1,0	0,0,1	0,0,2	0,0,0	133	99	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
2649	"ENSG00000163660.12"	"CCNL1"	chr3	-	157156935	157157083	157157010	157157083	157153035	157153156	2649	0,1,6	1,0,4	0,0,0	0,1,2	174	99	1	1.0	0.0,1.0,0.46	NA,0.0,0.0	0.487
2651	"ENSG00000133706.20"	"LARS1"	chr5	-	146142855	146143084	146142871	146143084	146140203	146140261	2651	0,1,1	0,0,1	0,0,0	1,0,0	115	99	1	1.0	NA,1.0,0.463	0.0,NA,NA	0.732
2688	"ENSG00000163755.9"	"HPS3"	chr3	+	149129637	149130453	149129637	149129940	149140003	149140498	2688	0,1,0	0,0,0	0,0,0	0,1,0	612	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
2692	"ENSG00000126456.16"	"IRF3"	chr19	-	49665483	49665857	49665630	49665857	49664673	49664846	2692	0,1,0	0,0,0	0,0,2	0,0,1	246	99	1	1.0	NA,1.0,NA	NA,NA,0.446	0.554
2699	"ENSG00000156983.17"	"BRPF1"	chr3	+	9744223	9744541	9744223	9744508	9745007	9745155	2699	2,0,2	0,1,2	0,0,0	0,0,2	132	99	1	1.0	1.0,0.0,0.429	NA,NA,0.0	0.476
2732	"ENSG00000094914.14"	"AAAS"	chr12	-	53321342	53321610	53321470	53321610	53320564	53320692	2732	0,0,1	0,0,0	1,2,0	0,0,2	227	99	1	1.0	NA,NA,1.0	1.0,1.0,0.0	0.333
2754	"ENSG00000177646.20"	"ACAD9"	chr3	+	128879622	128880017	128879622	128879841	128884652	128884746	2754	0,3,2	0,0,1	0,0,0	0,2,0	275	99	1	1.0	NA,1.0,0.419	NA,0.0,NA	0.71
2755	"ENSG00000177646.20"	"ACAD9"	chr3	+	128902552	128902632	128902552	128902628	128904061	128904132	2755	0,4,0	0,0,2	0,0,0	5,0,0	103	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
2761	"ENSG00000087274.19"	"ADD1"	chr4	+	2904763	2905108	2904763	2905015	2907742	2907844	2761	0,2,6	1,0,6	0,0,1	0,0,1	192	99	1	1.0	0.0,1.0,0.34	NA,NA,0.34	0.107
2762	"ENSG00000087274.19"	"ADD1"	chr4	+	2908514	2909431	2908514	2908604	2914883	2915040	2762	0,0,4	0,2,0	0,0,0	1,0,0	926	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
2763	"ENSG00000058262.11"	"SEC61A1"	chr3	+	128064876	128065884	128064876	128065037	128066953	128067151	2763	0,0,8	0,0,0	0,0,0	2,0,0	946	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2786	"ENSG00000173230.17"	"GOLGB1"	chr3	-	121669196	121669355	121669211	121669355	121668060	121668158	2786	1,0,5	3,0,2	0,0,0	0,0,2	114	99	1	1.0	0.224,NA,0.685	NA,NA,0.0	0.455
2803	"ENSG00000150093.20"	"ITGB1"	chr10	-	32932505	32932600	32932514	32932600	32929821	32930044	2803	0,0,0	0,1,4	0,2,0	3,12,1	108	99	1	1.0	NA,0.0,0.0	0.0,0.133,0.0	-0.044
2911	"ENSG00000258388.7"	"PPT2-EGFL8"	chr6	+	32164578	32164681	32164578	32164657	32166137	32166620	2911	0,1,1	0,2,0	0,0,1	0,0,0	123	99	1	1.0	NA,0.287,1.0	NA,NA,1.0	-0.357
2915	"ENSG00000196562.16"	"SULF2"	chr20	-	47666087	47666488	47666259	47666488	47665856	47665953	2915	0,0,6	2,13,12	0,0,0	0,0,1	271	99	1	1.0	0.0,0.0,0.154	NA,NA,0.0	0.051
3010	"ENSG00000115415.21"	"STAT1"	chr2	-	190975309	190975887	190975811	190975887	190974829	190974932	3010	0,0,4	0,0,6	0,0,0	0,0,4	601	99	1	1.0	NA,NA,0.099	NA,NA,0.0	0.099
3020	"ENSG00000115760.16"	"BIRC6"	chr2	+	32463193	32463381	32463193	32463282	32464508	32464823	3020	1,3,12	0,0,1	1,0,2	0,0,0	198	99	1	1.0	1.0,1.0,0.857	1.0,NA,1.0	-0.048
3024	"ENSG00000168028.15"	"RPSA"	chr3	+	39407620	39407821	39407620	39407786	39408605	39408724	3024	0,1,0	0,1,1	0,0,0	4,4,3	134	99	1	1.0	NA,0.425,0.0	0.0,0.0,0.0	0.212
3071	"ENSG00000136450.13"	"SRSF1"	chr17	-	58006906	58007261	58006943	58007261	58006342	58006527	3071	0,0,0	0,4,1	0,0,2	0,0,3	136	99	1	1.0	NA,0.0,0.0	NA,NA,0.327	-0.327
3074	"ENSG00000134910.14"	"STT3A"	chr11	+	125608108	125608289	125608108	125608243	125609433	125609589	3074	0,0,0	0,0,1	5,0,0	0,0,0	145	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3076	"ENSG00000019582.17"	"CD74"	chr5	-	150403120	150404767	150404679	150404767	150402562	150402625	3076	8,18,91	14,18,86	9,0,6	5,0,2	1658	99	1	1.0	0.033,0.056,0.059	0.097,NA,0.152	-0.075
3083	"ENSG00000126214.22"	"KLC1"	chr14	+	103662701	103662927	103662701	103662921	103669510	103669598	3083	0,7,8	1,0,0	1,0,0	0,0,0	105	99	1	1.0	0.0,1.0,1.0	1.0,NA,NA	-0.333
3091	"ENSG00000070423.18"	"RNF126"	chr19	-	651610	651855	651691	651855	650233	650296	3091	0,0,1	0,0,1	3,0,0	0,0,0	180	99	1	1.0	NA,NA,0.355	1.0,NA,NA	-0.645
3092	"ENSG00000198925.12"	"ATG9A"	chr2	-	219223868	219224022	219223927	219224022	219223584	219223764	3092	0,1,2	0,4,2	0,2,1	0,0,0	158	99	1	1.0	NA,0.135,0.385	NA,1.0,1.0	-0.74
3095	"ENSG00000131368.9"	"MRPS25"	chr3	-	15053290	15053467	15053379	15053467	15047504	15052633	3095	0,0,2	0,1,0	0,0,0	1,0,0	188	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
3130	"ENSG00000100483.14"	"VCPKMT"	chr14	-	50116068	50116179	50116079	50116179	50115838	50115911	3130	1,0,0	0,3,0	1,0,0	0,0,0	110	99	1	1.0	1.0,0.0,NA	1.0,NA,NA	-0.5
3165	"ENSG00000020129.16"	"NCDN"	chr1	+	35558155	35558484	35558155	35558223	35559106	35559247	3165	0,0,1	0,0,0	0,0,0	0,1,0	360	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
3167	"ENSG00000035115.22"	"SH3YL1"	chr2	-	230546	231191	231022	231191	229965	230044	3167	0,0,1	0,0,1	0,0,0	0,0,1	575	99	1	1.0	NA,NA,0.147	NA,NA,0.0	0.147
3202	"ENSG00000135241.17"	"PNPLA8"	chr7	-	108487758	108487953	108487944	108487953	108479183	108479379	3202	0,0,2	1,0,0	0,0,4	0,0,0	285	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
3228	"ENSG00000089053.13"	"ANAPC5"	chr12	-	121331226	121331428	121331346	121331428	121330582	121330672	3228	0,0,3	0,1,1	0,0,8	2,0,2	219	99	1	1.0	NA,0.0,0.576	0.0,NA,0.644	-0.034
3267	"ENSG00000117054.15"	"ACADM"	chr1	+	75750450	75750891	75750450	75750546	75761121	75761370	3267	0,0,2	1,1,1	0,0,0	0,0,1	444	99	1	1.0	0.0,0.0,0.308	NA,NA,0.0	0.103
3277	"ENSG00000183011.14"	"NAA38"	chr17	-	7856984	7857198	7857014	7857198	7856684	7856843	3277	0,0,0	0,0,2	0,0,2	1,0,0	129	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
3286	"ENSG00000234741.10"	"GAS5"	chr1	-	173864483	173865547	173865509	173865547	173864256	173864304	3286	3,1,43	0,0,1	6,0,2	0,0,0	1125	99	1	1.0	1.0,1.0,0.791	1.0,NA,1.0	-0.07
3287	"ENSG00000234741.10"	"GAS5"	chr1	-	173865470	173865547	173865509	173865547	173864256	173865282	3287	0,2,4	2,3,3	1,0,0	2,1,2	138	99	0.00204265629196	0.19143370638797141	0.0,0.324,0.489	0.264,0.0,0.0	0.183
3295	"ENSG00000117523.18"	"PRRC2C"	chr1	+	171584418	171584541	171584418	171584526	171587002	171587221	3295	0,4,1	0,0,4	0,1,0	0,0,0	114	99	1	1.0	NA,1.0,0.178	NA,1.0,NA	-0.411
3325	"ENSG00000103811.18"	"CTSH"	chr15	-	78932582	78935082	78934977	78935082	78932371	78932458	3325	2,0,24	0,0,2	2,0,3	0,0,0	2494	99	1	1.0	1.0,NA,0.323	1.0,NA,1.0	-0.339
3327	"ENSG00000103811.18"	"CTSH"	chr15	-	78933730	78935082	78934977	78935082	78932371	78932458	3327	2,0,12	0,0,2	2,0,0	0,0,0	1346	99	1	1.0	1.0,NA,0.306	1.0,NA,NA	-0.347
3339	"ENSG00000145907.16"	"G3BP1"	chr5	+	151803884	151804141	151803884	151803996	151804405	151812785	3339	0,0,1	0,0,0	0,0,0	0,2,0	244	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
3340	"ENSG00000145907.16"	"G3BP1"	chr5	+	151803884	151804162	151803884	151803996	151804405	151812785	3340	0,1,1	0,0,0	0,0,0	0,2,0	265	99	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
3383	"ENSG00000111678.11"	"C12orf57"	chr12	+	6944475	6944652	6944475	6944565	6945770	6946002	3383	3,3,1	0,0,0	1,1,3	2,0,2	186	99	0.00248154804577	0.19143370638797141	1.0,1.0,1.0	0.21,1.0,0.444	0.449
3405	"ENSG00000085511.20"	"MAP3K4"	chr6	+	161093772	161093851	161093772	161093839	161097079	161097176	3405	0,1,2	1,0,0	0,0,0	0,0,1	111	99	1	1.0	0.0,1.0,1.0	NA,NA,0.0	0.667
3414	"ENSG00000290592.1"	"ENSG00000290592"	chr1	+	157182859	157183252	157182859	157183014	157185119	157185413	3414	0,0,8	0,1,2	2,0,0	0,0,0	337	99	1	1.0	NA,0.0,0.54	1.0,NA,NA	-0.73
3424	"ENSG00000196498.15"	"NCOR2"	chr12	-	124327408	124327633	124327546	124327633	124326190	124326370	3424	0,0,0	0,2,1	0,0,3	0,0,0	237	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
3438	"ENSG00000244754.9"	"N4BP2L2"	chr13	-	32538617	32538825	32538682	32538825	32533544	32537027	3438	0,2,12	0,0,2	2,0,0	0,0,0	164	99	1	1.0	NA,1.0,0.784	1.0,NA,NA	-0.108
3458	"ENSG00000146457.16"	"WTAP"	chr6	+	159748190	159750010	159748190	159748369	159753459	159753614	3458	2,3,10	0,0,2	3,0,8	0,0,0	1740	99	1	1.0	1.0,1.0,0.221	1.0,NA,1.0	-0.26
3500	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1729137	1729301	1729137	1729208	1729486	1729578	3500	0,1,0	5,6,7	0,0,0	0,0,1	192	99	1	1.0	0.0,0.079,0.0	NA,NA,0.0	0.026
3501	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1761223	1761305	1761223	1761278	1762350	1762481	3501	1,3,7	0,1,1	0,2,3	0,0,0	126	99	1	1.0	1.0,0.702,0.846	NA,1.0,1.0	-0.151
3528	"ENSG00000186891.14"	"TNFRSF18"	chr1	-	1204033	1204236	1204054	1204236	1203843	1203968	3528	0,3,1	0,0,0	0,0,0	0,0,2	120	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
3543	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207767823	207767012	207767195	207770320	207770362	3543	2,0,1	0,0,0	0,0,0	2,0,0	727	99	1	1.0	1.0,NA,1.0	0.0,NA,NA	1.0
3544	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207768772	207767012	207767195	207770320	207770362	3544	2,0,6	0,0,0	0,0,2	2,0,0	1676	99	1	1.0	1.0,NA,1.0	0.0,NA,1.0	0.5
3619	"ENSG00000141349.10"	"G6PC3"	chr17	+	44070729	44071242	44070729	44071183	44074159	44074266	3619	0,0,2	0,0,0	0,0,0	0,0,1	158	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3633	"ENSG00000198755.11"	"RPL10A"	chr6	+	35468946	35469285	35468946	35469027	35469380	35469529	3633	0,4,2	5,3,6	1,0,1	4,7,12	357	99	1	1.0	0.0,0.27,0.085	0.065,0.0,0.023	0.089
3640	"ENSG00000112159.13"	"MDN1"	chr6	-	89653852	89654334	89654163	89654334	89652991	89653155	3640	0,0,1	1,4,8	0,0,0	1,0,0	410	99	1	1.0	0.0,0.0,0.029	0.0,NA,NA	0.01
3654	"ENSG00000119688.21"	"ABCD4"	chr14	-	74288659	74288765	74288715	74288765	74288206	74288259	3654	0,0,2	0,1,0	0,0,0	0,0,2	155	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
3655	"ENSG00000119688.21"	"ABCD4"	chr14	-	74297638	74298069	74297929	74298069	74296332	74296449	3655	0,0,0	0,0,1	0,0,2	3,0,0	390	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
3659	"ENSG00000063244.14"	"U2AF2"	chr19	+	55669082	55669181	55669082	55669169	55669443	55669692	3659	0,6,0	2,2,5	0,0,0	0,2,0	111	99	1	1.0	0.0,0.728,0.0	NA,0.0,NA	0.243
3665	"ENSG00000173226.17"	"IQCB1"	chr3	-	121834248	121834479	121834390	121834479	121828860	121828972	3665	0,1,2	0,5,3	0,0,0	0,0,1	241	99	1	1.0	NA,0.076,0.215	NA,NA,0.0	0.145
3673	"ENSG00000100796.18"	"PPP4R3A"	chr14	-	91475810	91475966	91475849	91475966	91473238	91473370	3673	1,0,1	0,0,0	0,0,0	0,0,1	138	99	1	1.0	1.0,NA,1.0	NA,NA,0.0	1.0
3695	"ENSG00000158864.13"	"NDUFS2"	chr1	+	161209482	161209931	161209482	161209595	161210110	161210188	3695	0,2,4	0,0,0	1,0,0	2,0,0	435	99	1	1.0	NA,1.0,1.0	0.102,NA,NA	0.898
3709	"ENSG00000164609.10"	"SLU7"	chr5	-	160418595	160419081	160419022	160419081	160415124	160415310	3709	0,0,1	0,0,0	0,0,0	0,3,1	526	99	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
