ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
12951	"ENSG00000145715.15"	"RASA1"	chr5	+	87374162	87374320	87372117	87372195	87374839	87374916	12951	0,0,1	0,1,0	1,2,0	0,0,0	198	99	1	1.0	NA,0.0,1.0	1.0,1.0,NA	-0.5
12952	"ENSG00000134516.20"	"DOCK2"	chr5	+	169670541	169670597	169669287	169669328	169671077	169671174	12952	1,5,5	0,0,1	0,0,2	0,0,0	155	99	1	1.0	1.0,1.0,0.762	NA,NA,1.0	-0.079
12980	"ENSG00000168002.12"	"POLR2G"	chr11	+	62762541	62762742	62761794	62761904	62762866	62763026	12980	0,0,1	0,0,2	0,0,0	1,0,1	198	99	1	1.0	NA,NA,0.2	0.0,NA,0.0	0.2
12994	"ENSG00000164329.15"	"TENT2"	chr5	+	79656957	79657001	79648861	79649190	79668891	79669028	12994	0,2,0	0,0,1	4,0,0	0,0,0	143	99	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
13072	"ENSG00000124782.21"	"RREB1"	chr6	+	7181869	7182082	7181123	7181246	7187433	7187523	13072	1,5,8	0,1,1	1,0,0	0,0,0	198	99	1	1.0	1.0,0.714,0.8	1.0,NA,NA	-0.162
13098	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98379016	98379163	98352475	98352601	98391951	98392009	13098	0,0,1	0,0,0	0,1,0	0,1,0	198	99	1	1.0	NA,NA,1.0	NA,0.333,NA	0.667
13129	"ENSG00000145740.20"	"SLC30A5"	chr5	+	69100806	69100929	69093990	69094338	69103061	69103128	13129	0,0,1	0,0,0	1,1,0	0,0,1	198	99	1	1.0	NA,NA,1.0	1.0,1.0,0.0	0.333
13178	"ENSG00000068796.19"	"KIF2A"	chr5	+	62308308	62308511	62306250	62306536	62347129	62347224	13178	0,0,0	0,0,1	0,4,0	0,2,1	198	99	1	1.0	NA,NA,0.0	NA,0.5,0.0	-0.25
13253	"ENSG00000062194.16"	"GPBP1"	chr5	+	57221375	57221396	57214073	57214193	57230845	57230969	13253	0,1,2	0,3,9	3,0,0	1,0,1	120	99	1	1.0	NA,0.216,0.155	0.712,NA,0.0	-0.17
13287	"ENSG00000116133.13"	"DHCR24"	chr1	-	54879748	54879805	54875941	54876047	54883617	54883773	13287	0,0,0	0,2,0	0,1,0	5,0,4	156	99	1	1.0	NA,0.0,NA	0.0,1.0,0.0	-0.333
13298	"ENSG00000151092.18"	"NGLY1"	chr3	-	25722656	25722899	25720013	25720191	25729132	25729318	13298	0,0,0	0,0,4	0,0,2	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
13430	"ENSG00000125347.15"	"IRF1"	chr5	-	132489391	132489483	132486953	132487130	132490544	132490726	13430	0,2,5	0,1,0	0,0,2	0,0,0	191	99	1	1.0	NA,0.509,1.0	NA,NA,1.0	-0.246
13435	"ENSG00000139719.11"	"VPS33A"	chr12	-	122264711	122264804	122264133	122264199	122266306	122266336	13435	0,0,0	0,0,1	0,0,2	1,0,0	192	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
13459	"ENSG00000198060.10"	"MARCHF5"	chr10	+	92340672	92340803	92311134	92311337	92349348	92349423	13459	0,1,4	0,0,0	2,0,0	0,0,1	198	99	1	1.0	NA,1.0,1.0	1.0,NA,0.0	0.5
13467	"ENSG00000132676.16"	"DAP3"	chr1	+	155717005	155717128	155709772	155709824	155721516	155721618	13467	0,1,0	0,0,1	1,0,2	0,0,0	198	99	1	1.0	NA,1.0,0.0	1.0,NA,1.0	-0.5
13472	"ENSG00000132676.16"	"DAP3"	chr1	+	155736607	155736694	155731943	155732033	155736945	155737063	13472	0,0,1	0,2,6	0,0,0	2,0,1	186	99	1	1.0	NA,0.0,0.081	0.0,NA,0.0	0.041
13489	"ENSG00000289791.1"	"ENSG00000289791"	chr5	-	34004573	34004734	33998640	33998827	34005755	34005899	13489	0,1,2	0,0,1	3,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.5	1.0,NA,NA	-0.25
13569	"ENSG00000113360.17"	"DROSHA"	chr5	-	31431575	31431678	31429474	31429545	31435764	31435864	13569	0,0,9	0,3,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
13571	"ENSG00000113360.17"	"DROSHA"	chr5	-	31515453	31515564	31514987	31515219	31521122	31521215	13571	2,0,5	0,0,6	0,2,0	0,0,0	198	99	1	1.0	1.0,NA,0.294	NA,1.0,NA	-0.353
13572	"ENSG00000113360.17"	"DROSHA"	chr5	-	31515453	31515564	31514987	31515219	31526078	31526326	13572	2,0,4	0,0,2	0,2,0	0,0,0	198	99	1	1.0	1.0,NA,0.5	NA,1.0,NA	-0.25
13580	"ENSG00000137265.16"	"IRF4"	chr6	+	393097	393368	391738	391809	394820	395007	13580	0,8,6	0,2,2	0,0,1	0,0,0	198	99	1	1.0	NA,0.667,0.6	NA,NA,1.0	-0.367
13581	"ENSG00000137265.16"	"IRF4"	chr6	+	395486	395546	394820	395007	395846	395935	13581	0,2,0	1,9,7	0,0,0	1,0,0	159	99	1	1.0	0.0,0.122,0.0	0.0,NA,NA	0.041
13611	"ENSG00000160218.13"	"TRAPPC10"	chr21	+	44052279	44052476	44037791	44037927	44055697	44055893	13611	0,3,4	0,0,1	0,2,0	0,0,0	198	99	1	1.0	NA,1.0,0.667	NA,1.0,NA	-0.166
13705	"ENSG00000162959.14"	"MEMO1"	chr2	-	31883385	31883462	31869847	31869952	31917925	31918037	13705	1,0,0	0,1,0	0,0,1	0,0,0	176	99	1	1.0	1.0,0.0,NA	NA,NA,1.0	-0.5
13706	"ENSG00000162959.14"	"MEMO1"	chr2	-	31891991	31892134	31869850	31869952	31917925	31918037	13706	0,0,0	0,1,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
13707	"ENSG00000162959.14"	"MEMO1"	chr2	-	31891991	31892134	31883385	31883462	31917925	31918037	13707	0,0,2	0,0,0	1,0,2	0,0,1	198	99	1	1.0	NA,NA,1.0	1.0,NA,0.5	0.25
13774	"ENSG00000204267.19"	"TAP2"	chr6	-	32831148	32831181	32830617	32830806	32832332	32832461	13774	0,0,0	1,0,3	0,4,0	0,0,0	132	99	1	1.0	0.0,NA,0.0	NA,1.0,NA	-1.0
13800	"ENSG00000090565.17"	"RAB11FIP3"	chr16	+	491133	491268	488850	489000	496823	496859	13800	0,0,0	0,3,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
13841	"ENSG00000145545.13"	"SRD5A1"	chr5	+	6653446	6653636	6651841	6652008	6656077	6656179	13841	0,1,2	0,0,0	0,0,0	0,0,2	198	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
13923	"ENSG00000204592.9"	"HLA-E"	chr6	+	30491536	30491653	30491136	30491412	30492403	30492436	13923	7,5,3	0,1,0	4,5,2	0,0,0	198	99	1	1.0	1.0,0.714,1.0	1.0,1.0,1.0	-0.095
13956	"ENSG00000145725.21"	"PPIP5K2"	chr5	+	103186319	103186439	103184671	103184744	103190841	103190982	13956	0,1,0	0,0,0	0,0,0	0,0,2	198	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
13979	"ENSG00000129292.21"	"PHF20L1"	chr8	+	132825034	132825157	132824003	132824060	132825263	132825337	13979	0,0,0	1,1,8	0,2,0	0,0,0	198	99	1	1.0	0.0,0.0,0.0	NA,1.0,NA	-1.0
14092	"ENSG00000275052.5"	"PPP4R3B"	chr2	-	55573618	55573777	55568193	55568363	55577314	55577356	14092	0,0,0	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
14157	"ENSG00000151503.14"	"NCAPD3"	chr11	-	134209144	134209206	134208863	134208951	134209312	134209477	14157	0,0,0	0,0,1	0,0,1	0,0,0	161	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
14170	"ENSG00000127463.16"	"EMC1"	chr1	-	19243949	19244015	19243613	19243707	19244905	19245030	14170	2,2,0	0,0,0	0,1,0	0,2,0	165	99	1	1.0	1.0,1.0,NA	NA,0.231,NA	0.769
14192	"ENSG00000145439.12"	"CBR4"	chr4	-	169008951	169008999	169007635	169007756	169009947	169010250	14192	0,0,1	0,0,1	0,0,0	1,0,0	147	99	1	1.0	NA,NA,0.402	0.0,NA,NA	0.402
14193	"ENSG00000145439.12"	"CBR4"	chr4	-	169008951	169009054	169007640	169007756	169009947	169010275	14193	0,0,2	0,0,1	0,0,0	1,0,0	198	99	1	1.0	NA,NA,0.5	0.0,NA,NA	0.5
14229	"ENSG00000163399.16"	"ATP1A1"	chr1	+	116395109	116395285	116393530	116393723	116396597	116396734	14229	2,2,9	2,1,0	2,4,6	0,0,0	198	99	0.389583383068	1.0	0.333,0.5,1.0	1.0,1.0,1.0	-0.389
14250	"ENSG00000137343.18"	"ATAT1"	chr6	+	30640534	30640603	30640376	30640422	30642175	30642247	14250	0,0,0	0,0,1	2,0,0	0,0,0	168	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
14318	"ENSG00000151292.19"	"CSNK1G3"	chr5	+	123605338	123605362	123604723	123604830	123614341	123614455	14318	0,0,1	0,0,0	0,0,0	0,0,2	123	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
14400	"ENSG00000173039.20"	"RELA"	chr11	-	65662178	65662205	65661632	65662088	65662825	65662895	14400	0,2,2	0,0,1	0,1,2	0,0,0	126	99	1	1.0	NA,1.0,0.611	NA,1.0,1.0	-0.195
14401	"ENSG00000173039.20"	"RELA"	chr11	-	65662178	65662347	65661936	65662088	65662825	65662918	14401	0,1,2	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.5	NA,NA,1.0	-0.25
14460	"ENSG00000140374.17"	"ETFA"	chr15	-	76292618	76292700	76292430	76292513	76295590	76295737	14460	0,1,3	0,0,3	1,0,0	0,0,0	181	99	1	1.0	NA,1.0,0.354	1.0,NA,NA	-0.323
14464	"ENSG00000140374.17"	"ETFA"	chr15	-	76295590	76295737	76292618	76292700	76311349	76311402	14464	0,3,2	0,0,0	0,2,0	0,0,2	198	99	1	1.0	NA,1.0,1.0	NA,1.0,0.0	0.5
14474	"ENSG00000140464.20"	"PML"	chr15	+	74032571	74032715	74024856	74024927	74033155	74033414	14474	1,0,0	0,1,0	0,2,3	0,0,0	198	99	1	1.0	1.0,0.0,NA	NA,1.0,1.0	-0.5
14481	"ENSG00000170445.16"	"HARS1"	chr5	-	140677907	140678015	140677654	140677753	140683099	140683219	14481	0,1,1	0,0,0	0,0,0	3,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
14560	"ENSG00000235162.9"	"C12orf75"	chr12	+	105365806	105365842	105348601	105348626	105366616	105366696	14560	2,3,11	0,1,0	4,1,1	0,0,0	135	99	1	1.0	1.0,0.688,1.0	1.0,1.0,1.0	-0.104
14655	"ENSG00000141425.18"	"RPRD1A"	chr18	-	36033707	36033837	36030990	36031097	36067253	36067556	14655	0,1,1	0,2,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.2,1.0	NA,NA,1.0	-0.4
14693	"ENSG00000100281.14"	"HMGXB4"	chr22	+	35263981	35264096	35263795	35263874	35264647	35265567	14693	1,0,0	0,1,0	0,0,2	0,6,0	198	99	1	1.0	1.0,0.0,NA	NA,0.0,1.0	0.0
14697	"ENSG00000198625.14"	"MDM4"	chr1	+	204537429	204537497	204532190	204532246	204538208	204538308	14697	0,3,7	0,3,4	1,0,0	0,0,0	167	99	1	1.0	NA,0.372,0.509	1.0,NA,NA	-0.559
14768	"ENSG00000164111.15"	"ANXA5"	chr4	-	121678351	121678494	121677893	121677950	121681670	121681761	14768	2,1,5	0,0,1	2,6,2	0,0,0	198	99	1	1.0	1.0,1.0,0.714	1.0,1.0,1.0	-0.095
14769	"ENSG00000164111.15"	"ANXA5"	chr4	-	121678414	121678494	121677893	121677950	121681670	121681761	14769	2,3,10	0,0,1	4,7,10	0,0,0	179	99	1	1.0	1.0,1.0,0.847	1.0,1.0,1.0	-0.051
14773	"ENSG00000164111.15"	"ANXA5"	chr4	-	121686287	121686372	121684676	121684771	121696580	121696624	14773	0,9,7	0,0,0	4,1,9	1,0,0	184	99	1	1.0	NA,1.0,1.0	0.683,1.0,1.0	0.106
14780	"ENSG00000143799.14"	"PARP1"	chr1	-	226390409	226390624	226388655	226388755	226392198	226392314	14780	2,2,5	1,0,0	0,0,4	0,0,0	198	99	1	1.0	0.5,1.0,1.0	NA,NA,1.0	-0.167
14788	"ENSG00000204394.13"	"VARS1"	chr6	-	31784213	31784308	31783095	31783186	31784393	31784435	14788	0,5,2	0,1,0	1,2,1	0,0,0	194	99	1	1.0	NA,0.718,1.0	1.0,1.0,1.0	-0.141
14935	"ENSG00000198856.13"	"OSTC"	chr4	+	108657449	108657647	108655563	108655657	108667246	108667820	14935	0,1,5	0,0,1	3,0,3	0,0,0	198	99	1	1.0	NA,1.0,0.714	1.0,NA,1.0	-0.143
14950	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55349517	55349599	55346174	55346333	55355578	55355751	14950	7,13,38	0,1,0	0,0,2	0,0,0	181	99	1	1.0	1.0,0.877,1.0	NA,NA,1.0	-0.041
15025	"ENSG00000197912.16"	"SPG7"	chr16	+	89532462	89532636	89530682	89530808	89540943	89540977	15025	2,0,1	0,0,1	4,0,0	0,0,0	198	99	1	1.0	1.0,NA,0.333	1.0,NA,NA	-0.334
15027	"ENSG00000197912.16"	"SPG7"	chr16	+	89536764	89536948	89532462	89532636	89544647	89544772	15027	1,0,0	0,4,3	4,0,0	0,0,0	198	99	1	1.0	1.0,0.0,0.0	1.0,NA,NA	-0.667
15028	"ENSG00000197912.16"	"SPG7"	chr16	+	89540943	89541346	89532462	89532636	89544647	89544772	15028	2,0,1	0,4,3	4,0,0	0,0,0	198	99	1	1.0	1.0,0.0,0.143	1.0,NA,NA	-0.619
15029	"ENSG00000197912.16"	"SPG7"	chr16	+	89540943	89541384	89532462	89532636	89544647	89544772	15029	2,0,1	0,4,3	4,0,0	0,0,0	198	99	1	1.0	1.0,0.0,0.143	1.0,NA,NA	-0.619
15030	"ENSG00000197912.16"	"SPG7"	chr16	+	89540943	89542279	89532462	89532636	89544647	89544772	15030	2,0,1	0,4,3	4,0,0	0,0,0	198	99	1	1.0	1.0,0.0,0.143	1.0,NA,NA	-0.619
15034	"ENSG00000197912.16"	"SPG7"	chr16	+	89545871	89546030	89543575	89544772	89546657	89546760	15034	1,0,0	4,1,1	0,0,0	2,0,0	198	99	1	1.0	0.111,0.0,0.0	0.0,NA,NA	0.037
15035	"ENSG00000197912.16"	"SPG7"	chr16	+	89545871	89546181	89542983	89544772	89546657	89546760	15035	1,0,0	4,1,1	0,0,0	2,0,0	198	99	1	1.0	0.111,0.0,0.0	0.0,NA,NA	0.037
15042	"ENSG00000197912.16"	"SPG7"	chr16	+	89548979	89549336	89548002	89548113	89550493	89550609	15042	0,0,2	0,7,8	0,0,0	0,1,0	198	99	1	1.0	NA,0.0,0.111	NA,0.0,NA	0.056
15043	"ENSG00000197912.16"	"SPG7"	chr16	+	89549080	89549336	89548002	89548113	89550493	89550609	15043	0,0,2	0,7,8	0,0,0	0,1,0	198	99	1	1.0	NA,0.0,0.111	NA,0.0,NA	0.056
15070	"ENSG00000256500.6"	"ENSG00000256500"	chr14	+	103669510	103669598	103662701	103662927	103670181	103670283	15070	0,7,10	0,1,0	2,0,0	0,0,0	187	99	1	1.0	NA,0.787,1.0	1.0,NA,NA	-0.107
15080	"ENSG00000119139.21"	"TJP2"	chr9	+	69249374	69249485	69248011	69248224	69251034	69251364	15080	0,0,1	0,0,1	1,3,4	0,0,0	198	99	1	1.0	NA,NA,0.333	1.0,1.0,1.0	-0.667
15150	"ENSG00000113712.19"	"CSNK1A1"	chr5	-	149517793	149517877	149513069	149513209	149520289	149520388	15150	1,2,0	0,0,2	0,0,1	2,2,7	183	99	0.0255098245371	1.0	1.0,1.0,0.0	0.0,0.0,0.072	0.643
15260	"ENSG00000152795.18"	"HNRNPDL"	chr4	-	82425562	82425667	82424628	82424883	82426036	82426129	15260	0,2,1	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
15293	"ENSG00000175203.17"	"DCTN2"	chr12	-	57538518	57538524	57535748	57535845	57546027	57546096	15293	0,0,0	0,0,2	0,0,3	2,0,0	105	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
15297	"ENSG00000119314.16"	"PTBP3"	chr9	-	112275843	112276013	112268048	112268195	112297831	112297916	15297	0,2,2	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.5	NA,NA,1.0	-0.25
15471	"ENSG00000196730.13"	"DAPK1"	chr9	+	87639649	87639698	87639353	87639483	87639788	87639815	15471	0,1,2	0,0,0	0,0,0	0,2,0	148	99	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
15572	"ENSG00000161800.13"	"RACGAP1"	chr12	-	50006433	50006636	50005255	50005392	50016630	50016715	15572	0,1,1	0,0,0	0,0,2	0,1,0	198	99	1	1.0	NA,1.0,1.0	NA,0.0,1.0	0.5
15646	"ENSG00000111300.10"	"NAA25"	chr12	-	112049482	112049611	112048291	112048443	112053557	112053657	15646	0,1,2	0,0,0	0,0,0	0,2,0	198	99	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
15655	"ENSG00000140416.25"	"TPM1"	chr15	+	63044026	63044152	63043705	63043831	63056984	63057111	15655	5,0,9	0,1,1	10,11,17	0,0,2	198	99	1	1.0	1.0,0.0,0.818	1.0,1.0,0.81	-0.331
15658	"ENSG00000140416.25"	"TPM1"	chr15	+	63061197	63061273	63060868	63060939	63061712	63061788	15658	2,3,1	25,20,27	3,3,6	60,39,38	175	99	0.583931759087	1.0	0.043,0.078,0.021	0.028,0.042,0.082	-0.003
15659	"ENSG00000140416.25"	"TPM1"	chr15	+	63061712	63061788	63060868	63061273	63062214	63062277	15659	0,1,1	1,4,15	1,2,6	13,1,7	175	99	1	1.0	0.0,0.124,0.036	0.042,0.531,0.327	-0.247
15737	"ENSG00000117362.13"	"APH1A"	chr1	-	150267956	150268127	150267715	150267789	150268697	150269016	15737	0,4,0	0,0,0	0,0,1	2,0,0	198	99	1	1.0	NA,1.0,NA	0.0,NA,1.0	0.5
15743	"ENSG00000040933.16"	"INPP4A"	chr2	+	98543876	98544007	98539527	98539675	98545968	98546073	15743	12,47,94	0,0,1	2,0,0	0,0,0	198	99	1	1.0	1.0,1.0,0.979	1.0,NA,NA	-0.007
15779	"ENSG00000072682.20"	"P4HA2"	chr5	-	132226931	132227221	132218544	132218644	132227789	132227839	15779	0,0,0	0,1,0	2,0,0	0,0,2	198	99	1	1.0	NA,0.0,NA	1.0,NA,0.0	-0.5
15782	"ENSG00000183742.13"	"MACC1"	chr7	-	20164255	20164399	20161747	20161870	20170713	20170778	15782	0,1,0	0,0,1	0,0,0	2,0,0	198	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
15787	"ENSG00000131778.20"	"CHD1L"	chr1	+	147252622	147252735	147242676	147242830	147254869	147254976	15787	0,2,0	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
15799	"ENSG00000131778.20"	"CHD1L"	chr1	+	147264421	147264584	147256530	147256562	147265931	147266087	15799	0,1,1	1,0,0	0,0,1	0,0,0	198	99	1	1.0	0.0,1.0,1.0	NA,NA,1.0	-0.333
15804	"ENSG00000131778.20"	"CHD1L"	chr1	+	147270931	147271113	147268781	147268878	147272170	147272281	15804	0,0,1	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
15805	"ENSG00000131778.20"	"CHD1L"	chr1	+	147270931	147271195	147268781	147268878	147272170	147272281	15805	0,0,1	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
15852	"ENSG00000127419.17"	"TMEM175"	chr4	+	947708	947892	932386	932540	950420	950518	15852	0,4,3	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
15853	"ENSG00000127419.17"	"TMEM175"	chr4	+	947708	948154	932474	932540	950420	950491	15853	0,4,5	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
15854	"ENSG00000127419.17"	"TMEM175"	chr4	+	948115	948154	932479	932540	950420	950518	15854	0,0,2	0,0,0	0,0,0	2,0,0	138	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
15884	"ENSG00000158985.14"	"CDC42SE2"	chr5	+	131354650	131354769	131315975	131316144	131359208	131359382	15884	0,0,0	0,0,2	0,2,0	0,0,1	198	99	1	1.0	NA,NA,0.0	NA,1.0,0.0	-0.5
15975	"ENSG00000250317.9"	"SMIM20"	chr4	+	25928312	25928369	25914219	25914422	25929153	25929545	15975	0,1,3	0,0,1	1,0,0	0,0,0	156	99	1	1.0	NA,1.0,0.656	1.0,NA,NA	-0.172
16006	"ENSG00000109606.13"	"DHX15"	chr4	-	24570653	24570847	24556250	24556410	24576242	24576678	16006	1,5,9	0,0,1	5,0,1	0,0,0	198	99	1	1.0	1.0,1.0,0.818	1.0,NA,1.0	-0.061
16014	"ENSG00000204371.12"	"EHMT2"	chr6	-	31893361	31893662	31892825	31892910	31896262	31896504	16014	0,1,0	0,0,0	0,0,0	0,0,3	198	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
16021	"ENSG00000175387.16"	"SMAD2"	chr18	-	47870474	47870564	47869242	47869436	47896520	47896809	16021	0,0,7	0,1,0	2,0,2	0,0,0	189	99	1	1.0	NA,0.0,1.0	1.0,NA,1.0	-0.5
16070	"ENSG00000160741.17"	"CRTC2"	chr1	-	153955064	153955166	153954872	153954989	153958344	153958612	16070	0,1,2	1,0,0	0,0,2	0,0,0	198	99	1	1.0	0.0,1.0,1.0	NA,NA,1.0	-0.333
16077	"ENSG00000105639.21"	"JAK3"	chr19	-	17843776	17843900	17843379	17843491	17844233	17844430	16077	0,3,4	0,0,0	0,0,0	4,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
16104	"ENSG00000175866.16"	"BAIAP2"	chr17	+	81036862	81036961	81035150	81035308	81053667	81053743	16104	0,0,1	2,5,21	0,0,2	0,0,0	198	99	1	1.0	0.0,0.0,0.023	NA,NA,1.0	-0.992
16254	"ENSG00000100342.22"	"APOL1"	chr22	+	36259668	36259856	36257318	36257407	36261595	36261673	16254	0,0,0	0,0,1	1,0,0	0,0,3	198	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
16255	"ENSG00000100342.22"	"APOL1"	chr22	+	36259668	36259918	36257318	36257407	36261595	36261633	16255	0,0,0	0,0,1	1,0,0	0,0,3	198	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
16308	"ENSG00000185619.19"	"PCGF3"	chr4	+	732399	732498	730969	731110	733671	733789	16308	0,1,0	2,6,4	0,0,0	0,0,1	198	99	1	1.0	0.0,0.077,0.0	NA,NA,0.0	0.026
16309	"ENSG00000185619.19"	"PCGF3"	chr4	+	732443	732498	730969	731110	733671	733789	16309	0,4,0	2,6,4	0,0,0	0,0,1	154	99	1	1.0	0.0,0.3,0.0	NA,NA,0.0	0.1
16316	"ENSG00000169020.10"	"ATP5ME"	chr4	-	673911	673966	673302	673401	674211	674276	16316	0,4,3	0,0,2	1,2,4	2,0,0	154	99	1	1.0	NA,1.0,0.491	0.243,1.0,1.0	-0.002
16331	"ENSG00000145016.17"	"RUBCN"	chr3	-	197691073	197691148	197684156	197684217	197693714	197693816	16331	0,0,3	0,3,7	0,0,0	0,0,1	174	99	1	1.0	NA,0.0,0.196	NA,NA,0.0	0.098
16336	"ENSG00000145016.17"	"RUBCN"	chr3	-	197717976	197718130	197705091	197705175	197736654	197736901	16336	2,14,5	5,3,1	0,0,0	1,1,0	198	99	1	1.0	0.167,0.7,0.714	0.0,0.0,NA	0.527
16353	"ENSG00000112651.12"	"MRPL2"	chr6	-	43055544	43055618	43054028	43054486	43055896	43056007	16353	0,2,2	0,0,0	0,0,0	2,0,0	173	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
16371	"ENSG00000006327.14"	"TNFRSF12A"	chr16	+	3021188	3021319	3020367	3020491	3021554	3021689	16371	0,1,1	0,0,0	3,2,6	0,0,1	198	99	1	1.0	NA,1.0,1.0	1.0,1.0,0.75	0.083
16372	"ENSG00000006327.14"	"TNFRSF12A"	chr16	+	3021214	3021319	3020367	3020491	3021554	3021689	16372	2,3,3	0,0,0	7,8,13	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.867	0.044
16458	"ENSG00000151657.12"	"KIN"	chr10	-	7783080	7783175	7780263	7780307	7787819	7787993	16458	0,0,1	0,0,1	0,0,0	1,0,0	194	99	1	1.0	NA,NA,0.338	0.0,NA,NA	0.338
16459	"ENSG00000133657.17"	"ATP13A3"	chr3	-	194412198	194412288	194402676	194406116	194413758	194413839	16459	0,0,0	2,0,0	1,0,0	0,0,0	189	99	1	1.0	0.0,NA,NA	1.0,NA,NA	-1.0
16473	"ENSG00000116473.15"	"RAP1A"	chr1	+	111706662	111706777	111704342	111704486	111709148	111709264	16473	0,0,2	0,0,0	0,0,0	2,0,1	198	99	1	1.0	NA,NA,1.0	0.0,NA,0.0	1.0
16477	"ENSG00000153914.16"	"SREK1"	chr5	+	66156064	66158932	66153462	66153596	66159218	66159334	16477	0,0,1	0,0,0	0,2,0	2,0,2	198	99	1	1.0	NA,NA,1.0	0.0,1.0,0.0	0.667
16494	"ENSG00000198408.14"	"OGA"	chr10	-	101810183	101810314	101807729	101807901	101813029	101813127	16494	0,3,9	1,0,1	2,0,0	0,0,0	198	99	1	1.0	0.0,1.0,0.818	1.0,NA,NA	-0.394
16514	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132816659	132816812	132812944	132813419	132821995	132822311	16514	2,6,9	0,0,1	0,0,1	0,0,0	198	99	1	1.0	1.0,1.0,0.818	NA,NA,1.0	-0.061
16524	"ENSG00000127952.17"	"STYXL1"	chr7	-	76013741	76013887	76005258	76005404	76021850	76021992	16524	0,3,3	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.6	1.0,NA,NA	-0.2
16676	"ENSG00000114867.22"	"EIF4G1"	chr3	+	184315488	184315545	184314501	184314674	184315762	184315856	16676	0,0,2	0,0,0	2,2,3	1,1,0	156	99	1	1.0	NA,NA,1.0	0.559,0.559,1.0	0.294
16707	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184143441	184143565	184143051	184143142	184144098	184144224	16707	0,0,2	0,0,1	0,0,4	0,0,0	198	99	1	1.0	NA,NA,0.5	NA,NA,1.0	-0.5
16720	"ENSG00000149196.17"	"HIKESHI"	chr11	+	86345093	86345198	86344602	86344721	86345583	86345663	16720	0,0,0	0,0,2	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
16737	"ENSG00000060339.14"	"CCAR1"	chr10	+	68756272	68756483	68755369	68755536	68757293	68757298	16737	0,0,2	1,0,0	1,0,2	0,0,0	198	99	1	1.0	0.0,NA,1.0	1.0,NA,1.0	-0.5
