ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1371	"ENSG00000092929.13"	"UNC13D"	chr17	-	75836571	75836696	75836571	75836693	75836800	75836918	1371	1,0,2	0,1,0	0,1,0	0,0,0	102	99	1	1.0	1.0,0.0,1.0	NA,1.0,NA	-0.333
1378	"ENSG00000161526.15"	"SAP30BP"	chr17	+	75705610	75706092	75706007	75706092	75704755	75704814	1378	1,1,10	0,0,1	3,0,0	0,1,0	496	99	1	1.0	1.0,1.0,0.666	1.0,0.0,NA	0.389
1379	"ENSG00000266714.11"	"MYO15B"	chr17	+	75591600	75591712	75591615	75591712	75591171	75591246	1379	2,1,2	0,1,2	1,0,6	1,0,1	114	99	1	1.0	1.0,0.465,0.465	0.465,NA,0.839	-0.009
1380	"ENSG00000266714.11"	"MYO15B"	chr17	+	75592427	75592541	75592463	75592541	75592237	75592301	1380	1,0,1	0,1,2	0,0,1	0,0,0	135	99	1	1.0	1.0,0.0,0.268	NA,NA,1.0	-0.577
1385	"ENSG00000266714.11"	"MYO15B"	chr17	+	75625526	75625660	75625530	75625660	75625122	75625238	1385	2,7,4	0,1,1	1,0,1	0,0,0	103	99	1	1.0	1.0,0.871,0.794	1.0,NA,1.0	-0.112
1388	"ENSG00000073350.14"	"LLGL2"	chr17	+	75574110	75574260	75574212	75574260	75573951	75573980	1388	0,1,0	0,5,1	0,0,0	0,0,2	201	99	1	1.0	NA,0.09,0.0	NA,NA,0.0	0.045
1389	"ENSG00000073350.14"	"LLGL2"	chr17	+	75574452	75574668	75574609	75574668	75574212	75574260	1389	0,4,0	0,4,0	2,0,0	0,0,0	256	99	1	1.0	NA,0.279,NA	1.0,NA,NA	-0.721
1419	"ENSG00000136490.9"	"LIMD2"	chr17	-	63699027	63699113	63699027	63699069	63699256	63699348	1419	0,0,0	2,1,2	2,0,0	1,0,3	143	99	1	1.0	0.0,0.0,0.0	0.581,NA,0.0	-0.29
1425	"ENSG00000108106.14"	"UBE2S"	chr19	-	55404287	55404478	55404287	55404401	55406814	55406962	1425	2,2,5	2,0,0	0,0,1	0,0,0	176	99	1	1.0	0.36,1.0,1.0	NA,NA,1.0	-0.213
1432	"ENSG00000101347.11"	"SAMHD1"	chr20	-	36916948	36917096	36916948	36917049	36919363	36919519	1432	0,0,1	0,0,1	0,0,0	1,0,0	146	99	1	1.0	NA,NA,0.404	0.0,NA,NA	0.404
1439	"ENSG00000166260.13"	"COX11"	chr17	-	54961118	54962915	54961118	54961312	54963305	54963431	1439	2,5,8	0,0,1	0,0,2	0,0,0	1702	99	1	1.0	1.0,1.0,0.318	NA,NA,1.0	-0.227
1481	"ENSG00000120071.15"	"KANSL1"	chr17	-	46034160	46034285	46034160	46034282	46038537	46038686	1481	0,0,0	0,4,0	3,0,0	0,0,0	102	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
1500	"ENSG00000013306.16"	"SLC25A39"	chr17	-	44320621	44320749	44320621	44320731	44321057	44321231	1500	0,4,1	0,3,0	0,0,0	1,0,0	117	99	1	1.0	NA,0.53,1.0	0.0,NA,NA	0.765
1501	"ENSG00000013306.16"	"SLC25A39"	chr17	-	44322418	44322552	44322418	44322528	44322807	44322852	1501	0,0,1	0,0,0	0,0,0	0,0,1	123	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
1532	"ENSG00000168259.17"	"DNAJC7"	chr17	-	41982254	41982601	41982254	41982401	41983562	41983636	1532	0,1,0	0,0,2	0,0,0	0,0,1	299	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
1543	"ENSG00000131748.16"	"STARD3"	chr17	+	39656909	39657085	39657007	39657085	39653480	39653750	1543	0,0,1	0,2,3	0,0,0	0,0,2	197	99	1	1.0	NA,0.0,0.143	NA,NA,0.0	0.071
1547	"ENSG00000131748.16"	"STARD3"	chr17	+	39660159	39660273	39660210	39660273	39659460	39659553	1547	0,0,0	1,0,1	1,0,0	1,0,0	150	99	1	1.0	0.0,NA,0.0	0.398,NA,NA	-0.398
1554	"ENSG00000278259.5"	"MYO19"	chr17	-	36501851	36501961	36501851	36501901	36503096	36503200	1554	0,1,1	0,0,2	0,0,2	0,0,0	159	99	1	1.0	NA,1.0,0.237	NA,NA,1.0	-0.381
1589	"ENSG00000130175.10"	"PRKCSH"	chr19	+	11447692	11447789	11447722	11447789	11447438	11447618	1589	0,2,2	0,1,0	2,0,1	1,0,1	129	99	1	1.0	NA,0.606,1.0	0.606,NA,0.434	0.283
1593	"ENSG00000173065.14"	"FAM222B"	chr17	-	28755979	28759876	28755979	28759764	28766585	28766707	1593	0,0,0	0,0,1	1,0,0	0,0,0	211	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
1605	"ENSG00000109046.15"	"WSB1"	chr17	+	27307743	27309272	27309099	27309272	27306781	27306882	1605	0,1,15	0,1,0	3,0,4	0,0,0	1455	99	1	1.0	NA,0.064,1.0	1.0,NA,1.0	-0.468
1620	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499254	499934	499254	499305	505117	505229	1620	0,2,2	0,0,0	1,0,0	0,0,8	728	99	1	1.0	NA,1.0,1.0	1.0,NA,0.0	0.5
1631	"ENSG00000177731.16"	"FLII"	chr17	-	18251679	18251816	18251679	18251813	18251998	18252146	1631	1,1,3	0,4,0	0,0,0	0,0,2	102	99	1	1.0	1.0,0.195,1.0	NA,NA,0.0	0.732
1640	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439527	16439703	16439580	16439703	16439326	16439414	1640	0,3,2	0,1,0	0,3,0	0,3,1	152	99	1	1.0	NA,0.661,1.0	NA,0.394,0.0	0.633
1641	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439527	16439703	16439659	16439703	16439326	16439414	1641	0,6,3	0,0,2	0,4,1	0,0,0	231	99	1	1.0	NA,1.0,0.391	NA,1.0,1.0	-0.304
1643	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439531	16439703	16439659	16439703	16439326	16439414	1643	0,3,1	0,0,2	0,1,1	0,0,0	227	99	1	1.0	NA,1.0,0.179	NA,1.0,1.0	-0.41
1644	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439580	16439703	16439659	16439703	16439326	16439414	1644	0,4,1	0,0,2	0,4,2	0,0,0	178	99	1	1.0	NA,1.0,0.218	NA,1.0,1.0	-0.391
1646	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439580	16440253	16440184	16440253	16439326	16439414	1646	0,4,4	6,0,9	1,3,1	1,2,2	703	99	0.6835542447	1.0	0.0,1.0,0.059	0.123,0.174,0.066	0.232
1647	"ENSG00000175061.20"	"SNHG29"	chr17	+	16440110	16440253	16440184	16440253	16439326	16439414	1647	0,0,0	6,0,9	1,0,0	1,2,2	173	99	1	1.0	0.0,NA,0.0	0.364,0.0,0.0	-0.121
1648	"ENSG00000175061.20"	"SNHG29"	chr17	+	16440110	16440253	16440184	16440253	16439527	16439703	1648	0,0,0	0,6,1	1,0,0	1,1,1	173	99	1	1.0	NA,0.0,0.0	0.364,0.0,0.0	-0.121
1667	"ENSG00000105483.18"	"CARD8"	chr19	-	48238382	48238532	48238382	48238526	48240961	48241063	1667	0,1,3	0,0,0	0,0,0	0,0,2	105	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
1671	"ENSG00000125753.15"	"VASP"	chr19	+	45523840	45523877	45523843	45523877	45523643	45523695	1671	0,0,0	0,0,2	1,2,2	0,0,0	102	99	1	1.0	NA,NA,0.0	1.0,1.0,1.0	-1.0
1673	"ENSG00000125912.11"	"NCLN"	chr19	+	3205831	3206026	3205938	3206026	3204572	3204751	1673	0,0,1	0,7,5	0,0,0	0,1,2	206	99	1	1.0	NA,0.0,0.088	NA,0.0,0.0	0.044
1674	"ENSG00000125912.11"	"NCLN"	chr19	+	3206261	3206425	3206264	3206425	3206151	3206190	1674	2,6,1	0,0,1	0,1,0	0,0,0	102	99	1	1.0	1.0,1.0,0.493	NA,1.0,NA	-0.169
1678	"ENSG00000178971.17"	"CTC1"	chr17	-	8228502	8229206	8228502	8228629	8229301	8229446	1678	0,1,1	0,0,0	0,0,2	2,0,0	676	99	1	1.0	NA,1.0,1.0	0.0,NA,1.0	0.5
1715	"ENSG00000258315.5"	"C17orf49"	chr17	+	7017256	7017520	7017260	7017520	7016909	7017014	1715	1,0,0	0,2,3	0,0,0	2,1,0	103	99	1	1.0	1.0,0.0,0.0	0.0,0.0,NA	0.333
1716	"ENSG00000132530.17"	"XAF1"	chr17	+	6759255	6759718	6759661	6759718	6758088	6758224	1716	1,0,4	0,0,0	8,0,15	0,0,1	505	99	1	1.0	1.0,NA,1.0	1.0,NA,0.746	0.127
1747	"ENSG00000132359.17"	"RAP1GAP2"	chr17	+	3005340	3005440	3005368	3005440	2998220	2998376	1747	0,2,0	0,1,4	1,0,0	1,0,0	127	99	1	1.0	NA,0.609,0.0	0.438,NA,NA	-0.134
1749	"ENSG00000108963.19"	"DPH1"	chr17	+	2035969	2036686	2036528	2036686	2033778	2033842	1749	1,1,2	1,0,0	1,0,2	0,0,0	658	99	1	1.0	0.131,1.0,1.0	1.0,NA,1.0	-0.29
1750	"ENSG00000108963.19"	"DPH1"	chr17	+	2036428	2036686	2036528	2036686	2035969	2036091	1750	1,0,0	1,2,3	0,0,0	0,0,3	199	99	1	1.0	0.332,0.0,0.0	NA,NA,0.0	0.111
1752	"ENSG00000174231.18"	"PRPF8"	chr17	-	1656391	1656565	1656391	1656502	1656647	1656761	1752	2,0,3	0,1,0	0,0,1	0,0,0	162	99	1	1.0	1.0,0.0,1.0	NA,NA,1.0	-0.333
1762	"ENSG00000293510.1"	"AFG3L1P"	chr16	+	89979301	89980336	89980241	89980336	89978809	89978878	1762	0,0,1	0,0,2	2,0,0	0,0,0	1039	99	1	1.0	NA,NA,0.045	1.0,NA,NA	-0.955
1767	"ENSG00000140995.17"	"DEF8"	chr16	+	89957472	89957660	89957510	89957660	89955168	89955266	1767	0,0,1	3,1,1	0,0,2	0,0,2	137	99	1	1.0	0.0,0.0,0.419	NA,NA,0.419	-0.279
1774	"ENSG00000064490.14"	"RFXANK"	chr19	+	19196962	19197046	19196965	19197046	19193938	19194133	1774	0,0,0	1,0,2	0,0,1	0,0,0	102	99	1	1.0	0.0,NA,0.0	NA,NA,1.0	-1.0
1788	"ENSG00000131165.16"	"CHMP1A"	chr16	-	89647202	89648478	89647202	89647331	89649350	89649497	1788	1,0,2	0,0,3	0,0,0	0,0,1	1246	99	1	1.0	1.0,NA,0.05	NA,NA,0.0	0.525
1789	"ENSG00000131165.16"	"CHMP1A"	chr16	-	89647202	89648997	89647202	89647331	89649350	89649497	1789	5,0,2	0,0,3	0,0,0	0,0,1	1765	99	1	1.0	1.0,NA,0.036	NA,NA,0.0	0.518
1795	"ENSG00000288715.2"	"ENSG00000288715"	chr16	-	89317045	89317078	89317045	89317075	89418283	89418292	1795	1,0,5	0,0,2	4,0,0	0,0,0	102	99	1	1.0	1.0,NA,0.708	1.0,NA,NA	-0.146
1799	"ENSG00000051523.12"	"CYBA"	chr16	-	88643288	88644022	88643288	88643571	88646115	88646197	1799	0,5,4	2,0,5	1,0,0	1,1,6	550	99	0.027252379767	1.0	0.0,1.0,0.126	0.153,0.0,0.0	0.324
1800	"ENSG00000051523.12"	"CYBA"	chr16	-	88643288	88644178	88643288	88643571	88646115	88646197	1800	0,6,5	2,0,5	1,0,0	1,1,6	706	99	0.0235366647837	1.0	0.0,1.0,0.123	0.123,0.0,0.0	0.333
1801	"ENSG00000051523.12"	"CYBA"	chr16	-	88643288	88644287	88643288	88643571	88646115	88646197	1801	0,6,8	2,0,5	1,0,0	1,1,6	815	99	0.0151806518109	1.0	0.0,1.0,0.163	0.108,0.0,0.0	0.352
1805	"ENSG00000051523.12"	"CYBA"	chr16	-	88643289	88644821	88643289	88643571	88646115	88646197	1805	2,8,13	2,0,5	5,0,0	1,1,6	1349	99	0.0326966741216	1.0	0.068,1.0,0.16	0.268,0.0,0.0	0.32
1809	"ENSG00000051523.12"	"CYBA"	chr16	-	88646754	88646968	88646754	88646838	88647100	88647175	1809	0,0,1	3,5,9	0,0,0	5,1,9	229	99	1	1.0	0.0,0.0,0.046	0.0,0.0,0.0	0.015
1817	"ENSG00000140968.12"	"IRF8"	chr16	+	85909486	85911658	85911569	85911658	85908989	85909173	1817	5,23,282	1,7,40	18,2,21	8,2,11	2182	99	0.000233029360047	0.05761650927162075	0.185,0.13,0.242	0.093,0.043,0.08	0.114
1826	"ENSG00000085872.15"	"CHERP"	chr19	-	16530768	16530913	16530768	16530880	16532597	16532749	1826	0,2,0	0,0,1	0,0,0	0,0,1	132	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
1831	"ENSG00000065457.11"	"ADAT1"	chr16	-	75618585	75618698	75618585	75618640	75620265	75620334	1831	0,0,2	0,1,1	0,0,0	0,0,1	157	99	1	1.0	NA,0.0,0.558	NA,NA,0.0	0.279
1853	"ENSG00000185359.14"	"HGS"	chr17	+	81696606	81696747	81696696	81696747	81696356	81696529	1853	2,1,1	0,1,0	2,1,5	0,0,0	189	99	1	1.0	1.0,0.344,1.0	1.0,1.0,1.0	-0.219
1854	"ENSG00000185359.14"	"HGS"	chr17	+	81696657	81696747	81696696	81696747	81696356	81696529	1854	2,1,1	0,1,0	0,0,1	0,0,0	138	99	1	1.0	1.0,0.418,1.0	NA,NA,1.0	-0.194
1855	"ENSG00000185359.14"	"HGS"	chr17	+	81696823	81696998	81696829	81696998	81696606	81696747	1855	2,0,0	0,2,0	2,1,1	0,0,0	105	99	1	1.0	1.0,0.0,NA	1.0,1.0,1.0	-0.5
1857	"ENSG00000185359.14"	"HGS"	chr17	+	81701008	81701131	81701044	81701131	81700694	81700814	1857	0,1,0	0,3,5	0,0,0	1,0,0	135	99	1	1.0	NA,0.196,0.0	0.0,NA,NA	0.098
1874	"ENSG00000090857.14"	"PDPR"	chr16	+	70142470	70142686	70142552	70142686	70142233	70142389	1874	2,1,1	1,1,0	1,0,0	1,2,2	181	99	0.00112095430244	0.18477063418552667	0.522,0.354,1.0	0.354,0.0,0.0	0.507
1875	"ENSG00000196696.14"	"PDXDC2P-NPIPB14P"	chr16	-	70038904	70039100	70038904	70038985	70042350	70042416	1875	0,1,3	4,0,3	2,0,0	0,0,0	214	99	1	1.0	0.0,1.0,0.316	1.0,NA,NA	-0.561
1884	"ENSG00000132600.18"	"PRMT7"	chr16	+	68353394	68353566	68353491	68353566	68351389	68352409	1884	1,1,2	4,0,4	0,0,0	2,0,1	196	99	1	1.0	0.112,1.0,0.202	0.0,NA,0.0	0.438
1893	"ENSG00000039523.20"	"RIPOR1"	chr16	+	67539845	67539899	67539849	67539899	67539727	67539751	1893	1,1,2	0,0,1	3,0,1	0,0,0	103	99	1	1.0	1.0,1.0,0.658	1.0,NA,1.0	-0.114
1900	"ENSG00000168676.11"	"KCTD19"	chr16	-	67299362	67301386	67299362	67299573	67301790	67301922	1900	0,0,3	0,1,0	0,0,2	0,0,2	1912	99	1	1.0	NA,0.0,1.0	NA,NA,0.049	0.451
1906	"ENSG00000293507.1"	"FBXL9P"	chr16	-	67210047	67210348	67210047	67210322	67223825	67223927	1906	0,0,0	0,0,1	0,0,2	0,1,0	125	99	1	1.0	NA,NA,0.0	NA,0.0,1.0	-0.5
1919	"ENSG00000159593.15"	"NAE1"	chr16	-	66805776	66805862	66805776	66805826	66805911	66806026	1919	0,0,0	0,1,0	0,2,0	2,0,0	135	99	1	1.0	NA,0.0,NA	0.0,1.0,NA	-0.5
1926	"ENSG00000140931.20"	"CMTM3"	chr16	+	66609758	66610003	66609882	66610003	66609434	66609530	1926	2,0,0	0,0,1	2,0,2	0,2,2	223	99	1	1.0	1.0,NA,0.0	1.0,0.0,0.307	0.064
1956	"ENSG00000005194.15"	"CIAPIN1"	chr16	-	57439181	57439334	57439181	57439295	57440771	57440983	1956	1,0,0	0,0,1	2,0,0	0,0,0	138	99	1	1.0	1.0,NA,0.0	1.0,NA,NA	-0.5
1958	"ENSG00000140853.17"	"NLRC5"	chr16	+	57055432	57055519	57055435	57055519	57055031	57055094	1958	0,2,0	0,0,0	0,0,0	1,0,0	102	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1959	"ENSG00000140853.17"	"NLRC5"	chr16	+	57059408	57059532	57059466	57059532	57058971	57059061	1959	0,0,0	0,1,0	1,0,0	6,2,0	157	99	1	1.0	NA,0.0,NA	0.095,0.0,NA	-0.048
1963	"ENSG00000051108.15"	"HERPUD1"	chr16	+	56935400	56935475	56935403	56935475	56935234	56935312	1963	0,5,12	0,0,1	0,0,3	0,0,0	102	99	1	1.0	NA,1.0,0.921	NA,NA,1.0	-0.039
1970	"ENSG00000126246.10"	"IGFLR1"	chr19	-	35739709	35740086	35739709	35739769	35741023	35741223	1970	2,11,22	0,4,1	2,1,1	0,0,0	416	99	0.00311840511632	0.38501080883481115	1.0,0.396,0.84	1.0,1.0,1.0	-0.255
1971	"ENSG00000126246.10"	"IGFLR1"	chr19	-	35739709	35740088	35739709	35739769	35741023	35741223	1971	2,13,23	0,4,1	2,1,3	0,0,0	418	99	0.0035036372897	0.38501080883481115	1.0,0.435,0.845	1.0,1.0,1.0	-0.24
1972	"ENSG00000126246.10"	"IGFLR1"	chr19	-	35739709	35740088	35739709	35740086	35741023	35741223	1972	0,2,2	0,0,1	0,0,2	0,0,0	101	99	1	1.0	NA,1.0,0.662	NA,NA,1.0	-0.169
1976	"ENSG00000177200.18"	"CHD9"	chr16	+	53306233	53306397	53306236	53306397	53303719	53304625	1976	1,2,1	0,1,2	1,0,1	1,0,0	102	99	1	1.0	1.0,0.66,0.327	0.493,NA,1.0	-0.084
1993	"ENSG00000089280.19"	"FUS"	chr16	+	31183857	31184002	31183860	31184002	31182512	31182664	1993	0,3,10	0,0,4	2,0,0	0,0,2	102	99	1	1.0	NA,1.0,0.708	1.0,NA,0.0	0.354
2002	"ENSG00000196118.12"	"CFAP119"	chr16	-	30759653	30759809	30759653	30759724	30760283	30760668	2002	0,0,2	0,0,1	0,0,0	0,0,2	184	99	1	1.0	NA,NA,0.518	NA,NA,0.0	0.518
2005	"ENSG00000196839.14"	"ADA"	chr20	-	44619521	44619860	44619521	44619847	44620298	44620401	2005	0,0,1	0,4,4	0,0,0	1,0,0	112	99	1	1.0	NA,0.0,0.181	0.0,NA,NA	0.09
2006	"ENSG00000196839.14"	"ADA"	chr20	-	44619521	44619945	44619521	44619847	44620298	44620401	2006	0,0,2	0,4,4	0,0,0	1,0,0	197	99	1	1.0	NA,0.0,0.201	0.0,NA,NA	0.101
2014	"ENSG00000090238.12"	"YPEL3"	chr16	-	30094788	30094930	30094788	30094897	30095102	30095146	2014	0,1,0	0,5,1	0,0,0	0,1,0	132	99	1	1.0	NA,0.13,0.0	NA,0.0,NA	0.065
2016	"ENSG00000169592.15"	"INO80E"	chr16	+	30001211	30001530	30001413	30001530	30000928	30001040	2016	3,0,9	1,3,2	0,0,0	2,0,0	301	99	1	1.0	0.497,0.0,0.597	0.0,NA,NA	0.365
2019	"ENSG00000013364.19"	"MVP"	chr16	+	29830473	29830674	29830514	29830674	29820472	29820510	2019	0,0,2	0,0,0	0,0,0	2,0,0	140	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2022	"ENSG00000178921.14"	"PFAS"	chr17	+	8256266	8256648	8256523	8256648	8255804	8255910	2022	1,0,6	2,0,0	2,0,6	0,0,0	356	99	1	1.0	0.122,NA,1.0	1.0,NA,1.0	-0.439
2023	"ENSG00000178921.14"	"PFAS"	chr17	+	8266500	8266898	8266752	8266898	8266233	8266353	2023	0,4,4	1,0,0	0,0,0	0,0,3	351	99	1	1.0	0.0,1.0,1.0	NA,NA,0.0	0.667
2037	"ENSG00000213658.13"	"LAT"	chr16	+	28986381	28986446	28986384	28986446	28986134	28986216	2037	1,0,1	0,0,0	0,0,0	0,1,0	102	99	1	1.0	1.0,NA,1.0	NA,0.0,NA	1.0
2039	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28830961	28831072	28830984	28831072	28830614	28830790	2039	2,3,0	0,2,0	0,1,0	0,0,0	122	99	1	1.0	1.0,0.549,NA	NA,1.0,NA	-0.226
2040	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28832186	28832399	28832204	28832399	28830961	28831072	2040	0,0,2	0,5,2	0,0,0	2,1,2	117	99	1	1.0	NA,0.0,0.458	0.0,0.0,0.0	0.229
2041	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28834505	28834693	28834522	28834693	28834342	28834415	2041	0,3,8	0,0,0	3,1,1	0,0,2	116	99	1	1.0	NA,1.0,1.0	1.0,1.0,0.299	0.234
2042	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835545	28835758	28835548	28835758	28835277	28835399	2042	0,0,0	0,8,2	0,0,5	0,0,3	102	99	1	1.0	NA,0.0,0.0	NA,NA,0.618	-0.618
2080	"ENSG00000103544.17"	"VPS35L"	chr16	+	19573118	19573241	19573123	19573241	19569423	19569591	2080	1,1,8	0,0,0	2,0,0	0,0,1	104	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.0	0.5
2081	"ENSG00000100316.16"	"RPL3"	chr22	-	39316705	39317021	39316705	39316841	39317460	39317629	2081	0,4,3	3,2,8	1,1,1	2,2,6	279	99	0.279916403832	1.0	0.0,0.415,0.117	0.151,0.151,0.056	0.058
2089	"ENSG00000179889.20"	"PDXDC1"	chr16	+	14998339	14998405	14998342	14998405	14997752	14997826	2089	1,4,5	0,1,0	0,1,3	0,0,0	102	99	1	1.0	1.0,0.795,1.0	NA,1.0,1.0	-0.068
2165	"ENSG00000008710.20"	"PKD1"	chr16	-	2097727	2097780	2097727	2097777	2097867	2097984	2165	0,1,1	1,0,0	1,0,0	0,0,0	102	99	1	1.0	0.0,1.0,1.0	1.0,NA,NA	-0.333
2166	"ENSG00000008710.20"	"PKD1"	chr16	-	2105321	2105707	2105321	2105474	2105864	2106024	2166	0,0,1	0,2,4	2,0,0	0,1,2	332	99	1	1.0	NA,0.0,0.069	1.0,0.0,0.0	-0.299
2191	"ENSG00000141503.17"	"MINK1"	chr17	+	4890221	4890735	4890516	4890735	4889646	4889763	2191	0,0,0	0,2,0	0,0,1	0,0,0	394	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
2202	"ENSG00000130731.16"	"METTL26"	chr16	-	634888	635063	634888	634956	635280	635340	2202	0,4,0	0,0,0	0,0,0	0,0,1	206	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
2221	"ENSG00000026036.23"	"RTEL1-TNFRSF6B"	chr20	+	63692016	63693003	63692804	63693003	63691741	63691837	2221	0,0,2	0,2,0	0,0,1	0,0,3	887	99	1	1.0	NA,0.0,1.0	NA,NA,0.036	0.464
2233	"ENSG00000132386.11"	"SERPINF1"	chr17	+	1770833	1771184	1771028	1771184	1769851	1770050	2233	2,2,25	0,0,1	5,0,2	0,0,0	294	99	1	1.0	1.0,1.0,0.894	1.0,NA,1.0	-0.035
2234	"ENSG00000132386.11"	"SERPINF1"	chr17	+	1775057	1775200	1775062	1775200	1771718	1772075	2234	2,22,71	1,5,4	7,0,10	1,0,1	104	99	1	1.0	0.656,0.807,0.944	0.87,NA,0.905	-0.085
2259	"ENSG00000170776.22"	"AKAP13"	chr15	+	85710578	85710645	85710581	85710645	85708018	85708086	2259	0,3,2	0,0,1	0,0,1	0,0,0	102	99	1	1.0	NA,1.0,0.66	NA,NA,1.0	-0.17
2272	"ENSG00000125835.20"	"SNRPB"	chr20	-	2465707	2467315	2465707	2465819	2467606	2467758	2272	0,0,4	2,2,2	1,0,0	0,1,1	1595	99	0.7462933088	1.0	0.0,0.0,0.11	1.0,0.0,0.0	-0.297
2278	"ENSG00000140395.9"	"SKIC8"	chr15	-	78285260	78285724	78285260	78285339	78286040	78286133	2278	0,1,0	0,0,1	0,0,0	0,0,1	484	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
2279	"ENSG00000140395.9"	"SKIC8"	chr15	-	78292615	78292885	78292615	78292788	78293166	78293272	2279	0,0,1	0,0,0	0,0,0	1,0,0	196	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2291	"ENSG00000140400.18"	"MAN2C1"	chr15	-	75356300	75356449	75356300	75356380	75356605	75356685	2291	0,0,2	0,1,0	0,0,1	0,0,0	168	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
2293	"ENSG00000140400.18"	"MAN2C1"	chr15	-	75361854	75362025	75361854	75361947	75362342	75362453	2293	0,2,0	0,0,0	0,0,0	5,0,0	177	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
2295	"ENSG00000140400.18"	"MAN2C1"	chr15	-	75367510	75367977	75367510	75367634	75368072	75368198	2295	0,1,1	1,3,2	0,0,0	0,1,0	442	99	1	1.0	0.0,0.069,0.101	NA,0.0,NA	0.057
2306	"ENSG00000179335.20"	"CLK3"	chr15	+	74622119	74622560	74622493	74622560	74620008	74620225	2306	0,2,5	1,0,0	0,1,0	0,0,0	473	99	1	1.0	0.0,1.0,1.0	NA,1.0,NA	-0.333
2315	"ENSG00000159322.18"	"ADPGK"	chr15	-	72751368	72752895	72751368	72752892	72755555	72755654	2315	0,1,1	0,2,1	1,0,0	2,0,0	102	99	1	1.0	NA,0.327,0.493	0.327,NA,NA	0.083
2324	"ENSG00000213614.11"	"HEXA"	chr15	-	72356524	72356710	72356524	72356617	72362375	72362466	2324	0,1,0	0,0,1	0,0,0	1,0,0	192	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
2327	"ENSG00000159140.23"	"SON"	chr21	+	33576364	33577481	33576417	33577481	33575777	33575893	2327	0,0,0	0,0,1	1,0,0	0,0,0	152	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2328	"ENSG00000137817.17"	"PARP6"	chr15	-	72250844	72250957	72250844	72250954	72251206	72251255	2328	2,0,2	0,0,5	0,0,0	2,0,2	102	99	1	1.0	1.0,NA,0.28	0.0,NA,0.0	0.64
2332	"ENSG00000141295.14"	"SCRN2"	chr17	-	47839443	47839858	47839443	47839643	47840190	47840372	2332	0,0,1	0,0,0	0,0,0	0,0,2	314	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2333	"ENSG00000140332.18"	"TLE3"	chr15	-	70054437	70054685	70054437	70054680	70055048	70055298	2333	0,3,0	0,0,0	0,0,0	0,0,2	104	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
2362	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11027731	11027950	11027783	11027950	11026299	11026346	2362	0,0,1	1,4,1	0,0,0	0,0,1	151	99	1	1.0	0.0,0.0,0.396	NA,NA,0.0	0.132
2364	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11041297	11041560	11041306	11041560	11034913	11035132	2364	0,0,0	2,1,0	0,0,2	0,0,0	108	99	1	1.0	0.0,0.0,NA	NA,NA,1.0	-1.0
2367	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058685	11058889	11058787	11058889	11058254	11058363	2367	1,0,0	0,0,0	0,0,0	1,0,1	201	99	1	1.0	1.0,NA,NA	0.0,NA,0.0	1.0
2385	"ENSG00000102103.18"	"PQBP1"	chrX	+	48901518	48902042	48901929	48902042	48901189	48901301	2385	0,0,0	0,0,2	2,0,0	0,0,0	510	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
