ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1069	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	1069	7,10,10	0,0,2	2,2,6	0,0,2	198	170	1	1.0	1.0,1.0,0.811	1.0,1.0,0.72	0.03
1072	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55349517	55349599	55355578	55355751	55346174	55346333	55362307	55362448	1072	0,3,10	3,6,12	0,0,0	7,0,5	198	181	1	1.0	0.0,0.314,0.432	0.0,NA,0.0	0.249
1073	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55355578	55355751	55362307	55362448	55349517	55349599	55363949	55364033	1073	0,2,6	2,6,20	0,0,0	6,0,1	198	198	1	1.0	0.0,0.25,0.231	0.0,NA,0.0	0.16
1079	"ENSG00000197912.16"	"SPG7"	chr16	+	89536764	89536948	89540943	89541346	89532462	89532636	89544647	89544772	1079	1,0,0	2,0,1	0,0,1	0,0,0	198	198	1	1.0	0.333,NA,0.0	NA,NA,1.0	-0.834
1080	"ENSG00000197912.16"	"SPG7"	chr16	+	89536764	89536948	89540943	89541384	89532462	89532636	89544647	89544772	1080	1,0,0	2,0,1	0,0,1	0,0,0	198	198	1	1.0	0.333,NA,0.0	NA,NA,1.0	-0.834
1081	"ENSG00000197912.16"	"SPG7"	chr16	+	89536764	89536948	89540943	89542279	89532462	89532636	89544647	89544772	1081	1,0,0	2,0,1	0,0,1	0,0,0	198	198	1	1.0	0.333,NA,0.0	NA,NA,1.0	-0.834
1085	"ENSG00000119139.21"	"TJP2"	chr9	+	69248011	69248224	69251034	69251364	69246689	69246790	69252814	69252900	1085	0,3,0	2,1,1	2,0,0	0,2,1	198	198	0.959246601347	1.0	0.0,0.75,0.0	1.0,0.0,0.0	-0.083
1097	"ENSG00000112062.12"	"MAPK14"	chr6	+	36095986	36096066	36100187	36100267	36076536	36076608	36102570	36102649	1097	0,0,0	0,1,0	0,2,0	0,0,0	179	179	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
1130	"ENSG00000140416.25"	"TPM1"	chr15	+	63043705	63043831	63044026	63044152	63042757	63042943	63056984	63057118	1130	0,1,1	24,30,30	0,0,0	24,12,102	198	198	1	1.0	0.0,0.032,0.032	0.0,0.0,0.0	0.021
1131	"ENSG00000140416.25"	"TPM1"	chr15	+	63061197	63061273	63061712	63061788	63060868	63060939	63062214	63062277	1131	3,7,16	25,21,27	2,4,3	19,18,168	175	175	9.52584854563e-06	0.0019385101790357052	0.107,0.25,0.372	0.095,0.182,0.018	0.145
1134	"ENSG00000100983.12"	"GSS"	chr20	-	34942487	34942627	34942930	34943006	34941712	34941829	34945952	34946098	1134	0,0,0	0,0,1	0,0,1	0,0,0	175	198	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
1137	"ENSG00000040933.16"	"INPP4A"	chr2	+	98539527	98539675	98543876	98544007	98538890	98538981	98545968	98546073	1137	11,13,30	1,7,27	6,0,4	1,0,3	198	198	1	1.0	0.917,0.65,0.526	0.857,NA,0.571	-0.016
1139	"ENSG00000072682.20"	"P4HA2"	chr5	-	132198205	132198271	132198320	132198380	132195411	132195480	132198878	132198932	1139	0,0,1	0,1,2	0,0,2	0,0,0	159	165	1	1.0	NA,0.0,0.342	NA,NA,1.0	-0.829
1143	"ENSG00000131778.20"	"CHD1L"	chr1	+	147280025	147280191	147284350	147284499	147276103	147276257	147285323	147285487	1143	0,2,2	0,1,2	1,0,1	1,0,2	198	198	1	1.0	NA,0.667,0.5	0.5,NA,0.333	0.167
1172	"ENSG00000076067.14"	"RBMS2"	chr12	+	56571697	56571855	56580277	56580375	56569898	56569990	56581183	56581263	1172	0,0,0	0,1,0	0,0,1	0,0,0	198	197	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
1180	"ENSG00000072274.14"	"TFRC"	chr3	-	196073929	196074125	196075158	196075360	196072002	196072152	196077063	196077122	1180	0,0,3	0,1,2	1,2,0	1,0,2	198	198	1	1.0	NA,0.0,0.6	0.5,1.0,0.0	-0.2
1182	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195689338	195689438	195696360	195696589	195688532	195688797	195699029	195699207	1182	0,0,1	0,0,0	1,0,0	1,0,0	198	198	1	1.0	NA,NA,1.0	0.5,NA,NA	0.5
1197	"ENSG00000134014.18"	"ELP3"	chr8	+	28097218	28097318	28099827	28099966	28093066	28093233	28106712	28106783	1197	2,1,1	0,0,1	0,0,0	1,0,0	198	198	1	1.0	1.0,1.0,0.5	0.0,NA,NA	0.833
1201	"ENSG00000182473.22"	"EXOC7"	chr17	-	76090328	76090397	76091142	76091235	76089174	76089320	76094413	76094581	1201	0,0,2	4,0,0	0,0,1	1,0,0	192	168	1	1.0	0.0,NA,1.0	0.0,NA,1.0	0.0
1222	"ENSG00000128908.19"	"INO80"	chr15	-	41016087	41016215	41020899	41021125	41005592	41005687	41027595	41027736	1222	0,1,2	0,0,0	0,0,0	0,0,1	198	198	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
1226	"ENSG00000108061.13"	"SHOC2"	chr10	+	110985627	110985765	111000414	111000545	110964124	110965061	111004605	111004794	1226	0,3,2	0,0,1	4,0,2	0,0,0	198	198	1	1.0	NA,1.0,0.667	1.0,NA,1.0	-0.166
1275	"ENSG00000163913.14"	"IFT122"	chr3	+	129476314	129476372	129476425	129476506	129469341	129469417	129476662	129476801	1275	0,0,0	0,1,0	0,2,0	0,0,0	157	180	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
1280	"ENSG00000163870.16"	"TPRA1"	chr3	-	127575402	127575505	127575748	127575809	127575184	127575265	127575939	127576050	1280	0,0,0	0,2,2	0,0,1	2,1,0	160	198	1	1.0	NA,0.0,0.0	0.0,0.0,1.0	-0.333
1281	"ENSG00000169032.11"	"MAP2K1"	chr15	+	66436745	66436892	66443279	66443357	66435026	66435237	66444655	66444707	1281	1,2,1	0,1,0	0,0,3	0,0,0	198	177	1	1.0	1.0,0.641,1.0	NA,NA,1.0	-0.12
1288	"ENSG00000173230.17"	"GOLGB1"	chr3	-	121669196	121669355	121676892	121677030	121668060	121668158	121677284	121677450	1288	0,0,2	1,0,5	1,0,0	0,0,0	198	198	1	1.0	0.0,NA,0.286	1.0,NA,NA	-0.857
1289	"ENSG00000173230.17"	"GOLGB1"	chr3	-	121693740	121698929	121702480	121702595	121690669	121692581	121714860	121714976	1289	0,0,4	0,0,2	0,0,0	1,0,0	198	198	1	1.0	NA,NA,0.667	0.0,NA,NA	0.667
1293	"ENSG00000105486.15"	"LIG1"	chr19	-	48151231	48151336	48153871	48153967	48150087	48150210	48157013	48157140	1293	0,1,0	0,0,0	0,0,0	1,0,0	195	198	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1294	"ENSG00000105486.15"	"LIG1"	chr19	-	48151231	48151339	48153871	48153967	48150087	48150210	48157013	48157140	1294	0,1,0	0,0,0	0,0,0	1,0,0	195	198	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1298	"ENSG00000008083.14"	"JARID2"	chr6	+	15410223	15410365	15452005	15452175	15374116	15374252	15468541	15468718	1298	0,3,1	0,0,2	1,0,0	0,0,0	198	198	1	1.0	NA,1.0,0.333	1.0,NA,NA	-0.334
1323	"ENSG00000168310.12"	"IRF2"	chr4	-	184408157	184408275	184418166	184418213	184398914	184399079	184418531	184418708	1323	0,0,1	0,0,1	0,0,1	0,0,0	146	198	1	1.0	NA,NA,0.576	NA,NA,1.0	-0.424
1337	"ENSG00000108654.16"	"DDX5"	chr17	-	64504221	64504318	64504676	64504842	64503982	64504116	64506075	64506289	1337	12,27,65	0,11,23	11,2,10	3,2,3	198	196	0.869363989753	1.0	1.0,0.708,0.737	0.784,0.497,0.767	0.132
1346	"ENSG00000163681.17"	"SLMAP"	chr3	+	57864806	57864857	57871635	57871698	57864547	57864716	57890040	57890100	1346	0,0,1	0,1,0	0,0,0	0,0,1	150	162	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
1349	"ENSG00000163681.17"	"SLMAP"	chr3	+	57865241	57865292	57871635	57871698	57864806	57864857	57890040	57890100	1349	0,0,1	0,1,0	0,0,0	0,0,1	150	162	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
1354	"ENSG00000107890.17"	"ANKRD26"	chr10	-	27043425	27043567	27044156	27044190	27039964	27040178	27046352	27046520	1354	0,0,2	0,0,3	0,0,0	1,0,0	133	198	1	1.0	NA,NA,0.498	0.0,NA,NA	0.498
1363	"ENSG00000010322.16"	"NISCH"	chr3	+	52490074	52490231	52490704	52490833	52489335	52489678	52491351	52491513	1363	3,3,4	0,1,1	1,0,0	0,0,0	198	198	1	1.0	1.0,0.75,0.8	1.0,NA,NA	-0.15
1364	"ENSG00000040531.16"	"CTNS"	chr17	+	3640187	3640267	3654997	3655101	3637106	3637316	3655220	3655352	1364	0,1,1	0,2,1	4,0,2	0,0,3	179	198	1	1.0	NA,0.356,0.525	1.0,NA,0.424	-0.271
1391	"ENSG00000047849.22"	"MAP4"	chr3	-	47867245	47867338	47869213	47869327	47857430	47857512	47870812	47871105	1391	3,0,1	0,0,2	0,0,3	0,0,0	198	192	1	1.0	1.0,NA,0.327	NA,NA,1.0	-0.337
1441	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113287	137113356	137113478	137112952	137113119	137113864	137114028	1441	0,0,0	5,2,8	1,0,0	2,0,1	198	181	1	1.0	0.0,0.0,0.0	0.314,NA,0.0	-0.157
1442	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113287	137113356	137113496	137112952	137113119	137113864	137114028	1442	0,0,1	5,2,8	3,0,1	2,0,1	198	181	1	1.0	0.0,0.0,0.103	0.578,NA,0.478	-0.494
1477	"ENSG00000152256.14"	"PDK1"	chr2	+	172562219	172562291	172564502	172564687	172558707	172558849	172564977	172565073	1477	0,0,0	0,0,1	0,4,0	0,0,0	171	198	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
1481	"ENSG00000198707.17"	"CEP290"	chr12	-	88059897	88060020	88060829	88060994	88058847	88059020	88062691	88062778	1481	0,2,0	0,0,2	2,0,0	0,0,0	198	198	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
1486	"ENSG00000186470.14"	"BTN3A2"	chr6	+	26370321	26370603	26372896	26373097	26368720	26368912	26373275	26373296	1486	0,0,1	0,1,0	0,0,0	1,0,0	198	198	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
1501	"ENSG00000215021.10"	"PHB2"	chr12	-	6968410	6968595	6969497	6969577	6967891	6968021	6970195	6970280	1501	3,0,1	0,1,0	0,2,0	3,2,0	179	198	1	1.0	1.0,0.0,1.0	0.0,0.525,NA	0.404
1502	"ENSG00000215021.10"	"PHB2"	chr12	-	6968410	6968708	6969497	6969577	6967891	6968021	6970195	6970280	1502	3,0,1	0,1,0	0,2,0	3,2,0	179	198	1	1.0	1.0,0.0,1.0	0.0,0.525,NA	0.404
1529	"ENSG00000102878.18"	"HSF4"	chr16	+	67167474	67167599	67167823	67167947	67167119	67167222	67168830	67168936	1529	2,0,0	0,0,0	0,0,0	3,2,0	198	198	1	1.0	1.0,NA,NA	0.0,0.0,NA	1.0
1530	"ENSG00000011523.15"	"CEP68"	chr2	+	65074281	65074404	65077867	65077964	65071453	65072980	65082535	65082709	1530	0,0,1	0,0,0	0,0,0	3,0,0	198	196	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
1536	"ENSG00000127990.19"	"SGCE"	chr7	-	94599696	94599723	94600645	94600857	94598774	94598963	94603289	94603452	1536	0,0,0	0,2,0	0,2,0	0,0,0	198	126	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
1541	"ENSG00000177830.18"	"CHID1"	chr11	-	884067	884169	893426	893519	883147	883303	899339	899401	1541	0,0,3	2,0,0	0,0,0	0,0,1	192	198	1	1.0	0.0,NA,1.0	NA,NA,0.0	0.5
1573	"ENSG00000104218.16"	"CSPP1"	chr8	+	67137455	67137603	67149782	67149935	67131950	67132080	67154023	67154136	1573	0,0,1	0,0,0	1,3,0	0,0,1	198	198	1	1.0	NA,NA,1.0	1.0,1.0,0.0	0.333
1587	"ENSG00000234741.10"	"GAS5"	chr1	-	173865228	173865282	173865470	173865547	173864674	173864704	173865856	173865894	1587	1,3,1	3,0,0	0,0,2	2,0,0	176	153	1	1.0	0.225,1.0,1.0	0.0,NA,1.0	0.242
1588	"ENSG00000234741.10"	"GAS5"	chr1	-	173865228	173865282	173865509	173865547	173864674	173864704	173865856	173865894	1588	1,3,1	3,0,0	0,0,2	2,0,0	137	153	1	1.0	0.271,1.0,1.0	0.0,NA,1.0	0.257
1589	"ENSG00000234741.10"	"GAS5"	chr1	-	173865470	173865547	173866527	173866567	173865228	173865282	173866760	173866796	1589	2,0,4	0,0,2	0,0,2	0,0,2	139	176	1	1.0	1.0,NA,0.717	NA,NA,0.559	0.299
1590	"ENSG00000234741.10"	"GAS5"	chr1	-	173865856	173865894	173866527	173866567	173865470	173865547	173866760	173866796	1590	2,0,4	0,4,2	0,0,2	0,0,0	139	137	1	1.0	1.0,0.0,0.663	NA,NA,1.0	-0.446
1597	"ENSG00000174501.15"	"ANKRD36C"	chr2	-	95958756	95958785	95960638	95960667	95958590	95958663	95962351	95962424	1597	0,2,0	0,1,2	0,1,0	0,0,0	128	128	1	1.0	NA,0.667,0.0	NA,1.0,NA	-0.666
1616	"ENSG00000060971.19"	"ACAA1"	chr3	-	38131925	38132005	38133951	38134009	38129289	38129388	38136591	38136685	1616	0,0,0	0,0,2	0,0,2	0,0,0	157	179	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
1620	"ENSG00000135655.16"	"USP15"	chr12	+	62325871	62325933	62349220	62349307	62321463	62321609	62355330	62355475	1620	0,1,4	0,0,2	3,0,2	0,0,1	161	186	1	1.0	NA,1.0,0.698	1.0,NA,0.698	0.0
1624	"ENSG00000130479.11"	"MAP1S"	chr19	+	17720935	17721037	17724125	17724208	17719479	17719620	17725048	17725189	1624	0,0,2	0,0,0	3,0,0	1,0,0	198	182	1	1.0	NA,NA,1.0	0.734,NA,NA	0.266
1638	"ENSG00000103005.13"	"USB1"	chr16	+	58014272	58014326	58017333	58017439	58009928	58010112	58018971	58019055	1638	1,0,1	0,1,0	0,0,2	1,0,0	153	198	1	1.0	1.0,0.0,1.0	0.0,NA,1.0	0.167
1646	"ENSG00000169231.13"	"THBS3"	chr1	-	155203512	155203539	155204854	155204957	155203222	155203305	155205059	155205316	1646	0,0,1	0,0,0	0,0,0	0,0,2	198	126	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
1673	"ENSG00000118482.12"	"PHF3"	chr6	+	63684128	63685911	63691736	63692043	63679999	63680161	63694580	63694764	1673	1,3,4	0,2,0	0,2,0	0,0,0	198	198	1	1.0	1.0,0.6,1.0	NA,1.0,NA	-0.133
1707	"ENSG00000243943.10"	"ZNF512"	chr2	+	27599969	27600053	27600690	27600815	27599582	27599678	27601355	27601442	1707	0,2,1	0,3,0	0,0,0	1,0,0	183	198	1	1.0	NA,0.419,1.0	0.0,NA,NA	0.71
1722	"ENSG00000079263.19"	"SP140"	chr2	+	230250980	230251061	230253315	230253417	230248884	230248968	230255451	230255532	1722	2,0,0	0,2,0	1,0,2	2,0,2	180	198	1	1.0	1.0,0.0,NA	0.355,NA,0.524	0.06
1723	"ENSG00000079263.19"	"SP140"	chr2	+	230253315	230253417	230255451	230255532	230248884	230248968	230269531	230269618	1723	0,2,0	0,1,0	0,0,0	2,0,0	198	180	1	1.0	NA,0.645,NA	0.0,NA,NA	0.645
1724	"ENSG00000079263.19"	"SP140"	chr2	+	230253315	230253417	230255451	230255532	230250980	230251061	230269531	230269618	1724	0,0,1	2,0,0	1,0,0	2,0,1	198	180	1	1.0	0.0,NA,1.0	0.312,NA,0.0	0.344
1727	"ENSG00000163131.12"	"CTSS"	chr1	-	150750005	150750171	150751780	150752008	150747776	150747879	150755000	150755150	1727	0,1,2	0,2,3	1,0,0	0,0,1	198	198	1	1.0	NA,0.333,0.4	1.0,NA,0.0	-0.133
1728	"ENSG00000163131.12"	"CTSS"	chr1	-	150751780	150752008	150755000	150755150	150750005	150750171	150757857	150757980	1728	1,2,8	0,1,0	0,0,1	0,0,0	198	198	1	1.0	1.0,0.667,1.0	NA,NA,1.0	-0.111
1743	"ENSG00000116754.14"	"SRSF11"	chr1	+	70231094	70231203	70231858	70231975	70228421	70228555	70232267	70232377	1743	0,0,1	0,0,3	0,0,0	0,0,1	198	198	1	1.0	NA,NA,0.25	NA,NA,0.0	0.25
1750	"ENSG00000147140.17"	"NONO"	chrX	+	71294226	71294348	71296564	71296660	71291778	71291972	71296850	71297047	1750	2,2,2	0,2,2	0,0,0	1,0,0	198	195	1	1.0	1.0,0.496,0.496	0.0,NA,NA	0.664
1752	"ENSG00000174574.16"	"AKIRIN1"	chr1	+	38998170	38998311	39000971	39001106	38991287	38991600	39003346	39003418	1752	0,0,0	0,1,3	0,0,1	0,0,0	198	198	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
1769	"ENSG00000137210.14"	"TMEM14B"	chr6	+	10749621	10749698	10751132	10751234	10749201	10749268	10755141	10755232	1769	0,1,2	0,1,0	0,0,1	0,0,2	176	198	1	1.0	NA,0.529,1.0	NA,NA,0.36	0.404
1771	"ENSG00000135164.19"	"DMTF1"	chr7	+	87164933	87165050	87166482	87166605	87163494	87163617	87170994	87171089	1771	0,1,7	0,0,9	3,0,3	0,0,0	198	198	1	1.0	NA,1.0,0.438	1.0,NA,1.0	-0.281
1775	"ENSG00000178927.19"	"CYBC1"	chr17	-	82446622	82446692	82447579	82447621	82445863	82445960	82449169	82449292	1775	0,0,0	1,1,1	0,0,2	0,0,0	141	169	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
1777	"ENSG00000178927.19"	"CYBC1"	chr17	-	82446622	82446696	82447579	82447621	82445863	82445960	82449169	82449292	1777	0,0,0	1,1,1	0,0,2	0,0,0	141	173	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
1797	"ENSG00000123329.20"	"ARHGAP9"	chr12	-	57474041	57474176	57474422	57474476	57473602	57473708	57474625	57474703	1797	3,3,7	1,4,9	0,0,3	2,0,0	153	198	1	1.0	0.795,0.493,0.502	0.0,NA,1.0	0.097
1842	"ENSG00000258644.6"	"SYNJ2BP-COX16"	chr14	-	70342657	70342729	70373032	70373131	70329173	70329236	70375675	70375771	1842	0,0,0	0,2,0	0,1,0	2,0,0	198	171	1	1.0	NA,0.0,NA	0.0,1.0,NA	-0.5
1863	"ENSG00000079805.19"	"DNM2"	chr19	+	10796060	10796199	10797379	10797518	10795371	10795439	10798485	10798572	1863	0,3,6	0,3,2	2,1,0	1,0,0	198	198	1	1.0	NA,0.5,0.75	0.667,1.0,NA	-0.209
1865	"ENSG00000159023.23"	"EPB41"	chr1	+	28993329	28993542	28997214	28997319	28987430	28987905	29011864	29011907	1865	2,4,5	0,0,1	1,0,3	1,0,0	198	198	1	1.0	1.0,1.0,0.833	0.5,NA,1.0	0.194
1868	"ENSG00000159023.23"	"EPB41"	chr1	+	29064981	29065158	29097806	29097935	29053103	29053312	29109335	29109437	1868	0,1,1	0,1,1	0,0,1	0,0,0	198	198	1	1.0	NA,0.5,0.5	NA,NA,1.0	-0.5
1869	"ENSG00000159023.23"	"EPB41"	chr1	+	29097806	29097935	29109335	29109437	29064981	29065158	29112367	29112448	1869	0,0,2	0,0,4	0,0,0	0,0,1	198	198	1	1.0	NA,NA,0.333	NA,NA,0.0	0.333
1871	"ENSG00000095794.21"	"CREM"	chr10	+	35188199	35188388	35201450	35201486	35179133	35179276	35206894	35207051	1871	0,1,1	0,0,0	0,0,0	1,0,0	198	135	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
1883	"ENSG00000076242.17"	"MLH1"	chr3	+	37042267	37042331	37047518	37047683	37040185	37040294	37048516	37048609	1883	0,0,1	0,0,1	0,0,0	1,0,0	163	198	1	1.0	NA,NA,0.548	0.0,NA,NA	0.548
1902	"ENSG00000184182.19"	"UBE2F"	chr2	+	238016565	238016633	238025341	238025412	237994743	237994809	238030555	238030613	1902	0,0,0	1,0,0	0,0,1	1,0,0	167	170	1	1.0	0.0,NA,NA	0.0,NA,1.0	-0.5
1912	"ENSG00000026751.17"	"SLAMF7"	chr1	+	160750303	160750423	160751344	160751448	160749820	160750093	160752185	160752248	1912	0,6,10	0,0,1	2,0,0	0,0,0	198	198	1	1.0	NA,1.0,0.909	1.0,NA,NA	-0.045
1925	"ENSG00000137409.21"	"MTCH1"	chr6	-	36977198	36977224	36977668	36977691	36975657	36975717	36978077	36978155	1925	2,2,2	0,0,2	1,0,1	0,0,0	122	125	1	1.0	1.0,1.0,0.506	1.0,NA,1.0	-0.165
1926	"ENSG00000137409.21"	"MTCH1"	chr6	-	36977198	36977250	36977668	36977691	36975657	36975717	36978077	36978155	1926	2,2,2	0,1,3	1,0,1	0,0,0	122	151	1	1.0	1.0,0.712,0.452	1.0,NA,1.0	-0.279
1927	"ENSG00000165525.18"	"NEMF"	chr14	-	49840717	49840866	49846139	49846265	49838138	49838206	49851562	49851665	1927	4,0,1	0,0,3	2,0,1	0,0,0	198	198	1	1.0	1.0,NA,0.25	1.0,NA,1.0	-0.375
1930	"ENSG00000229807.13"	"XIST"	chrX	-	73831065	73831274	73833237	73833374	73829067	73829231	73837439	73837503	1930	0,0,14	0,0,26	0,0,0	0,0,10	198	198	1	1.0	NA,NA,0.35	NA,NA,0.0	0.35
1975	"ENSG00000137601.18"	"NEK1"	chr4	-	169561479	169561554	169561686	169561737	169555931	169556095	169561831	169561891	1975	0,0,1	0,0,2	0,0,2	0,0,0	150	174	1	1.0	NA,NA,0.367	NA,NA,1.0	-0.633
2010	"ENSG00000129255.16"	"MPDU1"	chr17	+	7585945	7586078	7586691	7586777	7585731	7585797	7586898	7587017	2010	0,1,0	0,0,0	2,0,0	2,0,6	198	185	1	1.0	NA,1.0,NA	0.483,NA,0.0	0.758
2029	"ENSG00000117682.18"	"DHDDS"	chr1	+	26446315	26446432	26447558	26447660	26442730	26442873	26457790	26457905	2029	0,0,1	0,0,1	1,0,0	0,0,0	198	198	1	1.0	NA,NA,0.5	1.0,NA,NA	-0.5
2034	"ENSG00000100714.18"	"MTHFD1"	chr14	+	64435568	64435671	64439095	64439172	64431786	64431861	64440125	64441453	2034	2,0,2	0,0,0	0,0,0	0,0,1	198	176	1	1.0	1.0,NA,1.0	NA,NA,0.0	1.0
2038	"ENSG00000167483.19"	"NIBAN3"	chr19	+	17533586	17533701	17537375	17537543	17532262	17532388	17539149	17539265	2038	0,1,1	6,10,18	0,0,1	5,1,1	198	198	1	1.0	0.0,0.091,0.053	0.0,0.0,0.5	-0.119
2045	"ENSG00000078369.19"	"GNB1"	chr1	-	1817836	1817875	1825396	1825499	1815755	1815862	1839189	1839238	2045	0,1,2	0,1,4	0,0,2	0,1,4	198	138	1	1.0	NA,0.411,0.258	NA,0.0,0.258	0.206
2059	"ENSG00000116604.19"	"MEF2D"	chr1	-	156479585	156479796	156480833	156480971	156479289	156479346	156482436	156482640	2059	0,7,6	0,3,1	3,0,2	1,0,0	198	198	1	1.0	NA,0.7,0.857	0.75,NA,1.0	-0.097
2060	"ENSG00000116604.19"	"MEF2D"	chr1	-	156480642	156480777	156480833	156480971	156479585	156479796	156482436	156482640	2060	2,8,16	0,2,0	3,1,4	0,0,0	198	198	1	1.0	1.0,0.8,1.0	1.0,1.0,1.0	-0.067
2085	"ENSG00000163565.20"	"IFI16"	chr1	+	159045296	159045464	159049431	159049599	159032523	159032691	159051678	159052098	2085	0,0,1	0,0,0	0,0,0	1,0,0	198	198	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2098	"ENSG00000165283.16"	"STOML2"	chr9	-	35102094	35102194	35102685	35102823	35101903	35101962	35103049	35103195	2098	0,0,1	0,0,0	0,0,2	0,2,3	198	198	1	1.0	NA,NA,1.0	NA,0.0,0.4	0.8
2113	"ENSG00000100461.18"	"RBM23"	chr14	-	22911785	22911903	22917027	22917166	22911327	22911403	22918998	22919149	2113	0,0,1	0,0,0	0,0,0	0,2,0	198	198	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
2121	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100325690	100325868	100328835	100329019	100320910	100321084	100330181	100330284	2121	0,1,2	0,0,0	1,0,0	0,0,1	198	198	1	1.0	NA,1.0,1.0	1.0,NA,0.0	0.5
2124	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100328835	100329019	100330181	100330284	100325659	100325779	100330462	100330549	2124	0,0,0	0,2,0	4,0,0	1,0,0	198	198	1	1.0	NA,0.0,NA	0.8,NA,NA	-0.8
2126	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100328835	100329019	100330462	100330549	100325690	100325779	100332441	100332576	2126	0,1,3	0,0,0	0,0,0	1,0,0	186	198	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
2140	"ENSG00000141506.15"	"PIK3R5"	chr17	-	8889972	8890126	8890737	8890912	8889138	8889222	8893585	8893655	2140	0,2,4	0,2,1	2,0,3	0,0,2	198	198	1	1.0	NA,0.5,0.8	1.0,NA,0.6	-0.15
2141	"ENSG00000104671.8"	"DCTN6"	chr8	+	30175084	30175190	30177125	30177214	30164110	30164175	30179407	30179455	2141	0,0,0	0,0,1	0,0,2	0,0,0	198	188	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
2165	"ENSG00000127022.16"	"CANX"	chr5	+	179706257	179706331	179707131	179707190	179705678	179705852	179708238	179708380	2165	0,4,2	1,0,0	0,5,1	3,0,0	173	158	0.230249976302	1.0	0.0,1.0,1.0	0.0,1.0,1.0	0.0
2167	"ENSG00000089820.17"	"ARHGAP4"	chrX	-	153918831	153919053	153921096	153921159	153913777	153913879	153921364	153921527	2167	9,4,1	5,11,17	1,2,5	14,0,10	162	198	0.820974896941	1.0	0.688,0.308,0.067	0.08,1.0,0.379	-0.132
2168	"ENSG00000068724.18"	"TTC7A"	chr2	+	47021861	47021979	47023407	47023465	47011330	47011435	47024286	47024359	2168	2,3,6	7,0,7	2,0,7	4,1,0	198	157	0.961118661102	1.0	0.185,1.0,0.405	0.284,0.0,1.0	0.102
2174	"ENSG00000158062.21"	"UBXN11"	chr1	-	26294204	26294331	26296918	26296995	26285822	26286037	26297426	26297481	2174	0,0,1	0,0,0	0,0,1	1,0,1	176	198	1	1.0	NA,NA,1.0	0.0,NA,0.529	0.736
2176	"ENSG00000172456.18"	"FGGY"	chr1	+	59339957	59340069	59378748	59378837	59321535	59321750	59456960	59457076	2176	0,0,0	0,0,1	1,0,0	0,0,0	198	188	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2177	"ENSG00000172456.18"	"FGGY"	chr1	+	59378748	59378837	59456960	59457076	59339957	59340069	59512310	59512439	2177	0,0,0	0,0,1	1,0,0	0,0,0	188	198	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2180	"ENSG00000241553.13"	"ARPC4"	chr3	+	9800184	9800296	9801660	9801756	9797658	9797777	9803842	9804013	2180	1,3,6	2,0,3	3,2,1	2,0,0	198	195	0.0336965692341	1.0	0.33,1.0,0.663	0.596,1.0,1.0	-0.201
