ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1676	"ENSG00000100722.20"	"ZC3H14"	chr14	+	88602827	88603060	88602827	88603045	88607242	88607363	1676	0,2,0	0,0,0	1,0,0	2,0,0	114	99	1	1.0	NA,1.0,NA	0.303,NA,NA	0.697
1733	"ENSG00000140521.18"	"POLG"	chr15	-	89317938	89318749	89318540	89318749	89317375	89317536	1733	0,0,1	0,2,3	0,0,0	0,1,1	198	99	1	1.0	NA,0.0,0.143	NA,0.0,0.0	0.071
1747	"ENSG00000100519.12"	"PSMC6"	chr14	+	52707201	52707529	52707201	52707304	52708308	52708388	1747	0,0,0	0,11,1	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
1749	"ENSG00000214900.13"	"LINC01588"	chr14	-	49999926	50000044	49999949	50000044	49992777	49992873	1749	1,0,0	2,1,1	0,2,0	1,0,2	122	99	0.340842194251	1.0	0.289,0.0,0.0	0.0,1.0,0.0	-0.237
1753	"ENSG00000214900.13"	"LINC01588"	chr14	-	50038705	50039257	50039014	50039257	50010933	50011026	1753	1,1,5	2,0,0	2,0,0	0,1,0	198	99	1	1.0	0.2,1.0,1.0	1.0,0.0,NA	0.233
1761	"ENSG00000112715.26"	"VEGFA"	chr6	+	43780731	43780854	43780731	43780803	43781955	43782087	1761	0,0,0	0,2,2	0,0,1	0,0,0	150	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
1771	"ENSG00000063046.18"	"EIF4B"	chr12	+	53034611	53034724	53034611	53034709	53037408	53037622	1771	1,0,0	1,1,12	0,0,0	1,0,2	114	99	1	1.0	0.465,0.0,0.0	0.0,NA,0.0	0.155
1775	"ENSG00000137200.13"	"CMTR1"	chr6	+	37475320	37475916	37475320	37475412	37476125	37476194	1775	0,0,1	0,1,0	0,0,1	1,0,0	198	99	1	1.0	NA,0.0,1.0	0.0,NA,1.0	0.0
1778	"ENSG00000104859.15"	"CLASRP"	chr19	+	45057749	45057898	45057749	45057882	45059267	45059364	1778	5,5,8	3,3,0	1,5,3	0,1,0	115	99	0.00165083500385	0.32521449575845	0.589,0.589,1.0	1.0,0.811,1.0	-0.211
1782	"ENSG00000204257.15"	"HLA-DMA"	chr6	-	32949270	32949399	32949273	32949399	32948612	32948868	1782	0,3,1	0,0,1	2,0,0	0,0,0	102	99	1	1.0	NA,1.0,0.493	1.0,NA,NA	-0.254
1802	"ENSG00000204387.14"	"SNHG32"	chr6	+	31834907	31835200	31834907	31835057	31835410	31835451	1802	2,0,4	0,0,1	2,0,1	0,0,0	198	99	1	1.0	1.0,NA,0.667	1.0,NA,1.0	-0.166
1832	"ENSG00000135597.19"	"REPS1"	chr6	-	138926400	138930098	138929976	138930098	138921036	138921124	1832	0,2,8	0,0,2	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.667	NA,NA,1.0	-0.166
1843	"ENSG00000145979.18"	"TBC1D7"	chr6	-	13328295	13328531	13328315	13328531	13326786	13326906	1843	0,4,0	0,0,2	0,0,1	0,0,0	119	99	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
1844	"ENSG00000145979.18"	"TBC1D7"	chr6	-	13328295	13328531	13328455	13328531	13326786	13326906	1844	0,4,0	0,1,1	1,0,1	0,0,0	198	99	1	1.0	NA,0.667,0.0	1.0,NA,1.0	-0.666
1845	"ENSG00000145979.18"	"TBC1D7"	chr6	-	13328315	13328531	13328455	13328531	13326786	13326906	1845	0,0,2	0,1,1	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,0.5	1.0,NA,NA	-0.75
1874	"ENSG00000075711.21"	"DLG1"	chr3	-	197138214	197138391	197138221	197138391	197136541	197136678	1874	0,2,0	0,2,1	0,0,0	0,0,1	106	99	1	1.0	NA,0.483,0.0	NA,NA,0.0	0.241
1875	"ENSG00000075711.21"	"DLG1"	chr3	-	197297543	197297699	197297672	197297699	197297185	197297235	1875	0,1,0	0,0,1	3,0,0	0,1,0	198	99	1	1.0	NA,1.0,0.0	1.0,0.0,NA	0.0
1877	"ENSG00000075711.21"	"DLG1"	chr3	-	197298417	197298612	197298535	197298612	197297185	197297235	1877	1,0,2	0,0,4	2,0,0	0,0,0	198	99	1	1.0	1.0,NA,0.2	1.0,NA,NA	-0.4
1906	"ENSG00000128191.17"	"DGCR8"	chr22	+	20085686	20086683	20085686	20086104	20087161	20087321	1906	2,2,1	0,0,0	1,0,0	0,2,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.0,NA	0.5
1908	"ENSG00000079432.9"	"CIC"	chr19	+	42294172	42294304	42294172	42294298	42294603	42294735	1908	1,1,2	0,1,0	2,0,0	3,0,0	105	99	1	1.0	1.0,0.485,1.0	0.386,NA,NA	0.442
1912	"ENSG00000159314.13"	"ARHGAP27"	chr17	-	45404923	45405106	45405027	45405106	45404600	45404681	1912	6,7,11	1,0,0	1,0,2	1,0,0	198	99	1	1.0	0.75,1.0,1.0	0.333,NA,1.0	0.25
1913	"ENSG00000159314.13"	"ARHGAP27"	chr17	-	45405675	45406083	45405846	45406083	45404923	45405106	1913	9,7,10	0,2,1	7,2,0	0,0,0	198	99	1	1.0	1.0,0.636,0.833	1.0,1.0,NA	-0.177
1935	"ENSG00000113649.14"	"TCERG1"	chr5	+	146482591	146482808	146482591	146482727	146483539	146483629	1935	0,0,0	4,1,0	0,0,4	0,0,0	180	99	1	1.0	0.0,0.0,NA	NA,NA,1.0	-1.0
1944	"ENSG00000108587.16"	"GOSR1"	chr17	+	30481142	30481263	30481142	30481257	30484213	30484301	1944	2,1,0	1,2,1	0,0,0	1,0,2	105	99	1	1.0	0.653,0.32,0.0	0.0,NA,0.0	0.324
1955	"ENSG00000111642.16"	"CHD4"	chr12	-	6573070	6573269	6573073	6573269	6570868	6571032	1955	0,2,0	0,4,6	0,0,0	0,1,0	102	99	1	1.0	NA,0.327,0.0	NA,0.0,NA	0.164
1957	"ENSG00000111642.16"	"CHD4"	chr12	-	6581037	6581173	6581043	6581173	6578845	6578917	1957	0,0,1	1,6,1	0,0,1	6,0,4	105	99	1	1.0	0.0,0.0,0.485	0.0,NA,0.191	0.066
1959	"ENSG00000111642.16"	"CHD4"	chr12	-	6587660	6587949	6587711	6587949	6587383	6587559	1959	0,1,1	0,2,3	0,0,0	2,2,1	150	99	1	1.0	NA,0.248,0.18	0.0,0.0,0.0	0.214
1963	"ENSG00000043143.22"	"JADE2"	chr5	+	134535857	134536022	134535857	134535915	134537988	134538083	1963	0,0,0	0,1,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
1982	"ENSG00000080815.20"	"PSEN1"	chr14	+	73211768	73211985	73211768	73211942	73217125	73217244	1982	0,1,0	0,0,2	0,0,0	0,0,1	142	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
1993	"ENSG00000185885.17"	"IFITM1"	chr11	+	314039	314392	314039	314356	314921	315272	1993	0,0,0	0,0,2	3,0,0	0,2,1	135	99	1	1.0	NA,NA,0.0	1.0,0.0,0.0	-0.333
1997	"ENSG00000070756.17"	"PABPC1"	chr8	-	100715461	100715601	100715470	100715601	100713086	100713181	1997	11,10,39	0,0,1	12,2,9	1,0,0	108	99	1	1.0	1.0,1.0,0.973	0.917,1.0,1.0	0.019
2040	"ENSG00000168002.12"	"POLR2G"	chr11	+	62761794	62762184	62761794	62761904	62762866	62763026	2040	0,1,0	0,0,2	0,0,0	0,0,2	198	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
2041	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73793587	73793719	73793587	73793698	73793864	73794044	2041	1,4,6	0,0,1	4,0,6	0,0,0	120	99	1	1.0	1.0,1.0,0.832	1.0,NA,1.0	-0.056
2043	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73800010	73800194	73800010	73800170	73800295	73800472	2043	0,1,2	1,1,3	0,0,1	0,0,1	123	99	1	1.0	0.0,0.446,0.349	NA,NA,0.446	-0.181
2046	"ENSG00000145741.17"	"BTF3"	chr5	+	73498441	73498799	73498441	73498558	73499133	73499202	2046	0,0,0	0,4,11	0,2,0	0,2,0	198	99	1	1.0	NA,0.0,0.0	NA,0.333,NA	-0.333
2051	"ENSG00000124782.21"	"RREB1"	chr6	+	7181123	7182082	7181123	7181246	7187433	7187523	2051	3,7,14	0,1,1	1,1,1	0,0,0	198	99	1	1.0	1.0,0.778,0.875	1.0,1.0,1.0	-0.116
2064	"ENSG00000068796.19"	"KIF2A"	chr5	+	62352587	62352710	62352587	62352653	62353274	62353375	2064	0,1,2	0,0,1	0,0,0	0,0,1	156	99	1	1.0	NA,1.0,0.559	NA,NA,0.0	0.78
2088	"ENSG00000132676.16"	"DAP3"	chr1	+	155689090	155689243	155689090	155689174	155709772	155709824	2088	0,0,0	0,0,2	1,0,0	1,0,0	168	99	1	1.0	NA,NA,0.0	0.371,NA,NA	-0.371
2103	"ENSG00000086189.11"	"DIMT1"	chr5	-	62403667	62403902	62403693	62403902	62403272	62403346	2103	0,0,1	0,2,4	0,0,0	1,0,1	125	99	1	1.0	NA,0.0,0.165	0.0,NA,0.0	0.083
2122	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37424844	37424975	2122	0,0,2	0,0,1	2,0,0	0,0,0	127	99	1	1.0	NA,NA,0.609	1.0,NA,NA	-0.391
2123	"ENSG00000112851.16"	"ERBIN"	chr5	+	66044136	66044310	66044136	66044298	66046352	66046538	2123	0,0,4	0,0,1	0,0,1	0,0,0	111	99	1	1.0	NA,NA,0.781	NA,NA,1.0	-0.219
2162	"ENSG00000168538.16"	"TRAPPC11"	chr4	+	183674712	183674870	183674712	183674812	183675163	183675237	2162	0,0,1	0,0,0	0,0,0	0,0,1	157	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2174	"ENSG00000090621.15"	"PABPC4"	chr1	-	39564422	39564542	39564470	39564542	39562322	39563922	2174	0,0,0	0,1,0	1,0,2	0,0,0	147	99	1	1.0	NA,0.0,NA	1.0,NA,1.0	-1.0
2177	"ENSG00000090621.15"	"PABPC4"	chr1	-	39571096	39571349	39571233	39571349	39569862	39570002	2177	4,0,2	0,0,3	0,0,0	1,0,0	198	99	1	1.0	1.0,NA,0.25	0.0,NA,NA	0.625
2188	"ENSG00000167272.11"	"POP5"	chr12	-	120580995	120581257	120581114	120581257	120579773	120579923	2188	0,0,0	0,0,2	2,0,0	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2219	"ENSG00000140464.20"	"PML"	chr15	+	74033155	74033422	74033155	74033414	74034477	74034530	2219	0,0,0	1,0,3	0,2,0	0,0,2	107	99	1	1.0	0.0,NA,0.0	NA,1.0,0.0	-0.5
2241	"ENSG00000061936.10"	"SFSWAP"	chr12	+	131714070	131714240	131714070	131714193	131714821	131714953	2241	0,0,1	0,0,3	0,0,0	0,2,1	146	99	1	1.0	NA,NA,0.184	NA,0.0,0.0	0.184
2312	"ENSG00000197912.16"	"SPG7"	chr16	+	89554485	89556085	89554485	89554563	89556886	89557173	2312	0,0,1	1,0,4	0,0,0	0,1,1	198	99	1	1.0	0.0,NA,0.111	NA,0.0,0.0	0.056
2373	"ENSG00000196730.13"	"DAPK1"	chr9	+	87497680	87498107	87497680	87497772	87498969	87499139	2373	0,0,0	0,1,0	0,2,0	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
2380	"ENSG00000100241.22"	"SBF1"	chr22	-	50455478	50455582	50455480	50455582	50455223	50455409	2380	0,1,0	0,0,2	0,0,0	1,0,0	101	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
2390	"ENSG00000127184.13"	"COX7C"	chr5	+	86617940	86618130	86617940	86618053	86619352	86619496	2390	2,5,1	0,0,2	4,2,1	0,0,0	176	99	0.459744774465	1.0	1.0,1.0,0.22	1.0,1.0,1.0	-0.26
2394	"ENSG00000164053.22"	"ATRIP"	chr3	+	48446736	48447092	48446736	48446799	48450036	48450170	2394	0,0,1	2,0,0	1,0,1	0,0,0	198	99	1	1.0	0.0,NA,1.0	1.0,NA,1.0	-0.5
2410	"ENSG00000140416.25"	"TPM1"	chr15	+	63043705	63044152	63043705	63043831	63056984	63057118	2410	5,0,10	0,1,1	6,6,19	0,0,0	198	99	1	1.0	1.0,0.0,0.833	1.0,1.0,1.0	-0.389
2429	"ENSG00000040933.16"	"INPP4A"	chr2	+	98555552	98555808	98555552	98555691	98559462	98559495	2429	3,11,22	0,0,2	0,0,4	0,0,0	198	99	1	1.0	1.0,1.0,0.846	NA,NA,1.0	-0.051
2430	"ENSG00000040933.16"	"INPP4A"	chr2	+	98568570	98568689	98568570	98568668	98572814	98572927	2430	0,0,1	2,4,8	0,0,0	2,0,0	120	99	1	1.0	0.0,0.0,0.093	0.0,NA,NA	0.031
2451	"ENSG00000127419.17"	"TMEM175"	chr4	+	948115	948615	948115	948154	950420	950518	2451	0,0,3	0,0,2	0,0,0	1,0,1	198	99	1	1.0	NA,NA,0.429	0.0,NA,0.0	0.429
2479	"ENSG00000132334.17"	"PTPRE"	chr10	+	128070807	128071741	128070807	128070901	128072137	128072214	2479	1,2,3	2,4,4	0,0,0	1,0,0	198	99	1	1.0	0.2,0.2,0.273	0.0,NA,NA	0.224
2490	"ENSG00000175866.16"	"BAIAP2"	chr17	+	81053667	81053791	81053667	81053743	81057880	81057967	2490	0,2,0	1,6,14	0,0,0	4,0,12	147	99	1	1.0	0.0,0.183,0.0	0.0,NA,0.0	0.061
2491	"ENSG00000175866.16"	"BAIAP2"	chr17	+	81085653	81085725	81085653	81085715	81086442	81086580	2491	1,4,19	0,2,1	2,2,6	2,0,0	109	99	0.698391963075	1.0	1.0,0.645,0.945	0.476,1.0,1.0	0.038
2492	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805153	85804936	85805104	85805732	85805864	2492	2,0,0	0,0,3	0,0,0	3,0,0	148	99	1	1.0	1.0,NA,0.0	0.0,NA,NA	0.5
2497	"ENSG00000173120.15"	"KDM2A"	chr11	+	67250085	67250798	67250085	67250346	67252693	67252857	2497	1,1,7	0,1,0	0,0,3	0,0,0	198	99	1	1.0	1.0,0.333,1.0	NA,NA,1.0	-0.222
2516	"ENSG00000072274.14"	"TFRC"	chr3	-	196054295	196055301	196055079	196055301	196053417	196053558	2516	0,0,1	5,1,5	0,0,0	0,0,3	198	99	1	1.0	0.0,0.0,0.091	NA,NA,0.0	0.03
2538	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132775065	132775305	132775140	132775305	132774156	132774320	2538	0,0,0	1,5,8	1,0,0	1,6,3	174	99	1	1.0	0.0,0.0,0.0	0.363,0.0,0.0	-0.121
2545	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132786688	132786787	132786692	132786787	132786338	132786555	2545	0,1,0	0,2,1	0,0,0	0,0,2	103	99	1	1.0	NA,0.325,0.0	NA,NA,0.0	0.163
2546	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132789022	132789290	132789026	132789290	132786692	132786787	2546	0,0,0	0,9,6	0,0,1	0,1,0	103	99	1	1.0	NA,0.0,0.0	NA,0.0,1.0	-0.5
2549	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132816539	132816812	132816659	132816812	132812947	132813419	2549	0,0,2	2,4,7	1,0,0	0,0,0	198	99	1	1.0	0.0,0.0,0.125	1.0,NA,NA	-0.958
2575	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184135384	184135748	184135384	184135580	184136611	184136736	2575	0,0,1	0,2,0	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,1.0	1.0,NA,NA	-0.5
2609	"ENSG00000291237.1"	"SOD2"	chr6	-	159692530	159692863	159692660	159692863	159688125	159688242	2609	0,0,0	1,4,1	4,0,0	3,1,0	198	99	1	1.0	0.0,0.0,0.0	0.4,0.0,NA	-0.2
2647	"ENSG00000066933.17"	"MYO9A"	chr15	-	71951701	71951896	71951776	71951896	71938851	71938927	2647	0,0,0	0,0,1	0,2,0	0,0,0	174	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
2652	"ENSG00000163660.12"	"CCNL1"	chr3	-	157156935	157157083	157157010	157157083	157153035	157153156	2652	0,1,6	1,0,4	2,0,1	0,0,1	174	99	1	1.0	0.0,1.0,0.46	1.0,NA,0.363	-0.195
2656	"ENSG00000133706.20"	"LARS1"	chr5	-	146149551	146149699	146149621	146149699	146144623	146144709	2656	0,1,7	0,0,2	0,0,0	0,0,4	169	99	1	1.0	NA,1.0,0.672	NA,NA,0.0	0.836
2688	"ENSG00000164808.17"	"SPIDR"	chr8	+	47279861	47280017	47279861	47279980	47284027	47284094	2688	1,1,6	0,0,2	0,0,4	0,0,0	136	99	1	1.0	1.0,1.0,0.686	NA,NA,1.0	-0.105
2726	"ENSG00000172748.14"	"ZNF596"	chr8	+	232455	232694	232455	232624	240823	240907	2726	0,0,2	2,0,0	1,0,0	0,0,0	169	99	1	1.0	0.0,NA,1.0	1.0,NA,NA	-0.5
2757	"ENSG00000177646.20"	"ACAD9"	chr3	+	128879622	128880017	128879622	128879841	128884652	128884746	2757	0,1,2	0,0,1	0,0,1	1,0,0	198	99	1	1.0	NA,1.0,0.5	0.0,NA,1.0	0.25
2758	"ENSG00000177646.20"	"ACAD9"	chr3	+	128902552	128902632	128902552	128902628	128904061	128904132	2758	0,4,0	0,0,2	1,0,0	0,1,0	103	99	1	1.0	NA,1.0,0.0	1.0,0.0,NA	0.0
2764	"ENSG00000087274.19"	"ADD1"	chr4	+	2904763	2905108	2904763	2905015	2907742	2907844	2764	0,2,6	1,0,6	0,0,0	1,0,5	192	99	1	1.0	0.0,1.0,0.34	0.0,NA,0.0	0.447
2804	"ENSG00000196588.21"	"MRTFA"	chr22	-	40463220	40463286	40463242	40463286	40435498	40435554	2804	0,6,4	0,0,0	2,0,0	0,0,2	121	99	1	1.0	NA,1.0,1.0	1.0,NA,0.0	0.5
2828	"ENSG00000066422.7"	"ZBTB11"	chr3	-	101664963	101665808	101665449	101665808	101664537	101664714	2828	0,3,2	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.5	NA,NA,1.0	-0.25
2891	"ENSG00000145781.9"	"COMMD10"	chr5	+	116092544	116092700	116092544	116092695	116134067	116134178	2891	0,0,3	0,0,2	0,0,1	0,0,0	104	99	1	1.0	NA,NA,0.588	NA,NA,1.0	-0.412
2918	"ENSG00000196562.16"	"SULF2"	chr20	-	47666087	47666488	47666259	47666488	47665856	47665953	2918	0,0,3	2,13,12	0,0,0	6,0,4	198	99	1	1.0	0.0,0.0,0.111	0.0,NA,0.0	0.037
2961	"ENSG00000147010.19"	"SH3KBP1"	chrX	-	19836124	19836282	19836150	19836282	19746317	19746441	2961	1,2,5	0,0,0	1,0,4	1,0,0	125	99	1	1.0	1.0,1.0,1.0	0.442,NA,1.0	0.279
3013	"ENSG00000115415.21"	"STAT1"	chr2	-	190975309	190975887	190975811	190975887	190974829	190974932	3013	0,0,2	0,0,6	0,0,1	3,0,0	198	99	1	1.0	NA,NA,0.143	0.0,NA,1.0	-0.357
3014	"ENSG00000115415.21"	"STAT1"	chr2	-	191014017	191014160	191014078	191014160	191013524	191013678	3014	0,0,1	0,0,0	18,1,7	2,0,0	160	99	1	1.0	NA,NA,1.0	0.848,1.0,1.0	0.051
3022	"ENSG00000115760.16"	"BIRC6"	chr2	+	32453807	32453954	32453807	32453942	32463193	32463381	3022	0,0,0	0,2,5	1,0,0	1,0,2	111	99	1	1.0	NA,0.0,0.0	0.471,NA,0.0	-0.235
3023	"ENSG00000115760.16"	"BIRC6"	chr2	+	32463193	32463381	32463193	32463282	32464508	32464823	3023	1,3,10	0,0,1	3,0,6	0,0,0	198	99	1	1.0	1.0,1.0,0.833	1.0,NA,1.0	-0.056
3027	"ENSG00000168028.15"	"RPSA"	chr3	+	39407620	39407821	39407620	39407786	39408605	39408724	3027	0,1,0	0,1,1	0,0,0	2,1,6	134	99	1	1.0	NA,0.425,0.0	0.0,0.0,0.0	0.212
3077	"ENSG00000134910.14"	"STT3A"	chr11	+	125608108	125608289	125608108	125608243	125609433	125609589	3077	0,0,0	0,0,1	2,0,1	0,0,0	145	99	1	1.0	NA,NA,0.0	1.0,NA,1.0	-1.0
3079	"ENSG00000019582.17"	"CD74"	chr5	-	150403120	150404767	150404679	150404767	150402562	150402625	3079	0,0,12	14,18,86	1,0,0	18,9,7	198	99	0.0104913329859	1.0	0.0,0.0,0.065	0.027,0.0,0.0	0.013
3082	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113496	137113356	137113496	137112952	137113119	3082	6,8,8	0,0,0	5,0,2	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.714,NA,1.0	0.143
3087	"ENSG00000126214.22"	"KLC1"	chr14	+	103662701	103662927	103662701	103662921	103669510	103669598	3087	0,7,8	1,0,0	0,1,0	0,0,0	105	99	1	1.0	0.0,1.0,1.0	NA,1.0,NA	-0.333
3095	"ENSG00000070423.18"	"RNF126"	chr19	-	651610	651855	651691	651855	650233	650296	3095	0,0,1	0,0,1	0,3,0	0,1,0	180	99	1	1.0	NA,NA,0.355	NA,0.623,NA	-0.268
3096	"ENSG00000198925.12"	"ATG9A"	chr2	-	219223868	219224022	219223927	219224022	219223584	219223764	3096	0,1,2	0,4,2	0,0,0	1,0,0	158	99	1	1.0	NA,0.135,0.385	0.0,NA,NA	0.26
3099	"ENSG00000131368.9"	"MRPS25"	chr3	-	15053290	15053467	15053379	15053467	15047504	15052633	3099	0,0,2	0,1,0	0,0,0	1,0,0	188	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
3123	"ENSG00000290833.1"	"ENSG00000290833"	chr7	-	74890270	74890566	74890387	74890566	74888311	74888397	3123	0,1,3	7,4,6	0,0,1	2,0,1	198	99	1	1.0	0.0,0.111,0.2	0.0,NA,0.333	-0.063
3134	"ENSG00000100483.14"	"VCPKMT"	chr14	-	50116068	50116179	50116079	50116179	50115838	50115911	3134	1,0,0	0,3,0	0,4,4	4,4,0	110	99	1	1.0	1.0,0.0,NA	0.0,0.474,1.0	0.009
3139	"ENSG00000124151.19"	"NCOA3"	chr20	+	47649004	47649109	47649004	47649097	47650981	47651276	3139	0,1,0	0,2,0	0,0,1	0,0,0	111	99	1	1.0	NA,0.308,NA	NA,NA,1.0	-0.692
3156	"ENSG00000142330.20"	"CAPN10"	chr2	+	240590814	240591011	240590814	240591000	240591932	240592150	3156	0,1,0	0,0,0	0,0,0	0,2,0	110	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
3169	"ENSG00000020129.16"	"NCDN"	chr1	+	35558155	35558484	35558155	35558223	35559106	35559247	3169	0,0,1	0,0,0	0,0,1	0,1,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
3180	"ENSG00000134030.14"	"CTIF"	chr18	+	48757918	48758411	48757918	48758405	48761389	48761689	3180	0,0,0	0,0,1	3,0,0	0,0,0	105	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3232	"ENSG00000089053.13"	"ANAPC5"	chr12	-	121331226	121331428	121331346	121331428	121330582	121330672	3232	0,0,3	0,1,1	0,0,0	1,0,2	198	99	1	1.0	NA,0.0,0.6	0.0,NA,0.0	0.3
3234	"ENSG00000137494.14"	"ANKRD42"	chr11	+	83198478	83198642	83198478	83198558	83206057	83206165	3234	0,0,1	0,0,0	0,0,0	1,0,0	183	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
3242	"ENSG00000177830.18"	"CHID1"	chr11	-	902147	902330	902197	902330	900935	900980	3242	0,0,0	3,1,5	0,0,1	1,0,0	149	99	1	1.0	0.0,0.0,0.0	0.0,NA,1.0	-0.5
3259	"ENSG00000143207.21"	"COP1"	chr1	-	176163814	176163891	176163826	176163891	176162868	176162988	3259	0,0,1	0,0,2	4,0,1	0,0,1	111	99	1	1.0	NA,NA,0.308	1.0,NA,0.471	-0.428
3276	"ENSG00000104218.16"	"CSPP1"	chr8	+	67064361	67064538	67064361	67064496	67074242	67074351	3276	0,0,1	0,0,0	1,0,1	1,0,0	141	99	1	1.0	NA,NA,1.0	0.413,NA,1.0	0.293
3277	"ENSG00000104218.16"	"CSPP1"	chr8	+	67064387	67064538	67064387	67064526	67074242	67074351	3277	0,0,1	0,0,0	1,0,1	1,0,0	111	99	1	1.0	NA,NA,1.0	0.471,NA,1.0	0.264
3290	"ENSG00000234741.10"	"GAS5"	chr1	-	173864483	173865547	173865509	173865547	173864256	173864304	3290	3,1,14	0,0,1	2,0,1	0,0,0	198	99	1	1.0	1.0,1.0,0.875	1.0,NA,1.0	-0.042
3291	"ENSG00000234741.10"	"GAS5"	chr1	-	173865470	173865547	173865509	173865547	173864256	173865282	3291	0,2,4	2,3,3	0,0,2	0,0,1	138	99	1	1.0	0.0,0.324,0.489	NA,NA,0.589	-0.318
3299	"ENSG00000117523.18"	"PRRC2C"	chr1	+	171584418	171584541	171584418	171584526	171587002	171587221	3299	0,4,1	0,0,4	0,0,0	1,0,0	114	99	1	1.0	NA,1.0,0.178	0.0,NA,NA	0.589
3323	"ENSG00000103811.18"	"CTSH"	chr15	-	78926174	78927781	78927712	78927781	78925333	78925440	3323	0,0,4	0,2,4	0,0,0	0,0,1	198	99	1	1.0	NA,0.0,0.333	NA,NA,0.0	0.167
3325	"ENSG00000103811.18"	"CTSH"	chr15	-	78932275	78932458	78932371	78932458	78931450	78931506	3325	1,3,0	0,0,2	1,0,0	3,0,0	195	99	1	1.0	1.0,1.0,0.0	0.145,NA,NA	0.522
3329	"ENSG00000103811.18"	"CTSH"	chr15	-	78932582	78935082	78934977	78935082	78932371	78932458	3329	1,0,3	0,0,2	0,0,0	0,1,1	198	99	1	1.0	1.0,NA,0.429	NA,0.0,0.0	0.715
3331	"ENSG00000103811.18"	"CTSH"	chr15	-	78933730	78935082	78934977	78935082	78932371	78932458	3331	1,0,3	0,0,2	0,0,0	0,1,1	198	99	1	1.0	1.0,NA,0.429	NA,0.0,0.0	0.715
3332	"ENSG00000103811.18"	"CTSH"	chr15	-	78934814	78935082	78934977	78935082	78932371	78932458	3332	1,0,3	0,0,2	0,0,0	0,1,1	198	99	1	1.0	1.0,NA,0.429	NA,0.0,0.0	0.715
3376	"ENSG00000162734.13"	"PEA15"	chr1	+	160211542	160211716	160211542	160211650	160213109	160213265	3376	0,3,5	0,0,0	1,1,0	0,0,1	165	99	1	1.0	NA,1.0,1.0	1.0,1.0,0.0	0.333
3377	"ENSG00000013374.17"	"NUB1"	chr7	+	151341811	151341965	151341811	151341846	151345347	151345466	3377	0,0,0	0,0,1	0,0,1	0,0,4	198	99	1	1.0	NA,NA,0.0	NA,NA,0.111	-0.111
3418	"ENSG00000290592.1"	"ENSG00000290592"	chr1	+	157182859	157183252	157182859	157183014	157185119	157185413	3418	0,0,7	0,1,2	1,0,2	0,0,0	198	99	1	1.0	NA,0.0,0.636	1.0,NA,1.0	-0.682
3428	"ENSG00000196498.15"	"NCOR2"	chr12	-	124327408	124327633	124327546	124327633	124326190	124326370	3428	0,0,0	0,2,1	1,0,0	0,2,0	198	99	1	1.0	NA,0.0,0.0	1.0,0.0,NA	-0.5
3441	"ENSG00000244754.9"	"N4BP2L2"	chr13	-	32538617	32538792	32538682	32538792	32527407	32527532	3441	0,0,2	0,0,0	1,0,0	0,1,0	164	99	1	1.0	NA,NA,1.0	1.0,0.0,NA	0.5
