ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2088	"ENSG00000161204.12"	"ABCF3"	chr3	+	184192600	184192896	184192600	184192689	184192804	184192896	2088	0,0,3	0,0,3	0,0,1	2,0,0	214	99	1	1.0	NA,NA,0.316	0.0,NA,1.0	-0.184
2089	"ENSG00000107099.18"	"DOCK8"	chr9	+	368017	370300	368017	368135	370229	370300	2089	2,3,15	0,1,0	4,0,1	0,0,0	2193	99	1	1.0	1.0,0.119,1.0	1.0,NA,1.0	-0.294
2093	"ENSG00000124574.15"	"ABCC10"	chr6	+	43442969	43444010	43442969	43443159	43443932	43444010	2093	0,0,2	0,0,0	0,0,0	0,0,1	872	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2094	"ENSG00000044090.13"	"CUL7"	chr6	-	43038565	43038987	43038565	43038692	43038841	43038987	2094	0,2,0	0,0,0	2,0,0	0,1,0	248	99	1	1.0	NA,1.0,NA	1.0,0.0,NA	0.5
2103	"ENSG00000146192.15"	"FGD2"	chr6	+	37013608	37014100	37013608	37013765	37013961	37014100	2103	3,5,14	0,1,3	7,1,6	0,0,2	295	99	0.134086670506	1.0	1.0,0.627,0.61	1.0,1.0,0.502	-0.088
2104	"ENSG00000146192.15"	"FGD2"	chr6	+	37022238	37025938	37022238	37022370	37025791	37025938	2104	4,15,41	0,7,13	7,0,12	2,2,3	3520	99	0.654884535041	1.0	1.0,0.057,0.081	0.09,0.0,0.101	0.316
2105	"ENSG00000146192.15"	"FGD2"	chr6	+	37027428	37029069	37027428	37027575	37027947	37029069	2105	0,1,7	0,2,1	2,0,0	0,0,1	471	99	1	1.0	NA,0.095,0.595	1.0,NA,0.0	-0.155
2107	"ENSG00000130305.17"	"NSUN5"	chr7	-	73307582	73308553	73307582	73307757	73308430	73308553	2107	0,0,1	0,0,0	0,0,0	0,1,0	772	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
2110	"ENSG00000173821.20"	"RNF213"	chr17	+	80381546	80383070	80381546	80381727	80382978	80383070	2110	0,2,17	0,0,4	16,0,8	0,0,6	1350	99	1	1.0	NA,1.0,0.238	1.0,NA,0.089	0.075
2111	"ENSG00000173821.20"	"RNF213"	chr17	+	80388611	80389367	80388611	80388689	80389172	80389367	2111	0,3,5	0,0,1	9,1,8	7,0,5	582	99	1	1.0	NA,1.0,0.46	0.179,1.0,0.214	0.266
2114	"ENSG00000231500.7"	"RPS18"	chr6	+	33275964	33276267	33275964	33276066	33276175	33276267	2114	1,0,2	0,5,22	0,0,0	7,3,3	208	99	1	1.0	1.0,0.0,0.041	0.0,0.0,0.0	0.347
2120	"ENSG00000168394.13"	"TAP1"	chr6	-	32847067	32847675	32847067	32847204	32847512	32847675	2120	0,0,1	0,3,0	0,0,0	1,0,3	407	99	1	1.0	NA,0.0,1.0	0.0,NA,0.0	0.5
2145	"ENSG00000204427.12"	"ABHD16A"	chr6	-	31688040	31688305	31688040	31688103	31688248	31688305	2145	0,0,2	0,0,0	0,0,2	0,0,1	244	99	1	1.0	NA,NA,1.0	NA,NA,0.448	0.552
2146	"ENSG00000204427.12"	"ABHD16A"	chr6	-	31688722	31689119	31688722	31688786	31689014	31689119	2146	0,0,1	0,0,1	0,0,0	2,0,0	327	99	1	1.0	NA,NA,0.232	0.0,NA,NA	0.232
2150	"ENSG00000198563.14"	"DDX39B"	chr6	-	31532779	31535485	31532779	31532911	31535366	31535485	2150	1,5,10	0,0,0	2,0,0	3,0,1	2554	99	1	1.0	1.0,1.0,1.0	0.025,NA,0.0	0.988
2153	"ENSG00000204525.18"	"HLA-C"	chr6	-	31269492	31270085	31269492	31269525	31269965	31270085	2153	0,0,0	4,2,11	0,0,2	5,0,3	539	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.109	-0.054
2177	"ENSG00000135597.19"	"REPS1"	chr6	-	138926400	138930098	138926400	138926481	138929976	138930098	2177	1,0,11	0,1,0	2,0,1	0,0,1	3594	99	1	1.0	1.0,0.0,1.0	1.0,NA,0.027	0.153
2181	"ENSG00000285171.1"	"ENSG00000285171"	chrX	-	71110896	71111571	71110896	71111050	71111424	71111571	2181	4,1,9	2,0,2	0,1,0	1,0,0	473	99	1	1.0	0.295,1.0,0.485	0.0,1.0,NA	0.093
2185	"ENSG00000064703.13"	"DDX20"	chr1	+	111760705	111761125	111760705	111760848	111760986	111761125	2185	0,0,0	0,0,1	0,0,2	0,0,0	237	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
2218	"ENSG00000107937.19"	"GTPBP4"	chr10	+	996105	997308	996105	996242	997207	997308	2218	0,0,3	2,0,1	0,0,0	1,0,0	1064	99	1	1.0	0.0,NA,0.218	0.0,NA,NA	0.109
2226	"ENSG00000184840.12"	"TMED9"	chr5	+	177593649	177594285	177593649	177593775	177594138	177594285	2226	0,0,2	2,4,3	0,0,0	1,0,0	462	99	1	1.0	0.0,0.0,0.125	0.0,NA,NA	0.042
2229	"ENSG00000169223.16"	"LMAN2"	chr5	-	177334283	177337250	177334283	177334403	177337135	177337250	2229	0,0,10	2,0,3	2,2,1	0,0,2	2831	99	1	1.0	0.0,NA,0.104	1.0,1.0,0.017	-0.62
2252	"ENSG00000181163.14"	"NPM1"	chr5	+	171390050	171391424	171390050	171390130	171391304	171391424	2252	0,1,12	0,3,3	0,0,0	1,1,1	1273	99	1	1.0	NA,0.025,0.237	0.0,0.0,0.0	0.131
2253	"ENSG00000181163.14"	"NPM1"	chr5	+	171391304	171391799	171391304	171391424	171391705	171391799	2253	0,0,3	2,2,4	1,0,0	3,0,5	380	99	1	1.0	0.0,0.0,0.163	0.08,NA,0.0	0.014
2255	"ENSG00000181163.14"	"NPM1"	chr5	+	171392709	171392978	171392709	171392816	171392913	171392978	2255	3,0,1	8,6,15	0,0,1	10,2,5	196	99	0.627846705115	1.0	0.159,0.0,0.033	0.0,0.0,0.092	0.033
2257	"ENSG00000181163.14"	"NPM1"	chr5	+	171400152	171400925	171400152	171400210	171400838	171400925	2257	0,4,5	1,1,10	0,2,0	3,2,2	727	99	0.0275876937986	1.0	0.0,0.353,0.064	0.0,0.12,0.0	0.099
2259	"ENSG00000181163.14"	"NPM1"	chr5	+	171405301	171407774	171405301	171405403	171407699	171407774	2259	0,5,4	0,2,1	0,0,4	0,0,0	2395	99	1	1.0	NA,0.094,0.142	NA,NA,1.0	-0.882
2263	"ENSG00000137221.14"	"TJAP1"	chr6	+	43500743	43501687	43500743	43500772	43501525	43501687	2263	0,2,1	3,9,4	2,0,0	0,0,1	852	99	1	1.0	0.0,0.025,0.028	1.0,NA,0.0	-0.482
2265	"ENSG00000137221.14"	"TJAP1"	chr6	+	43503622	43506553	43503622	43503706	43504760	43506553	2265	0,2,6	1,1,0	0,1,1	0,0,2	1153	99	1	1.0	0.0,0.147,1.0	NA,1.0,0.041	-0.138
2272	"ENSG00000159314.13"	"ARHGAP27"	chr17	-	45396206	45396585	45396206	45396284	45396486	45396585	2272	0,9,1	3,6,6	2,0,2	5,1,6	301	99	0.196524874245	1.0	0.0,0.33,0.052	0.116,0.0,0.099	0.056
2273	"ENSG00000159314.13"	"ARHGAP27"	chr17	-	45403618	45404096	45403618	45403709	45404028	45404096	2273	0,1,1	5,22,7	0,0,0	12,3,6	418	99	1	1.0	0.0,0.011,0.033	0.0,0.0,0.0	0.015
2274	"ENSG00000159314.13"	"ARHGAP27"	chr17	-	45404028	45404528	45404028	45404096	45404444	45404528	2274	0,8,2	3,6,4	2,0,0	1,0,2	447	99	1	1.0	0.0,0.228,0.1	0.307,NA,0.0	-0.044
2275	"ENSG00000159314.13"	"ARHGAP27"	chr17	-	45404600	45405106	45404600	45404681	45404923	45405106	2275	2,7,1	2,4,6	2,1,0	1,0,2	341	99	0.185849015072	1.0	0.225,0.337,0.046	0.367,1.0,0.0	-0.253
2276	"ENSG00000159314.13"	"ARHGAP27"	chr17	-	45404600	45405106	45404600	45404681	45405027	45405106	2276	6,10,6	1,0,0	2,1,0	1,0,0	445	99	1	1.0	0.572,1.0,1.0	0.308,1.0,NA	0.203
2286	"ENSG00000109065.12"	"NAT9"	chr17	-	74771959	74772277	74771959	74772039	74772217	74772277	2286	0,0,1	0,0,0	0,0,0	1,0,0	277	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2294	"ENSG00000168701.19"	"TMEM208"	chr16	+	67228796	67229278	67228796	67228881	67228975	67229278	2294	0,0,1	0,0,2	0,0,0	0,1,0	193	99	1	1.0	NA,NA,0.204	NA,0.0,NA	0.204
2300	"ENSG00000113108.20"	"APBB3"	chr5	-	140561586	140561849	140561586	140561722	140561843	140561849	2300	0,0,4	0,0,0	0,0,0	1,0,2	220	99	1	1.0	NA,NA,1.0	0.0,NA,0.0	1.0
2304	"ENSG00000168036.18"	"CTNNB1"	chr3	+	41233340	41233867	41233340	41233444	41233528	41233867	2304	0,0,1	0,4,12	0,0,0	1,0,0	183	99	1	1.0	NA,0.0,0.043	0.0,NA,NA	0.021
2313	"ENSG00000111642.16"	"CHD4"	chr12	-	6578028	6578546	6578028	6578137	6578408	6578546	2313	0,4,10	0,0,3	2,0,3	3,3,0	370	99	1	1.0	NA,1.0,0.471	0.151,0.0,1.0	0.352
2315	"ENSG00000111642.16"	"CHD4"	chr12	-	6583026	6583378	6583026	6583113	6583197	6583378	2315	0,2,7	1,2,2	2,0,3	2,0,0	183	99	1	1.0	0.0,0.351,0.654	0.351,NA,1.0	-0.341
2317	"ENSG00000111642.16"	"CHD4"	chr12	-	6587383	6587949	6587383	6587559	6587711	6587949	2317	0,3,6	0,2,3	2,0,3	2,2,1	251	99	1	1.0	NA,0.372,0.441	0.283,0.0,0.542	0.132
2329	"ENSG00000168944.17"	"CEP120"	chr5	-	123389923	123391337	123389923	123390140	123391109	123391337	2329	0,0,5	0,0,7	0,0,0	2,0,0	1068	99	1	1.0	NA,NA,0.062	0.0,NA,NA	0.062
2334	"ENSG00000197081.16"	"IGF2R"	chr6	+	160088032	160089253	160088032	160088147	160089106	160089253	2334	0,0,2	3,0,0	2,0,0	0,0,4	1058	99	1	1.0	0.0,NA,1.0	1.0,NA,0.0	0.0
2336	"ENSG00000070756.17"	"PABPC1"	chr8	-	100712651	100713181	100712651	100712789	100713086	100713181	2336	0,0,3	15,21,64	2,0,1	23,3,17	396	99	1	1.0	0.0,0.0,0.012	0.021,0.0,0.014	-0.008
2337	"ENSG00000070756.17"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718086	100718280	2337	0,0,6	0,2,7	0,0,1	3,1,5	297	99	1	1.0	NA,0.0,0.222	0.0,0.0,0.062	0.09
2344	"ENSG00000224032.9"	"EPB41L4A-AS1"	chr5	+	112161702	112162315	112161702	112161775	112162150	112162315	2344	0,0,2	0,0,2	0,0,0	2,0,0	474	99	1	1.0	NA,NA,0.173	0.0,NA,NA	0.173
2348	"ENSG00000288663.1"	"ENSG00000288663"	chr12	+	53295838	53296275	53295838	53295941	53296243	53296275	2348	0,0,5	1,0,1	0,0,1	0,0,2	401	99	1	1.0	0.0,NA,0.552	NA,NA,0.11	0.166
2356	"ENSG00000174243.11"	"DDX23"	chr12	-	48837280	48837657	48837280	48837393	48837523	48837657	2356	0,0,2	0,0,1	0,0,1	1,0,0	229	99	1	1.0	NA,NA,0.464	0.0,NA,1.0	-0.036
2357	"ENSG00000174243.11"	"DDX23"	chr12	-	48837523	48838080	48837523	48837657	48837941	48838080	2357	0,4,3	0,2,1	1,0,1	0,0,0	383	99	1	1.0	NA,0.341,0.437	1.0,NA,1.0	-0.611
2361	"ENSG00000178719.17"	"GRINA"	chr8	+	143991877	143992373	143991877	143992078	143992244	143992373	2361	2,0,0	2,3,2	0,0,2	0,0,1	265	99	1	1.0	0.272,0.0,0.0	NA,NA,0.428	-0.337
2368	"ENSG00000047410.14"	"TPR"	chr1	-	186341251	186343473	186341251	186341389	186343325	186343473	2368	0,2,2	2,9,5	3,1,4	4,0,3	2035	99	0.488314058636	1.0	0.0,0.011,0.019	0.035,1.0,0.061	-0.355
2383	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794540	73794639	2383	0,0,1	0,0,2	0,0,0	2,0,0	309	99	1	1.0	NA,NA,0.138	0.0,NA,NA	0.138
2384	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794555	73794639	2384	0,0,1	0,0,1	0,0,1	0,0,2	324	99	1	1.0	NA,NA,0.234	NA,NA,0.133	0.101
2387	"ENSG00000071082.11"	"RPL31"	chr2	+	101002292	101002808	101002292	101002315	101002701	101002808	2387	0,0,1	5,0,6	0,0,0	4,3,3	485	99	1	1.0	0.0,NA,0.033	0.0,0.0,0.0	0.017
2391	"ENSG00000145741.17"	"BTF3"	chr5	+	73502487	73503117	73502487	73502601	73502915	73503117	2391	4,0,0	4,0,4	0,2,0	0,1,0	413	99	1	1.0	0.193,NA,0.0	NA,0.324,NA	-0.228
2393	"ENSG00000124782.21"	"RREB1"	chr6	+	7181123	7182082	7181123	7181246	7181869	7182082	2393	2,0,4	0,1,1	1,0,2	0,0,0	722	99	1	1.0	1.0,0.0,0.354	1.0,NA,1.0	-0.549
2404	"ENSG00000120708.17"	"TGFBI"	chr5	+	136046334	136047015	136046334	136046495	136046850	136047015	2404	2,2,9	2,5,4	0,0,1	0,1,3	454	99	1	1.0	0.179,0.08,0.329	NA,0.0,0.068	0.162
2411	"ENSG00000068796.19"	"KIF2A"	chr5	+	62363177	62363899	62363177	62363320	62363694	62363899	2411	0,0,1	0,0,0	0,0,0	2,0,0	473	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2432	"ENSG00000141994.16"	"DUS3L"	chr19	-	5786748	5787171	5786748	5786919	5787060	5787171	2432	0,3,0	0,2,0	1,0,0	0,0,0	240	99	1	1.0	NA,0.382,NA	1.0,NA,NA	-0.618
2434	"ENSG00000174177.13"	"CTU2"	chr16	+	88714382	88714737	88714382	88714486	88714586	88714737	2434	0,0,0	1,3,0	1,0,0	2,0,0	199	99	1	1.0	0.0,0.0,NA	0.199,NA,NA	-0.199
2437	"ENSG00000151092.18"	"NGLY1"	chr3	-	25736308	25737455	25736308	25736400	25737333	25737455	2437	0,0,6	0,1,0	1,0,0	0,0,0	1032	99	1	1.0	NA,0.0,1.0	1.0,NA,NA	-0.5
2439	"ENSG00000084774.14"	"CAD"	chr2	+	27242619	27242973	27242619	27242775	27242871	27242973	2439	0,0,1	0,0,2	0,0,0	1,0,0	195	99	1	1.0	NA,NA,0.202	0.0,NA,NA	0.202
2443	"ENSG00000119397.19"	"CNTRL"	chr9	+	121146107	121148861	121146107	121146256	121148671	121148861	2443	5,5,14	0,1,2	0,0,5	0,0,0	2514	99	1	1.0	1.0,0.165,0.216	NA,NA,1.0	-0.54
2444	"ENSG00000119397.19"	"CNTRL"	chr9	+	121161855	121162271	121161855	121161971	121162053	121162271	2444	0,0,1	1,0,3	0,0,0	0,0,1	181	99	1	1.0	0.0,NA,0.154	NA,NA,0.0	0.077
2445	"ENSG00000119397.19"	"CNTRL"	chr9	+	121173674	121175224	121173674	121173737	121175017	121175224	2445	0,4,5	1,1,2	2,0,3	0,0,0	1379	99	1	1.0	0.0,0.223,0.152	1.0,NA,1.0	-0.875
2452	"ENSG00000291151.1"	"NSUN5P1"	chr7	+	75416274	75416787	75416274	75416415	75416485	75416787	2452	0,0,4	0,0,10	1,0,0	0,0,1	169	99	1	1.0	NA,NA,0.19	1.0,NA,0.0	-0.31
2471	"ENSG00000247556.7"	"OIP5-AS1"	chr15	+	41308719	41309739	41308719	41308841	41309418	41309739	2471	0,0,2	0,0,0	0,0,0	0,2,0	676	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
2473	"ENSG00000163938.17"	"GNL3"	chr3	+	52690591	52691071	52690591	52690704	52690944	52691071	2473	0,0,0	0,2,4	1,0,0	0,0,0	339	99	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
2507	"ENSG00000112851.16"	"ERBIN"	chr5	+	66076315	66076949	66076315	66076408	66076874	66076949	2507	0,0,0	4,1,1	1,0,0	0,0,1	565	99	1	1.0	0.0,0.0,0.0	1.0,NA,0.0	-0.5
2512	"ENSG00000204267.19"	"TAP2"	chr6	-	32830617	32832461	32830617	32830806	32832332	32832461	2512	0,0,0	1,0,3	1,0,0	0,0,0	1625	99	1	1.0	0.0,NA,0.0	1.0,NA,NA	-1.0
2519	"ENSG00000185088.14"	"RPS27L"	chr15	-	63153852	63155731	63153852	63154060	63155620	63155731	2519	2,0,0	0,1,0	0,0,0	0,0,2	1659	99	1	1.0	1.0,0.0,NA	NA,NA,0.0	0.5
2520	"ENSG00000185088.14"	"RPS27L"	chr15	-	63156412	63157477	63156412	63156521	63157399	63157477	2520	0,1,0	2,2,0	0,0,2	0,0,0	977	99	1	1.0	0.0,0.048,NA	NA,NA,1.0	-0.976
2532	"ENSG00000148396.19"	"SEC16A"	chr9	-	136474048	136477684	136474048	136474486	136475197	136477684	2532	0,6,22	0,0,4	3,0,3	0,2,0	810	99	1	1.0	NA,1.0,0.402	1.0,0.0,1.0	0.034
2535	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390765	1391575	1390765	1390865	1391296	1391575	2535	0,1,18	0,0,0	4,1,6	1,0,0	530	99	1	1.0	NA,1.0,1.0	0.428,1.0,1.0	0.191
2536	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390765	1392803	1390765	1390865	1392678	1392803	2536	2,10,45	0,0,2	6,1,14	0,0,0	1912	99	0.822581190851	1.0	1.0,1.0,0.538	1.0,1.0,1.0	-0.154
2538	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390765	1392803	1390765	1391575	1392789	1392803	2538	2,9,22	0,0,1	3,0,4	0,0,0	1313	99	1	1.0	1.0,1.0,0.624	1.0,NA,1.0	-0.125
2540	"ENSG00000160679.14"	"CHTOP"	chr1	+	153636571	153638448	153636571	153636653	153638294	153638448	2540	2,2,11	2,0,0	5,0,1	0,0,0	1740	99	1	1.0	0.054,1.0,1.0	1.0,NA,1.0	-0.315
2561	"ENSG00000197858.12"	"GPAA1"	chr8	+	144084721	144085743	144084721	144085479	144085572	144085743	2561	0,0,0	0,1,1	1,0,0	0,0,0	192	99	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
2583	"ENSG00000134884.15"	"ARGLU1"	chr13	-	106557047	106559657	106557047	106557131	106559431	106559657	2583	11,9,68	0,2,0	7,4,8	0,0,0	2399	99	0.350805006792	1.0	1.0,0.157,1.0	1.0,1.0,1.0	-0.281
2597	"ENSG00000090621.15"	"PABPC4"	chr1	-	39562322	39564542	39562322	39563922	39564470	39564542	2597	0,0,6	0,1,0	2,0,2	0,0,0	647	99	1	1.0	NA,0.0,1.0	1.0,NA,1.0	-0.5
2599	"ENSG00000090621.15"	"PABPC4"	chr1	-	39562322	39564773	39562322	39564542	39564685	39564773	2599	0,0,3	0,0,0	0,0,0	0,0,2	242	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2600	"ENSG00000090621.15"	"PABPC4"	chr1	-	39567750	39568939	39567750	39567846	39568801	39568939	2600	0,0,3	0,0,2	1,0,0	0,0,0	1054	99	1	1.0	NA,NA,0.123	1.0,NA,NA	-0.877
2603	"ENSG00000070061.16"	"ELP1"	chr9	-	108880051	108881765	108880051	108880165	108881704	108881765	2603	0,0,2	0,1,2	1,0,0	0,0,0	1638	99	1	1.0	NA,0.0,0.057	1.0,NA,NA	-0.972
2606	"ENSG00000070061.16"	"ELP1"	chr9	-	108896495	108897038	108896495	108896644	108896952	108897038	2606	0,0,1	0,0,0	0,0,0	2,0,0	407	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2609	"ENSG00000070061.16"	"ELP1"	chr9	-	108906302	108908404	108906302	108906485	108908304	108908404	2609	0,0,3	0,0,2	0,0,0	0,0,2	1918	99	1	1.0	NA,NA,0.072	NA,NA,0.0	0.072
2620	"ENSG00000151503.14"	"NCAPD3"	chr11	-	134203141	134203906	134203141	134203198	134203653	134203906	2620	0,0,1	0,0,5	0,0,0	1,0,0	554	99	1	1.0	NA,NA,0.035	0.0,NA,NA	0.035
2655	"ENSG00000173039.20"	"RELA"	chr11	-	65653600	65655762	65653600	65655000	65655687	65655762	2655	0,2,5	0,0,1	1,0,0	0,0,0	786	99	1	1.0	NA,1.0,0.386	1.0,NA,NA	-0.307
2657	"ENSG00000173039.20"	"RELA"	chr11	-	65661686	65662088	65661686	65661835	65661936	65662088	2657	0,2,0	0,0,0	0,3,0	0,0,1	200	99	1	1.0	NA,1.0,NA	NA,1.0,0.0	0.5
2659	"ENSG00000173039.20"	"RELA"	chr11	-	65661936	65662205	65661936	65662088	65662178	65662205	2659	0,0,0	0,2,2	0,0,1	0,0,0	189	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2662	"ENSG00000064601.21"	"CTSA"	chr20	+	45892724	45893311	45892724	45892880	45893219	45893311	2662	0,0,1	0,2,1	1,0,0	0,0,0	438	99	1	1.0	NA,0.0,0.184	1.0,NA,NA	-0.908
2666	"ENSG00000064601.21"	"CTSA"	chr20	+	45892724	45894741	45892724	45894072	45894649	45894741	2666	0,0,1	0,0,0	0,0,0	0,0,2	676	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2668	"ENSG00000064601.21"	"CTSA"	chr20	+	45894993	45897040	45894993	45895133	45896964	45897040	2668	1,2,1	1,0,2	0,1,2	1,0,1	1930	99	0.8404922808	1.0	0.049,1.0,0.025	0.0,1.0,0.093	-0.006
2669	"ENSG00000064601.21"	"CTSA"	chr20	+	45894993	45897806	45894993	45897040	45897716	45897806	2669	0,0,1	0,0,1	0,0,4	2,0,2	775	99	1	1.0	NA,NA,0.113	0.0,NA,0.203	0.011
2677	"ENSG00000170445.16"	"HARS1"	chr5	-	140675016	140676896	140675016	140675133	140676653	140676896	2677	1,0,4	2,1,1	0,0,1	1,0,1	1619	99	1	1.0	0.03,0.0,0.197	0.0,NA,0.058	0.047
2678	"ENSG00000170445.16"	"HARS1"	chr5	-	140677654	140679127	140677654	140677753	140677907	140679127	2678	0,1,0	0,1,1	0,0,0	2,0,0	253	99	1	1.0	NA,0.281,0.0	0.0,NA,NA	0.141
2680	"ENSG00000170445.16"	"HARS1"	chr5	-	140677907	140679127	140677907	140678015	140679001	140679127	2680	2,2,0	0,1,0	1,1,2	2,0,0	1085	99	1	1.0	1.0,0.154,NA	0.044,1.0,1.0	-0.104
2685	"ENSG00000113013.16"	"HSPA9"	chr5	-	138553755	138556592	138553755	138556114	138556451	138556592	2685	0,0,1	0,3,2	0,0,1	2,0,8	436	99	1	1.0	NA,0.0,0.102	0.0,NA,0.028	0.037
2686	"ENSG00000113013.16"	"HSPA9"	chr5	-	138556773	138557496	138556773	138556866	138557401	138557496	2686	0,0,1	0,1,5	1,0,1	1,0,2	634	99	1	1.0	NA,0.0,0.03	0.135,NA,0.072	-0.089
2688	"ENSG00000132463.15"	"GRSF1"	chr4	-	70825295	70826245	70825295	70825431	70826123	70826245	2688	0,3,10	3,0,0	1,0,1	0,0,0	791	99	1	1.0	0.0,1.0,1.0	1.0,NA,1.0	-0.333
2696	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036383	82036448	2696	1,2,2	1,0,0	0,0,0	0,0,2	174	99	1	1.0	0.363,1.0,1.0	NA,NA,0.0	0.788
2702	"ENSG00000198556.14"	"ZNF789"	chr7	+	99478273	99482326	99478273	99478356	99479660	99482326	2702	0,0,3	0,0,1	0,0,2	0,0,0	1403	99	1	1.0	NA,NA,0.175	NA,NA,1.0	-0.825
2710	"ENSG00000143799.14"	"PARP1"	chr1	-	226365953	226367608	226365953	226366052	226367479	226367608	2710	0,0,0	0,1,3	1,0,0	1,0,1	1526	99	1	1.0	NA,0.0,0.0	0.061,NA,0.0	-0.03
2723	"ENSG00000174720.18"	"LARP7"	chr4	+	112646790	112647127	112646790	112646955	112647033	112647127	2723	0,0,0	0,0,2	0,0,2	0,0,2	177	99	1	1.0	NA,NA,0.0	NA,NA,0.359	-0.359
2724	"ENSG00000174720.18"	"LARP7"	chr4	+	112647033	112647549	112647033	112647127	112647198	112647549	2724	3,0,6	0,1,1	0,0,0	1,0,1	170	99	1	1.0	1.0,0.0,0.777	0.0,NA,0.0	0.592
2730	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55290654	55291775	55290654	55291164	55291675	55291775	2730	0,0,20	0,0,4	6,0,4	0,0,0	610	99	1	1.0	NA,NA,0.448	1.0,NA,1.0	-0.552
2731	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55295596	55296056	55295596	55295727	55295949	55296056	2731	1,0,27	0,0,2	7,0,5	0,0,0	321	99	1	1.0	1.0,NA,0.806	1.0,NA,1.0	-0.097
2732	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55299838	55301277	55299838	55299919	55301205	55301277	2732	2,3,21	0,0,1	6,0,7	0,0,0	1385	99	1	1.0	1.0,1.0,0.6	1.0,NA,1.0	-0.133
2743	"ENSG00000197912.16"	"SPG7"	chr16	+	89529476	89530808	89529476	89529579	89530682	89530808	2743	0,2,3	0,0,1	2,2,1	0,0,0	1202	99	1	1.0	NA,1.0,0.198	1.0,1.0,1.0	-0.401
2745	"ENSG00000197912.16"	"SPG7"	chr16	+	89530682	89532066	89530682	89530808	89531903	89532066	2745	1,1,5	0,0,4	0,0,1	1,0,1	1194	99	1	1.0	1.0,1.0,0.094	0.0,NA,0.077	0.659
2755	"ENSG00000197912.16"	"SPG7"	chr16	+	89554485	89556085	89554485	89554563	89555877	89556085	2755	0,2,6	0,0,0	1,0,0	3,0,0	1413	99	1	1.0	NA,1.0,1.0	0.023,NA,NA	0.977
2758	"ENSG00000197912.16"	"SPG7"	chr16	+	89554485	89557747	89554485	89554563	89556886	89557747	2758	0,2,8	1,0,4	1,0,1	0,1,1	2422	99	0.413171670001	1.0	0.0,1.0,0.076	1.0,0.0,0.039	0.012
2759	"ENSG00000197912.16"	"SPG7"	chr16	+	89554485	89557747	89554485	89556085	89556886	89557747	2759	0,0,2	0,0,1	0,0,1	0,0,0	900	99	1	1.0	NA,NA,0.18	NA,NA,1.0	-0.82
2770	"ENSG00000204351.13"	"SKIC2"	chr6	+	31967955	31968538	31967955	31968082	31968327	31968538	2770	0,0,1	1,0,0	0,1,0	2,0,1	344	99	1	1.0	0.0,NA,1.0	0.0,1.0,0.0	0.167
2778	"ENSG00000119139.21"	"TJP2"	chr9	+	69251034	69252900	69251034	69251364	69252814	69252900	2778	0,0,1	2,1,1	0,0,0	0,2,1	1549	99	1	1.0	0.0,0.0,0.06	NA,0.0,0.0	0.02
2779	"ENSG00000119139.21"	"TJP2"	chr9	+	69252814	69255187	69252814	69252900	69254208	69255187	2779	0,0,4	1,3,1	1,0,0	0,2,0	1407	99	1	1.0	0.0,0.0,0.22	1.0,0.0,NA	-0.427
2790	"ENSG00000120697.10"	"ALG5"	chr13	-	36993603	36995596	36993603	36993672	36994988	36995596	2790	0,1,7	0,0,0	0,0,0	0,0,1	1415	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
2808	"ENSG00000011143.19"	"MKS1"	chr17	-	58206464	58207218	58206464	58206547	58207084	58207218	2808	0,0,1	0,0,0	0,0,0	1,0,0	636	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
