ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2329	"ENSG00000168944.17"	"CEP120"	chr5	-	123389923	123391337	123389923	123390140	123391109	123391337	2329	0,0,3	0,0,7	0,0,0	2,0,0	198	99	1	1.0	NA,NA,0.176	0.0,NA,NA	0.176
2334	"ENSG00000197081.16"	"IGF2R"	chr6	+	160088032	160089253	160088032	160088147	160089106	160089253	2334	0,0,0	3,0,0	1,0,0	0,0,4	198	99	1	1.0	0.0,NA,NA	1.0,NA,0.0	-0.5
2336	"ENSG00000070756.17"	"PABPC1"	chr8	-	100712651	100713181	100712651	100712789	100713086	100713181	2336	0,0,2	15,21,64	2,0,1	23,3,17	198	99	0.445058130967	1.0	0.0,0.0,0.015	0.042,0.0,0.029	-0.019
2337	"ENSG00000070756.17"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718086	100718280	2337	0,0,6	0,2,7	0,0,1	3,1,5	198	99	1	1.0	NA,0.0,0.3	0.0,0.0,0.091	0.12
2348	"ENSG00000288663.1"	"ENSG00000288663"	chr12	+	53295838	53296275	53295838	53295941	53296243	53296275	2348	0,0,1	1,0,1	0,0,0	0,0,2	198	99	1	1.0	0.0,NA,0.333	NA,NA,0.0	0.167
2356	"ENSG00000174243.11"	"DDX23"	chr12	-	48837280	48837657	48837280	48837393	48837523	48837657	2356	0,0,2	0,0,1	0,0,1	1,0,0	198	99	1	1.0	NA,NA,0.5	0.0,NA,1.0	0.0
2357	"ENSG00000174243.11"	"DDX23"	chr12	-	48837523	48838080	48837523	48837657	48837941	48838080	2357	0,4,2	0,2,1	1,0,1	0,0,0	198	99	1	1.0	NA,0.5,0.5	1.0,NA,1.0	-0.5
2361	"ENSG00000178719.17"	"GRINA"	chr8	+	143991877	143992373	143991877	143992078	143992244	143992373	2361	2,0,0	2,3,2	0,0,2	0,0,1	198	99	1	1.0	0.333,0.0,0.0	NA,NA,0.5	-0.389
2368	"ENSG00000047410.14"	"TPR"	chr1	-	186341251	186343473	186341251	186341389	186343325	186343473	2368	0,0,2	2,9,5	3,1,4	4,0,3	198	99	0.00100341772357	0.10826467845025411	0.0,0.0,0.167	0.273,1.0,0.4	-0.502
2383	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794540	73794639	2383	0,0,1	0,0,2	0,0,0	2,0,0	198	99	1	1.0	NA,NA,0.2	0.0,NA,NA	0.2
2384	"ENSG00000214655.11"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794555	73794639	2384	0,0,1	0,0,1	0,0,1	0,0,2	198	99	1	1.0	NA,NA,0.333	NA,NA,0.2	0.133
2387	"ENSG00000071082.11"	"RPL31"	chr2	+	101002292	101002808	101002292	101002315	101002701	101002808	2387	0,0,1	5,0,6	0,0,0	4,3,3	198	99	1	1.0	0.0,NA,0.077	0.0,0.0,0.0	0.038
2391	"ENSG00000145741.17"	"BTF3"	chr5	+	73502487	73503117	73502487	73502601	73502915	73503117	2391	0,0,0	4,0,4	0,2,0	0,1,0	198	99	1	1.0	0.0,NA,0.0	NA,0.5,NA	-0.5
2404	"ENSG00000120708.17"	"TGFBI"	chr5	+	136046334	136047015	136046334	136046495	136046850	136047015	2404	2,2,5	2,5,4	0,0,1	0,1,3	198	99	1	1.0	0.333,0.167,0.385	NA,0.0,0.143	0.223
2411	"ENSG00000068796.19"	"KIF2A"	chr5	+	62363177	62363899	62363177	62363320	62363694	62363899	2411	0,0,1	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2432	"ENSG00000141994.16"	"DUS3L"	chr19	-	5786748	5787171	5786748	5786919	5787060	5787171	2432	0,3,0	0,2,0	1,0,0	0,0,0	198	99	1	1.0	NA,0.429,NA	1.0,NA,NA	-0.571
2434	"ENSG00000174177.13"	"CTU2"	chr16	+	88714382	88714737	88714382	88714486	88714586	88714737	2434	0,0,0	1,3,0	1,0,0	2,0,0	198	99	1	1.0	0.0,0.0,NA	0.2,NA,NA	-0.2
2439	"ENSG00000084774.14"	"CAD"	chr2	+	27242619	27242973	27242619	27242775	27242871	27242973	2439	0,0,1	0,0,2	0,0,0	1,0,0	195	99	1	1.0	NA,NA,0.202	0.0,NA,NA	0.202
2444	"ENSG00000119397.19"	"CNTRL"	chr9	+	121161855	121162271	121161855	121161971	121162053	121162271	2444	0,0,1	1,0,3	0,0,0	0,0,1	181	99	1	1.0	0.0,NA,0.154	NA,NA,0.0	0.077
2445	"ENSG00000119397.19"	"CNTRL"	chr9	+	121173674	121175224	121173674	121173737	121175017	121175224	2445	0,1,2	1,1,2	1,0,0	0,0,0	198	99	1	1.0	0.0,0.333,0.333	1.0,NA,NA	-0.778
2452	"ENSG00000291151.1"	"NSUN5P1"	chr7	+	75416274	75416787	75416274	75416415	75416485	75416787	2452	0,0,4	0,0,10	1,0,0	0,0,1	169	99	1	1.0	NA,NA,0.19	1.0,NA,0.0	-0.31
2471	"ENSG00000247556.7"	"OIP5-AS1"	chr15	+	41308719	41309739	41308719	41308841	41309418	41309739	2471	0,0,2	0,0,0	0,0,0	0,2,0	198	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
2473	"ENSG00000163938.17"	"GNL3"	chr3	+	52690591	52691071	52690591	52690704	52690944	52691071	2473	0,0,0	0,2,4	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
2512	"ENSG00000204267.19"	"TAP2"	chr6	-	32830617	32832461	32830617	32830806	32832332	32832461	2512	0,0,0	1,0,3	1,0,0	0,0,0	198	99	1	1.0	0.0,NA,0.0	1.0,NA,NA	-1.0
2532	"ENSG00000148396.19"	"SEC16A"	chr9	-	136474048	136477684	136474048	136474486	136475197	136477684	2532	0,4,14	0,0,4	2,0,2	0,2,0	198	99	1	1.0	NA,1.0,0.636	1.0,0.0,1.0	0.151
2535	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390765	1391575	1390765	1390865	1391296	1391575	2535	0,1,17	0,0,0	4,1,4	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.667,1.0,1.0	0.111
2536	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390765	1392803	1390765	1390865	1392678	1392803	2536	2,6,16	0,0,2	4,1,1	0,0,0	198	99	1	1.0	1.0,1.0,0.8	1.0,1.0,1.0	-0.067
2538	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390765	1392803	1390765	1391575	1392789	1392803	2538	0,0,3	0,0,1	3,0,0	0,0,0	198	99	1	1.0	NA,NA,0.6	1.0,NA,NA	-0.4
2540	"ENSG00000160679.14"	"CHTOP"	chr1	+	153636571	153638448	153636571	153636653	153638294	153638448	2540	0,0,0	2,0,0	1,0,1	0,0,0	198	99	1	1.0	0.0,NA,NA	1.0,NA,1.0	-1.0
2561	"ENSG00000197858.12"	"GPAA1"	chr8	+	144084721	144085743	144084721	144085479	144085572	144085743	2561	0,0,0	0,1,1	1,0,0	0,0,0	192	99	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
2583	"ENSG00000134884.15"	"ARGLU1"	chr13	-	106557047	106559657	106557047	106557131	106559431	106559657	2583	7,4,22	0,2,0	1,4,5	0,0,0	198	99	0.780458197976	1.0	1.0,0.5,1.0	1.0,1.0,1.0	-0.167
2597	"ENSG00000090621.15"	"PABPC4"	chr1	-	39562322	39564542	39562322	39563922	39564470	39564542	2597	0,0,1	0,1,0	1,0,2	0,0,0	198	99	1	1.0	NA,0.0,1.0	1.0,NA,1.0	-0.5
2599	"ENSG00000090621.15"	"PABPC4"	chr1	-	39562322	39564773	39562322	39564542	39564685	39564773	2599	0,0,3	0,0,0	0,0,0	0,0,2	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2603	"ENSG00000070061.16"	"ELP1"	chr9	-	108880051	108881765	108880051	108880165	108881704	108881765	2603	0,0,1	0,1,2	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,0.2	1.0,NA,NA	-0.9
2606	"ENSG00000070061.16"	"ELP1"	chr9	-	108896495	108897038	108896495	108896644	108896952	108897038	2606	0,0,1	0,0,0	0,0,0	2,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2609	"ENSG00000070061.16"	"ELP1"	chr9	-	108906302	108908404	108906302	108906485	108908304	108908404	2609	0,0,2	0,0,2	0,0,0	0,0,2	198	99	1	1.0	NA,NA,0.333	NA,NA,0.0	0.333
2620	"ENSG00000151503.14"	"NCAPD3"	chr11	-	134203141	134203906	134203141	134203198	134203653	134203906	2620	0,0,1	0,0,5	0,0,0	1,0,0	198	99	1	1.0	NA,NA,0.091	0.0,NA,NA	0.091
2657	"ENSG00000173039.20"	"RELA"	chr11	-	65661686	65662088	65661686	65661835	65661936	65662088	2657	0,2,0	0,0,0	0,3,0	0,0,1	198	99	1	1.0	NA,1.0,NA	NA,1.0,0.0	0.5
2659	"ENSG00000173039.20"	"RELA"	chr11	-	65661936	65662205	65661936	65662088	65662178	65662205	2659	0,0,0	0,2,2	0,0,1	0,0,0	189	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2662	"ENSG00000064601.21"	"CTSA"	chr20	+	45892724	45893311	45892724	45892880	45893219	45893311	2662	0,0,1	0,2,1	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,0.333	1.0,NA,NA	-0.834
2677	"ENSG00000170445.16"	"HARS1"	chr5	-	140675016	140676896	140675016	140675133	140676653	140676896	2677	0,0,2	2,1,1	0,0,0	1,0,1	198	99	1	1.0	0.0,0.0,0.5	0.0,NA,0.0	0.167
2678	"ENSG00000170445.16"	"HARS1"	chr5	-	140677654	140679127	140677654	140677753	140677907	140679127	2678	0,1,0	0,1,1	0,0,0	2,0,0	198	99	1	1.0	NA,0.333,0.0	0.0,NA,NA	0.167
2680	"ENSG00000170445.16"	"HARS1"	chr5	-	140677907	140679127	140677907	140678015	140679001	140679127	2680	1,0,0	0,1,0	0,0,0	2,0,0	198	99	1	1.0	1.0,0.0,NA	0.0,NA,NA	0.5
2685	"ENSG00000113013.16"	"HSPA9"	chr5	-	138553755	138556592	138553755	138556114	138556451	138556592	2685	0,0,0	0,3,2	0,0,1	2,0,8	198	99	1	1.0	NA,0.0,0.0	0.0,NA,0.059	-0.029
2686	"ENSG00000113013.16"	"HSPA9"	chr5	-	138556773	138557496	138556773	138556866	138557401	138557496	2686	0,0,1	0,1,5	1,0,1	1,0,2	198	99	1	1.0	NA,0.0,0.091	0.333,NA,0.2	-0.221
2688	"ENSG00000132463.15"	"GRSF1"	chr4	-	70825295	70826245	70825295	70825431	70826123	70826245	2688	0,0,4	3,0,0	0,0,1	0,0,0	198	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
2696	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036383	82036448	2696	1,2,2	1,0,0	0,0,0	0,0,2	174	99	1	1.0	0.363,1.0,1.0	NA,NA,0.0	0.788
2723	"ENSG00000174720.18"	"LARP7"	chr4	+	112646790	112647127	112646790	112646955	112647033	112647127	2723	0,0,0	0,0,2	0,0,2	0,0,2	177	99	1	1.0	NA,NA,0.0	NA,NA,0.359	-0.359
2724	"ENSG00000174720.18"	"LARP7"	chr4	+	112647033	112647549	112647033	112647127	112647198	112647549	2724	3,0,6	0,1,1	0,0,0	1,0,1	170	99	1	1.0	1.0,0.0,0.777	0.0,NA,0.0	0.592
2730	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55290654	55291775	55290654	55291164	55291675	55291775	2730	0,0,19	0,0,4	6,0,4	0,0,0	198	99	1	1.0	NA,NA,0.704	1.0,NA,1.0	-0.296
2731	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55295596	55296056	55295596	55295727	55295949	55296056	2731	0,0,25	0,0,2	7,0,5	0,0,0	198	99	1	1.0	NA,NA,0.862	1.0,NA,1.0	-0.138
2732	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55299838	55301277	55299838	55299919	55301205	55301277	2732	0,0,18	0,0,1	6,0,4	0,0,0	198	99	1	1.0	NA,NA,0.9	1.0,NA,1.0	-0.1
2745	"ENSG00000197912.16"	"SPG7"	chr16	+	89530682	89532066	89530682	89530808	89531903	89532066	2745	0,0,5	0,0,4	0,0,1	1,0,1	198	99	1	1.0	NA,NA,0.385	0.0,NA,0.333	0.218
2770	"ENSG00000204351.13"	"SKIC2"	chr6	+	31967955	31968538	31967955	31968082	31968327	31968538	2770	0,0,1	1,0,0	0,1,0	2,0,1	198	99	1	1.0	0.0,NA,1.0	0.0,1.0,0.0	0.167
2779	"ENSG00000119139.21"	"TJP2"	chr9	+	69252814	69255187	69252814	69252900	69254208	69255187	2779	0,0,1	1,3,1	0,0,0	0,2,0	198	99	1	1.0	0.0,0.0,0.333	NA,0.0,NA	0.111
2823	"ENSG00000167106.12"	"EEIG1"	chr9	-	127940880	127944684	127940880	127943237	127944614	127944684	2823	1,0,0	0,1,0	0,0,0	0,0,1	198	99	1	1.0	1.0,0.0,NA	NA,NA,0.0	0.5
2843	"ENSG00000108604.18"	"SMARCD2"	chr17	-	63833586	63834006	63833586	63833722	63833908	63834006	2843	0,0,1	0,1,4	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,0.111	NA,NA,1.0	-0.945
2853	"ENSG00000100241.22"	"SBF1"	chr22	-	50446805	50447453	50446805	50447240	50447321	50447453	2853	2,1,2	0,2,0	4,0,2	1,0,0	180	99	1	1.0	1.0,0.216,1.0	0.688,NA,1.0	-0.105
2854	"ENSG00000100241.22"	"SBF1"	chr22	-	50446805	50447609	50446805	50447453	50447521	50447609	2854	2,1,1	0,3,6	2,0,0	3,0,0	167	99	1	1.0	1.0,0.165,0.09	0.283,NA,NA	0.135
2856	"ENSG00000100241.22"	"SBF1"	chr22	-	50447521	50448444	50447521	50447609	50448232	50448444	2856	2,2,1	0,0,3	2,1,0	0,0,0	198	99	1	1.0	1.0,1.0,0.143	1.0,1.0,NA	-0.286
2859	"ENSG00000100241.22"	"SBF1"	chr22	-	50448232	50448650	50448232	50448433	50448542	50448650	2859	2,1,3	0,0,1	5,0,0	0,0,0	198	99	1	1.0	1.0,1.0,0.6	1.0,NA,NA	-0.133
2860	"ENSG00000100241.22"	"SBF1"	chr22	-	50448232	50448650	50448232	50448444	50448542	50448650	2860	2,1,2	5,1,1	5,0,0	1,2,1	197	99	0.386490793234	1.0	0.167,0.334,0.501	0.715,0.0,0.0	0.096
2864	"ENSG00000100241.22"	"SBF1"	chr22	-	50454511	50454944	50454511	50454742	50454813	50454944	2864	2,1,1	0,9,3	2,0,0	0,0,0	170	99	1	1.0	1.0,0.061,0.163	1.0,NA,NA	-0.592
2866	"ENSG00000100241.22"	"SBF1"	chr22	-	50454813	50455142	50454813	50454944	50455015	50455142	2866	2,1,1	0,0,2	2,0,0	0,0,0	170	99	1	1.0	1.0,1.0,0.226	1.0,NA,NA	-0.258
2867	"ENSG00000100241.22"	"SBF1"	chr22	-	50454813	50455409	50454813	50455142	50455223	50455409	2867	2,1,3	2,6,6	2,0,0	0,0,0	180	99	1	1.0	0.355,0.084,0.216	1.0,NA,NA	-0.782
2868	"ENSG00000100241.22"	"SBF1"	chr22	-	50455015	50455409	50455015	50455130	50455223	50455409	2868	2,1,3	1,0,0	2,0,0	0,0,0	192	99	1	1.0	0.508,1.0,1.0	1.0,NA,NA	-0.164
2869	"ENSG00000100241.22"	"SBF1"	chr22	-	50455480	50456395	50455480	50455582	50456215	50456395	2869	2,1,2	0,5,4	2,0,0	2,0,0	198	99	1	1.0	1.0,0.091,0.2	0.333,NA,NA	0.097
2871	"ENSG00000100241.22"	"SBF1"	chr22	-	50456491	50457111	50456491	50456673	50457033	50457111	2871	2,1,4	0,0,3	2,0,0	0,0,0	198	99	1	1.0	1.0,1.0,0.4	1.0,NA,NA	-0.2
2872	"ENSG00000100241.22"	"SBF1"	chr22	-	50456491	50459392	50456491	50456673	50459254	50459392	2872	2,1,2	0,1,0	2,0,0	0,0,0	198	99	1	1.0	1.0,0.333,1.0	1.0,NA,NA	-0.222
2873	"ENSG00000100241.22"	"SBF1"	chr22	-	50456491	50459392	50456491	50457111	50459254	50459392	2873	3,1,2	1,0,1	2,0,0	0,0,0	198	99	1	1.0	0.6,1.0,0.5	1.0,NA,NA	-0.3
2874	"ENSG00000100241.22"	"SBF1"	chr22	-	50459469	50460159	50459469	50459666	50459951	50460159	2874	4,1,2	0,0,1	2,0,0	0,0,0	198	99	1	1.0	1.0,1.0,0.5	1.0,NA,NA	-0.167
2878	"ENSG00000100241.22"	"SBF1"	chr22	-	50460533	50461286	50460533	50460712	50461158	50461286	2878	2,1,2	0,5,1	2,0,0	2,0,0	198	99	1	1.0	1.0,0.091,0.5	0.333,NA,NA	0.197
2879	"ENSG00000100241.22"	"SBF1"	chr22	-	50461795	50462119	50461795	50461869	50461946	50462119	2879	2,1,1	1,4,1	2,0,0	1,0,0	176	99	1	1.0	0.529,0.123,0.36	0.529,NA,NA	-0.192
2881	"ENSG00000100241.22"	"SBF1"	chr22	-	50463282	50464441	50463282	50463432	50464328	50464441	2881	2,1,2	0,7,0	2,0,0	1,0,1	198	99	1	1.0	1.0,0.067,1.0	0.5,NA,0.0	0.439
2884	"ENSG00000100241.22"	"SBF1"	chr22	-	50465960	50466258	50465960	50466074	50466149	50466258	2884	3,1,2	2,13,7	4,0,0	0,0,0	174	99	1	1.0	0.46,0.042,0.14	1.0,NA,NA	-0.786
2886	"ENSG00000100241.22"	"SBF1"	chr22	-	50467337	50467693	50467337	50467448	50467531	50467693	2886	2,4,3	1,2,8	2,0,0	0,0,0	182	99	1	1.0	0.521,0.521,0.169	1.0,NA,NA	-0.596
2890	"ENSG00000100241.22"	"SBF1"	chr22	-	50467531	50467923	50467531	50467693	50467785	50467923	2890	2,1,0	0,0,1	2,0,0	0,0,4	191	99	1	1.0	1.0,1.0,0.0	1.0,NA,0.0	0.167
2910	"ENSG00000160789.24"	"LMNA"	chr1	+	156137653	156138757	156137653	156137743	156138487	156138757	2910	0,1,1	0,0,1	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.333	NA,NA,1.0	-0.334
2925	"ENSG00000140416.25"	"TPM1"	chr15	+	63061197	63062277	63061197	63061273	63062214	63062277	2925	0,0,1	1,4,15	0,0,0	2,2,3	198	99	1	1.0	0.0,0.0,0.032	0.0,0.0,0.0	0.011
2926	"ENSG00000140416.25"	"TPM1"	chr15	+	63062575	63064142	63062575	63062645	63064063	63064142	2926	0,0,0	12,11,17	0,0,3	11,6,72	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.02	-0.007
2937	"ENSG00000090520.12"	"DNAJB11"	chr3	+	186577667	186581513	186577667	186577800	186581370	186581513	2937	0,1,1	0,0,1	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,0.333	0.0,NA,NA	0.666
2944	"ENSG00000127419.17"	"TMEM175"	chr4	+	947708	948154	947708	947892	948115	948154	2944	0,0,1	0,0,1	0,0,1	1,0,0	198	99	1	1.0	NA,NA,0.333	0.0,NA,1.0	-0.167
2973	"ENSG00000145029.15"	"NICN1"	chr3	-	49424948	49425438	49424948	49425053	49425366	49425438	2973	0,0,3	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2978	"ENSG00000160741.17"	"CRTC2"	chr1	-	153954872	153955166	153954872	153954989	153955064	153955166	2978	3,1,2	0,0,3	0,0,0	1,0,1	174	99	1	1.0	1.0,1.0,0.275	0.0,NA,0.0	0.758
2979	"ENSG00000105639.21"	"JAK3"	chr19	-	17831673	17832708	17831673	17831798	17832518	17832708	2979	0,0,1	0,1,1	0,0,0	0,0,3	198	99	1	1.0	NA,0.0,0.333	NA,NA,0.0	0.167
2980	"ENSG00000166484.20"	"MAPK7"	chr17	+	19380607	19382466	19380607	19381686	19381780	19382466	2980	0,0,0	0,0,2	0,2,0	0,0,0	193	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
2982	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805864	85804936	85805104	85805732	85805864	2982	0,2,0	0,0,3	0,0,0	3,0,0	198	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
2989	"ENSG00000185122.11"	"HSF1"	chr8	+	144313845	144314054	144313845	144313911	144313984	144314054	2989	0,1,1	0,0,0	1,1,0	1,0,0	172	99	1	1.0	NA,1.0,1.0	0.365,1.0,NA	0.318
2995	"ENSG00000004487.18"	"KDM1A"	chr1	+	23055931	23057565	23055931	23056038	23057483	23057565	2995	0,0,2	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2997	"ENSG00000004487.18"	"KDM1A"	chr1	+	23069060	23071359	23069060	23069151	23071224	23071359	2997	0,0,2	0,0,4	0,0,0	0,0,1	198	99	1	1.0	NA,NA,0.2	NA,NA,0.0	0.2
2999	"ENSG00000004487.18"	"KDM1A"	chr1	+	23079552	23081573	23079552	23079667	23081445	23081573	2999	0,0,2	0,1,0	0,0,0	0,0,1	198	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
3019	"ENSG00000072274.14"	"TFRC"	chr3	-	196062581	196064428	196062581	196062939	196064308	196064428	3019	0,0,1	0,0,1	0,0,0	1,0,0	198	99	1	1.0	NA,NA,0.333	0.0,NA,NA	0.333
3040	"ENSG00000153914.16"	"SREK1"	chr5	+	66162413	66163922	66162413	66162592	66163791	66163922	3040	0,0,2	0,2,2	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,0.333	1.0,NA,NA	-0.834
3045	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132774156	132775305	132774156	132774320	132775140	132775305	3045	1,2,0	1,5,8	3,1,0	1,6,3	198	99	0.422664184289	1.0	0.333,0.167,0.0	0.6,0.077,0.0	-0.059
3066	"ENSG00000114867.22"	"EIF4G1"	chr3	+	184331265	184331606	184331265	184331364	184331471	184331606	3066	0,0,0	0,5,1	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
3093	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184143051	184144707	184143051	184144224	184144596	184144707	3093	0,0,0	0,1,0	2,0,0	0,0,0	198	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
3101	"ENSG00000128908.19"	"INO80"	chr15	-	40982861	40983921	40982861	40983077	40983761	40983921	3101	0,3,8	0,0,0	0,0,6	0,0,1	198	99	1	1.0	NA,1.0,1.0	NA,NA,0.75	0.25
3102	"ENSG00000128908.19"	"INO80"	chr15	-	40987090	40987974	40987090	40987193	40987815	40987974	3102	0,4,8	0,0,1	0,0,6	0,0,1	198	99	1	1.0	NA,1.0,0.8	NA,NA,0.75	0.15
3104	"ENSG00000291237.1"	"SOD2"	chr6	-	159679063	159682638	159679063	159679298	159682473	159682638	3104	0,8,7	0,0,0	1,0,0	2,0,0	198	99	1	1.0	NA,1.0,1.0	0.2,NA,NA	0.8
3133	"ENSG00000133706.20"	"LARS1"	chr5	-	146130017	146131109	146130017	146130158	146131018	146131109	3133	0,0,1	0,4,5	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,0.091	NA,NA,1.0	-0.955
3135	"ENSG00000133706.20"	"LARS1"	chr5	-	146130017	146133081	146130017	146131109	146132897	146133081	3135	0,0,5	0,2,1	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,0.714	NA,NA,1.0	-0.643
3136	"ENSG00000133706.20"	"LARS1"	chr5	-	146140203	146143084	146140203	146140261	146142855	146143084	3136	0,0,2	0,1,1	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,0.5	NA,NA,1.0	-0.75
3137	"ENSG00000133706.20"	"LARS1"	chr5	-	146140203	146143084	146140203	146140261	146142871	146143084	3137	0,0,2	0,0,1	0,0,2	0,0,0	198	99	1	1.0	NA,NA,0.5	NA,NA,1.0	-0.5
3138	"ENSG00000171530.15"	"TBCA"	chr5	-	77691240	77693352	77691240	77691498	77693265	77693352	3138	0,0,0	1,2,0	2,0,2	0,0,0	198	99	1	1.0	0.0,0.0,NA	1.0,NA,1.0	-1.0
3144	"ENSG00000132286.12"	"TIMM10B"	chr11	+	6481500	6481852	6481500	6481555	6481756	6481852	3144	0,0,3	3,0,0	0,0,0	0,2,0	198	99	1	1.0	0.0,NA,1.0	NA,0.0,NA	0.5
3151	"ENSG00000013573.17"	"DDX11"	chr12	+	31089402	31090094	31089402	31089490	31089890	31090094	3151	0,1,1	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
3152	"ENSG00000013573.17"	"DDX11"	chr12	+	31103576	31104791	31103576	31103731	31103806	31104791	3152	0,1,3	0,0,0	0,0,0	1,0,0	174	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
3153	"ENSG00000126456.16"	"IRF3"	chr19	-	49663187	49663514	49663187	49663258	49663342	49663514	3153	0,0,2	0,1,2	0,0,0	0,0,1	183	99	1	1.0	NA,0.0,0.351	NA,NA,0.0	0.175
3160	"ENSG00000188313.13"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521705	146521832	146522053	3160	0,0,2	0,2,0	0,0,1	1,0,0	198	99	1	1.0	NA,0.0,1.0	0.0,NA,1.0	0.0
3170	"ENSG00000175054.16"	"ATR"	chr3	-	142457603	142459111	142457603	142457755	142458957	142459111	3170	0,0,3	0,0,1	0,0,0	0,0,2	198	99	1	1.0	NA,NA,0.6	NA,NA,0.0	0.6
3182	"ENSG00000094914.14"	"AAAS"	chr12	-	53307844	53308133	53307844	53307929	53308051	53308133	3182	0,0,2	1,1,0	0,0,1	0,0,0	198	99	1	1.0	0.0,0.0,1.0	NA,NA,1.0	-0.667
3185	"ENSG00000094914.14"	"AAAS"	chr12	-	53315093	53315426	53315093	53315140	53315334	53315426	3185	0,1,0	1,0,2	0,0,0	0,0,3	198	99	1	1.0	0.0,1.0,0.0	NA,NA,0.0	0.333
3196	"ENSG00000112146.17"	"FBXO9"	chr6	+	53092733	53093561	53092733	53092824	53093465	53093561	3196	1,0,2	0,2,2	0,0,1	0,0,0	198	99	1	1.0	1.0,0.0,0.333	NA,NA,1.0	-0.556
3197	"ENSG00000006744.19"	"ELAC2"	chr17	-	12994763	12995062	12994763	12994884	12994962	12995062	3197	1,0,0	0,0,0	0,0,0	0,0,1	177	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
3199	"ENSG00000006744.19"	"ELAC2"	chr17	-	13002273	13002579	13002273	13002359	13002440	13002579	3199	0,0,1	0,0,2	0,0,0	0,0,1	180	99	1	1.0	NA,NA,0.216	NA,NA,0.0	0.216
3207	"ENSG00000118515.12"	"SGK1"	chr6	-	134173273	134173566	134173273	134173357	134173461	134173566	3207	0,1,4	0,0,1	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,0.667	0.0,NA,NA	0.834
3208	"ENSG00000118515.12"	"SGK1"	chr6	-	134174510	134174861	134174510	134174586	134174731	134174861	3208	0,0,5	0,1,1	0,0,0	1,0,0	198	99	1	1.0	NA,0.0,0.714	0.0,NA,NA	0.357
3222	"ENSG00000177646.20"	"ACAD9"	chr3	+	128909343	128910149	128909343	128909421	128910020	128910149	3222	0,1,0	1,0,1	0,0,1	0,0,0	198	99	1	1.0	0.0,1.0,0.0	NA,NA,1.0	-0.667
