ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
815	"ENSG00000196923.14"	"PDLIM7"	chr5	-	177491403	177491420	177491806	177491925	177491009	177491146	177492404	177492435	815	2,0,1	0,0,0	0,0,0	0,0,2	218	116	1	1.0	1.0,NA,1.0	NA,NA,0.0	1.0
832	"ENSG00000115904.15"	"SOS1"	chr2	-	39010583	39010703	39012125	39012348	39007030	39007193	39013459	39013563	832	0,2,0	0,0,0	0,0,0	1,0,0	322	219	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
833	"ENSG00000155508.14"	"CNOT8"	chr5	+	154865191	154865385	154870660	154870822	154863206	154863395	154871729	154871874	833	0,0,1	0,0,0	0,0,1	1,0,0	293	261	1	1.0	NA,NA,1.0	0.0,NA,1.0	0.5
854	"ENSG00000173575.24"	"CHD2"	chr15	+	92929029	92929091	92937517	92937625	92927243	92927330	92939577	92939718	854	0,6,4	0,6,6	0,0,0	1,3,4	161	207	1	1.0	NA,0.562,0.462	0.0,0.0,0.0	0.512
855	"ENSG00000173575.24"	"CHD2"	chr15	+	92956458	92956649	92967324	92967513	92955422	92955512	92971764	92971927	855	0,1,12	0,2,7	1,0,0	0,0,0	290	288	1	1.0	NA,0.332,0.63	1.0,NA,NA	-0.519
856	"ENSG00000173575.24"	"CHD2"	chr15	+	92991346	92991430	92991475	92991517	92985497	92985673	92992858	92992998	856	0,0,1	3,4,10	0,0,0	2,0,1	183	141	1	1.0	0.0,0.0,0.072	0.0,NA,0.0	0.024
859	"ENSG00000070756.17"	"PABPC1"	chr8	-	100712361	100712457	100712651	100712789	100709458	100709731	100713086	100713181	859	14,23,64	3,5,16	24,5,16	6,0,2	237	195	0.25375048221	1.0	0.793,0.791,0.767	0.767,1.0,0.868	-0.095
863	"ENSG00000126091.21"	"ST3GAL3"	chr1	+	43838218	43838311	43894382	43894477	43814890	43814933	43898234	43898298	863	0,1,0	0,0,0	0,0,0	0,0,1	192	194	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
876	"ENSG00000081189.17"	"MEF2C"	chr5	-	88760987	88761125	88761184	88761328	88751856	88752043	88804597	88804801	876	0,5,6	2,0,0	0,0,2	0,0,0	243	237	1	1.0	0.0,1.0,1.0	NA,NA,1.0	-0.333
878	"ENSG00000113522.14"	"RAD50"	chr5	+	132591223	132591406	132591876	132592034	132589630	132589837	132594868	132595044	878	0,0,2	0,0,2	0,0,0	1,0,0	282	257	1	1.0	NA,NA,0.477	0.0,NA,NA	0.477
882	"ENSG00000038427.16"	"VCAN"	chr5	+	83519348	83522309	83537006	83542268	83512102	83512396	83545536	83545650	882	1,2,4	16,9,24	4,1,0	5,8,3	3060	5361	0.840561527489	1.0	0.099,0.28,0.226	0.584,0.18,0.0	-0.053
883	"ENSG00000168002.12"	"POLR2G"	chr11	+	62762541	62762866	62762866	62763026	62761794	62761904	62765181	62765232	883	0,0,1	0,0,2	0,0,0	0,0,2	424	259	1	1.0	NA,NA,0.234	NA,NA,0.0	0.234
887	"ENSG00000122008.16"	"POLK"	chr5	+	75590343	75590440	75593877	75594049	75587025	75587058	75596221	75597178	887	0,0,3	0,0,1	1,0,1	0,0,0	196	271	1	1.0	NA,NA,0.806	1.0,NA,1.0	-0.194
890	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98343138	98343261	98352475	98352601	98293407	98293515	98391951	98392080	890	0,3,4	0,0,0	0,0,0	2,0,0	222	225	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
893	"ENSG00000244627.6"	"TPTEP2"	chr22	-	38363053	38363104	38369985	38370045	38361380	38361560	38380369	38380423	893	0,0,0	0,0,2	3,0,0	0,0,0	159	150	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
903	"ENSG00000151092.18"	"NGLY1"	chr3	-	25736003	25736149	25736308	25736400	25733871	25733982	25737333	25737455	903	0,1,0	0,1,3	0,0,0	1,0,0	191	245	1	1.0	NA,0.562,0.0	0.0,NA,NA	0.281
907	"ENSG00000141698.17"	"NT5C3B"	chr17	-	41828789	41828952	41830800	41830890	41827425	41827626	41832391	41832477	907	2,1,1	0,0,0	0,0,0	1,0,2	189	262	1	1.0	1.0,1.0,1.0	0.0,NA,0.0	1.0
910	"ENSG00000125347.15"	"IRF1"	chr5	-	132485666	132485716	132486250	132486373	132484361	132484497	132486556	132486686	910	0,0,2	0,0,0	2,0,1	0,2,3	222	149	1	1.0	NA,NA,1.0	1.0,0.0,0.183	0.606
912	"ENSG00000132676.16"	"DAP3"	chr1	+	155717005	155717128	155721516	155721618	155709772	155709824	155725381	155725490	912	0,0,0	0,0,3	2,0,0	0,0,0	222	201	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
913	"ENSG00000132676.16"	"DAP3"	chr1	+	155731943	155732033	155736945	155737063	155731355	155731415	155738156	155738529	913	0,1,3	0,0,1	0,0,1	0,0,1	189	217	1	1.0	NA,1.0,0.775	NA,NA,0.534	0.353
916	"ENSG00000198836.11"	"OPA1"	chr3	+	193615673	193615770	193617783	193617837	193614722	193615041	193618868	193618936	916	0,0,1	0,0,0	0,0,0	0,1,1	196	153	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
917	"ENSG00000198836.11"	"OPA1"	chr3	+	193617177	193617285	193617783	193617837	193615673	193615770	193618868	193618936	917	0,1,1	0,0,0	0,0,0	0,0,1	207	153	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
1016	"ENSG00000173039.20"	"RELA"	chr11	-	65660123	65660215	65661686	65661835	65659665	65659797	65661936	65662088	1016	0,2,0	0,2,0	0,0,1	1,0,0	248	191	1	1.0	NA,0.435,NA	0.0,NA,1.0	-0.065
1020	"ENSG00000047578.14"	"KATNIP"	chr16	+	27699533	27699599	27701588	27701695	27698327	27698500	27703895	27703998	1020	0,1,4	0,2,2	1,0,1	0,0,1	165	206	1	1.0	NA,0.384,0.714	1.0,NA,0.555	-0.229
1024	"ENSG00000170445.16"	"HARS1"	chr5	-	140677907	140678015	140683099	140683219	140677654	140677753	140690854	140690944	1024	1,1,0	0,1,1	0,1,1	0,0,0	219	207	1	1.0	1.0,0.486,0.0	NA,1.0,1.0	-0.505
1050	"ENSG00000198625.14"	"MDM4"	chr1	+	204526359	204526434	204537458	204537497	204525483	204525596	204538208	204538308	1050	0,1,4	0,1,0	0,0,1	0,0,0	174	138	1	1.0	NA,0.442,1.0	NA,NA,1.0	-0.279
1069	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	1069	8,11,10	0,0,2	3,2,6	0,0,2	276	170	1	1.0	1.0,1.0,0.755	1.0,1.0,0.649	0.035
1071	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55303068	55303152	55308808	55309023	55301871	55302072	55309161	55309254	1071	1,2,6	0,1,1	0,0,2	0,0,0	314	183	1	1.0	1.0,0.538,0.778	NA,NA,1.0	-0.228
1072	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55349517	55349599	55355578	55355751	55346174	55346333	55362307	55362448	1072	1,4,11	3,6,12	0,0,0	7,0,5	272	181	1	1.0	0.182,0.307,0.379	0.0,NA,0.0	0.289
1073	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55355578	55355751	55362307	55362448	55349517	55349599	55363949	55364033	1073	0,2,6	3,7,21	0,0,0	6,0,1	240	272	1	1.0	0.0,0.245,0.245	0.0,NA,0.0	0.163
1076	"ENSG00000197912.16"	"SPG7"	chr16	+	89526328	89526468	89529134	89529524	89524005	89524247	89530682	89530808	1076	2,4,4	0,0,0	1,0,1	0,1,0	239	489	1	1.0	1.0,1.0,1.0	1.0,0.0,1.0	0.333
1079	"ENSG00000197912.16"	"SPG7"	chr16	+	89536764	89536948	89540943	89541346	89532462	89532636	89544647	89544772	1079	1,0,0	4,0,5	0,0,1	0,0,0	283	502	1	1.0	0.307,NA,0.0	NA,NA,1.0	-0.847
1080	"ENSG00000197912.16"	"SPG7"	chr16	+	89536764	89536948	89540943	89541384	89532462	89532636	89544647	89544772	1080	1,0,0	4,0,5	0,0,1	0,0,0	283	540	1	1.0	0.323,NA,0.0	NA,NA,1.0	-0.839
1081	"ENSG00000197912.16"	"SPG7"	chr16	+	89536764	89536948	89540943	89542279	89532462	89532636	89544647	89544772	1081	1,0,0	4,3,7	0,0,1	0,0,0	283	1435	1	1.0	0.559,0.0,0.0	NA,NA,1.0	-0.814
1082	"ENSG00000197912.16"	"SPG7"	chr16	+	89548979	89549336	89549499	89549713	89548002	89548113	89550493	89550609	1082	0,0,3	0,1,0	0,0,0	3,0,1	456	313	1	1.0	NA,0.0,1.0	0.0,NA,0.0	0.5
1083	"ENSG00000197912.16"	"SPG7"	chr16	+	89549080	89549336	89549499	89549713	89548002	89548113	89550493	89550609	1083	0,0,3	0,1,0	0,0,0	3,0,1	355	313	1	1.0	NA,0.0,1.0	0.0,NA,0.0	0.5
1085	"ENSG00000119139.21"	"TJP2"	chr9	+	69248011	69248224	69251034	69251364	69246689	69246790	69252814	69252900	1085	0,3,0	2,1,2	2,0,0	0,2,1	312	429	0.940417198109	1.0	0.0,0.805,0.0	1.0,0.0,0.0	-0.065
1097	"ENSG00000112062.12"	"MAPK14"	chr6	+	36095986	36096066	36100187	36100267	36076536	36076608	36102570	36102649	1097	0,0,0	0,1,0	0,2,0	0,0,0	179	179	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
1110	"ENSG00000145833.16"	"DDX46"	chr5	+	134789215	134789264	134790105	134790222	134788512	134788591	134790469	134790552	1110	0,0,0	0,0,1	0,0,2	0,0,0	148	216	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
1130	"ENSG00000140416.25"	"TPM1"	chr15	+	63043705	63043831	63044026	63044152	63042757	63042943	63056984	63057118	1130	0,1,1	29,30,33	0,0,0	26,13,113	225	225	1	1.0	0.0,0.032,0.029	0.0,0.0,0.0	0.02
1131	"ENSG00000140416.25"	"TPM1"	chr15	+	63061197	63061273	63061712	63061788	63060868	63060939	63062214	63062277	1131	3,7,16	25,23,27	2,4,3	19,18,168	175	175	1.22895668265e-05	0.0029372064715335	0.107,0.233,0.372	0.095,0.182,0.018	0.139
1134	"ENSG00000100983.12"	"GSS"	chr20	-	34942487	34942627	34942930	34943006	34941712	34941829	34945952	34946098	1134	0,0,0	0,0,1	0,0,1	0,0,0	175	239	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
1137	"ENSG00000040933.16"	"INPP4A"	chr2	+	98539527	98539675	98543876	98544007	98538890	98538981	98545968	98546073	1137	11,13,30	1,7,27	6,0,6	1,0,3	247	230	1	1.0	0.911,0.634,0.509	0.848,NA,0.651	-0.065
1139	"ENSG00000072682.20"	"P4HA2"	chr5	-	132198205	132198271	132198320	132198380	132195411	132195480	132198878	132198932	1139	0,0,1	0,1,2	0,0,2	0,0,0	159	165	1	1.0	NA,0.0,0.342	NA,NA,1.0	-0.829
1143	"ENSG00000131778.20"	"CHD1L"	chr1	+	147280025	147280191	147284350	147284499	147276103	147276257	147285323	147285487	1143	0,3,2	0,1,2	1,0,1	1,0,2	265	248	1	1.0	NA,0.737,0.483	0.483,NA,0.319	0.209
1172	"ENSG00000076067.14"	"RBMS2"	chr12	+	56571697	56571855	56580277	56580375	56569898	56569990	56581183	56581263	1172	0,0,0	0,1,0	0,0,1	0,0,0	257	197	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
1180	"ENSG00000072274.14"	"TFRC"	chr3	-	196073929	196074125	196075158	196075360	196072002	196072152	196077063	196077122	1180	2,0,3	1,2,5	1,2,0	3,0,2	301	295	0.485591876935	1.0	0.662,0.0,0.37	0.246,1.0,0.0	-0.071
1182	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195689338	195689438	195696360	195696589	195688532	195688797	195699029	195699207	1182	0,0,1	0,0,0	1,0,0	1,0,0	199	328	1	1.0	NA,NA,1.0	0.622,NA,NA	0.378
1188	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132780797	132780914	132782295	132782493	132777665	132777805	132784163	132784307	1188	5,3,3	1,1,0	0,0,0	2,0,0	297	216	1	1.0	0.784,0.686,1.0	0.0,NA,NA	0.823
1197	"ENSG00000134014.18"	"ELP3"	chr8	+	28097218	28097318	28099827	28099966	28093066	28093233	28106712	28106783	1197	2,1,1	0,0,1	0,0,0	1,0,0	199	238	1	1.0	1.0,1.0,0.545	0.0,NA,NA	0.848
1201	"ENSG00000182473.22"	"EXOC7"	chr17	-	76090328	76090397	76091142	76091235	76089174	76089320	76094413	76094581	1201	0,0,2	4,0,0	0,0,1	1,0,0	192	168	1	1.0	0.0,NA,1.0	0.0,NA,1.0	0.0
1222	"ENSG00000128908.19"	"INO80"	chr15	-	41016087	41016215	41020899	41021125	41005592	41005687	41027595	41027736	1222	0,1,3	0,0,0	0,0,0	0,0,1	325	227	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
1226	"ENSG00000108061.13"	"SHOC2"	chr10	+	110985627	110985765	111000414	111000545	110964124	110965061	111004605	111004794	1226	0,3,2	0,0,1	4,0,2	0,0,0	237	230	1	1.0	NA,1.0,0.66	1.0,NA,1.0	-0.17
1254	"ENSG00000164808.17"	"SPIDR"	chr8	+	47293866	47294030	47396375	47396626	47291032	47291137	47440322	47440542	1254	1,0,7	0,0,6	0,0,1	1,0,2	263	350	1	1.0	1.0,NA,0.608	0.0,NA,0.4	0.604
1259	"ENSG00000137275.16"	"RIPK1"	chr6	+	3080978	3081116	3083084	3083313	3077778	3077935	3085258	3085408	1259	0,0,2	0,0,3	0,0,2	0,0,0	237	328	1	1.0	NA,NA,0.48	NA,NA,1.0	-0.52
1275	"ENSG00000163913.14"	"IFT122"	chr3	+	129476314	129476372	129476425	129476506	129469341	129469417	129476662	129476801	1275	0,0,0	0,1,0	0,2,0	0,0,0	157	180	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
1280	"ENSG00000163870.16"	"TPRA1"	chr3	-	127575402	127575505	127575748	127575809	127575184	127575265	127575939	127576050	1280	0,0,0	0,2,2	0,0,1	2,1,0	160	202	1	1.0	NA,0.0,0.0	0.0,0.0,1.0	-0.333
1281	"ENSG00000169032.11"	"MAP2K1"	chr15	+	66436745	66436892	66443279	66443357	66435026	66435237	66444655	66444707	1281	1,2,1	0,1,0	0,0,3	0,0,0	246	177	1	1.0	1.0,0.59,1.0	NA,NA,1.0	-0.137
1288	"ENSG00000173230.17"	"GOLGB1"	chr3	-	121669196	121669355	121676892	121677030	121668060	121668158	121677284	121677450	1288	0,0,2	1,0,5	1,0,0	0,0,0	237	258	1	1.0	0.0,NA,0.303	1.0,NA,NA	-0.849
1289	"ENSG00000173230.17"	"GOLGB1"	chr3	-	121693740	121698929	121702480	121702595	121690669	121692581	121714860	121714976	1289	0,0,4	5,13,70	0,0,0	14,4,16	214	5288	0.03301220722	1.0	0.0,0.0,0.585	0.0,0.0,0.0	0.195
1293	"ENSG00000105486.15"	"LIG1"	chr19	-	48151231	48151336	48153871	48153967	48150087	48150210	48157013	48157140	1293	0,1,0	0,0,0	0,0,0	1,0,0	195	204	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1294	"ENSG00000105486.15"	"LIG1"	chr19	-	48151231	48151339	48153871	48153967	48150087	48150210	48157013	48157140	1294	0,1,0	0,0,0	0,0,0	1,0,0	195	207	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1298	"ENSG00000008083.14"	"JARID2"	chr6	+	15410223	15410365	15452005	15452175	15374116	15374252	15468541	15468718	1298	0,3,1	0,0,2	1,0,0	0,0,0	241	269	1	1.0	NA,1.0,0.358	1.0,NA,NA	-0.321
1323	"ENSG00000168310.12"	"IRF2"	chr4	-	184408157	184408275	184418166	184418213	184398914	184399079	184418531	184418708	1323	0,0,1	0,0,1	0,0,1	0,0,0	146	217	1	1.0	NA,NA,0.598	NA,NA,1.0	-0.402
1337	"ENSG00000108654.16"	"DDX5"	chr17	-	64504221	64504318	64504676	64504842	64503982	64504116	64506075	64506289	1337	15,31,69	1,11,23	16,2,14	3,2,3	265	196	0.681420015797	1.0	0.917,0.676,0.689	0.798,0.425,0.775	0.095
1346	"ENSG00000163681.17"	"SLMAP"	chr3	+	57864806	57864857	57871635	57871698	57864547	57864716	57890040	57890100	1346	0,0,1	0,1,0	0,0,0	0,0,1	150	162	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
1349	"ENSG00000163681.17"	"SLMAP"	chr3	+	57865241	57865292	57871635	57871698	57864806	57864857	57890040	57890100	1349	0,0,1	0,1,0	0,0,0	0,0,1	150	162	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
1354	"ENSG00000107890.17"	"ANKRD26"	chr10	-	27043425	27043567	27044156	27044190	27039964	27040178	27046352	27046520	1354	0,0,2	0,0,3	0,0,0	1,0,0	133	241	1	1.0	NA,NA,0.547	0.0,NA,NA	0.547
1363	"ENSG00000010322.16"	"NISCH"	chr3	+	52490074	52490231	52490704	52490833	52489335	52489678	52491351	52491513	1363	3,3,4	0,1,3	1,0,0	0,0,0	256	228	1	1.0	1.0,0.728,0.543	1.0,NA,NA	-0.243
1364	"ENSG00000040531.16"	"CTNS"	chr17	+	3640187	3640267	3654997	3655101	3637106	3637316	3655220	3655352	1364	0,1,1	0,2,1	4,0,2	0,0,3	179	203	1	1.0	NA,0.362,0.531	1.0,NA,0.431	-0.269
1381	"ENSG00000145020.16"	"AMT"	chr3	-	49421491	49421572	49422103	49422271	49420210	49420342	49422360	49422473	1381	0,0,0	0,0,1	0,0,1	0,0,0	267	180	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
1391	"ENSG00000047849.22"	"MAP4"	chr3	-	47867245	47867338	47869213	47869327	47857430	47857512	47870812	47871105	1391	3,0,1	0,0,2	0,0,3	0,0,0	213	192	1	1.0	1.0,NA,0.311	NA,NA,1.0	-0.345
1441	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113287	137113356	137113478	137112952	137113119	137113864	137114028	1441	0,0,0	5,2,8	1,0,0	2,0,1	221	181	1	1.0	0.0,0.0,0.0	0.291,NA,0.0	-0.145
1442	"ENSG00000176978.15"	"DPP7"	chr9	-	137113205	137113287	137113356	137113496	137112952	137113119	137113864	137114028	1442	0,0,1	5,2,8	3,0,1	2,0,1	239	181	1	1.0	0.0,0.0,0.086	0.532,NA,0.431	-0.453
1477	"ENSG00000152256.14"	"PDK1"	chr2	+	172562219	172562291	172564502	172564687	172558707	172558849	172564977	172565073	1477	0,0,0	0,0,1	0,4,0	0,0,0	171	284	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
1481	"ENSG00000198707.17"	"CEP290"	chr12	-	88059897	88060020	88060829	88060994	88058847	88059020	88062691	88062778	1481	0,2,0	0,0,2	2,0,0	0,0,0	264	222	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
1486	"ENSG00000186470.14"	"BTN3A2"	chr6	+	26370321	26370603	26372896	26373097	26368720	26368912	26373275	26373296	1486	0,0,2	0,1,1	0,0,0	3,1,0	381	300	1	1.0	NA,0.0,0.612	0.0,0.0,NA	0.306
1501	"ENSG00000215021.10"	"PHB2"	chr12	-	6968410	6968595	6969497	6969577	6967891	6968021	6970195	6970280	1501	3,0,1	2,1,3	0,2,0	3,3,0	179	284	1	1.0	0.704,0.0,0.346	0.0,0.514,NA	0.093
1502	"ENSG00000215021.10"	"PHB2"	chr12	-	6968410	6968708	6969497	6969577	6967891	6968021	6970195	6970280	1502	3,0,1	2,1,3	0,2,0	3,3,0	179	397	1	1.0	0.769,0.0,0.425	0.0,0.597,NA	0.099
1529	"ENSG00000102878.18"	"HSF4"	chr16	+	67167474	67167599	67167823	67167947	67167119	67167222	67168830	67168936	1529	2,0,0	0,0,0	0,0,0	3,2,0	224	223	1	1.0	1.0,NA,NA	0.0,0.0,NA	1.0
1530	"ENSG00000011523.15"	"CEP68"	chr2	+	65074281	65074404	65077867	65077964	65071453	65072980	65082535	65082709	1530	0,0,1	0,0,0	0,0,0	3,0,0	222	196	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
1536	"ENSG00000127990.19"	"SGCE"	chr7	-	94599696	94599723	94600645	94600857	94598774	94598963	94603289	94603452	1536	4,0,2	0,2,0	0,2,0	0,0,0	311	126	1	1.0	1.0,0.0,1.0	NA,1.0,NA	-0.333
1541	"ENSG00000177830.18"	"CHID1"	chr11	-	884067	884169	893426	893519	883147	883303	899339	899401	1541	0,0,3	2,0,0	0,0,0	0,0,1	192	201	1	1.0	0.0,NA,1.0	NA,NA,0.0	0.5
1573	"ENSG00000104218.16"	"CSPP1"	chr8	+	67137455	67137603	67149782	67149935	67131950	67132080	67154023	67154136	1573	0,0,1	0,0,0	1,3,0	0,0,1	247	252	1	1.0	NA,NA,1.0	1.0,1.0,0.0	0.333
1587	"ENSG00000234741.10"	"GAS5"	chr1	-	173865228	173865282	173865470	173865547	173864674	173864704	173865856	173865894	1587	1,3,1	3,0,0	0,0,2	2,0,0	176	153	1	1.0	0.225,1.0,1.0	0.0,NA,1.0	0.242
1588	"ENSG00000234741.10"	"GAS5"	chr1	-	173865228	173865282	173865509	173865547	173864674	173864704	173865856	173865894	1588	1,3,1	3,0,0	0,0,2	2,0,0	137	153	1	1.0	0.271,1.0,1.0	0.0,NA,1.0	0.257
1589	"ENSG00000234741.10"	"GAS5"	chr1	-	173865470	173865547	173866527	173866567	173865228	173865282	173866760	173866796	1589	2,0,4	0,0,2	0,0,2	0,0,2	139	176	1	1.0	1.0,NA,0.717	NA,NA,0.559	0.299
1590	"ENSG00000234741.10"	"GAS5"	chr1	-	173865856	173865894	173866527	173866567	173865470	173865547	173866760	173866796	1590	2,0,4	0,4,2	0,0,2	0,0,0	139	137	1	1.0	1.0,0.0,0.663	NA,NA,1.0	-0.446
1597	"ENSG00000174501.15"	"ANKRD36C"	chr2	-	95958756	95958785	95960638	95960667	95958590	95958663	95962351	95962424	1597	0,2,0	0,1,2	0,1,0	0,0,0	128	128	1	1.0	NA,0.667,0.0	NA,1.0,NA	-0.666
1616	"ENSG00000060971.19"	"ACAA1"	chr3	-	38131925	38132005	38133951	38134009	38129289	38129388	38136591	38136685	1616	0,0,0	0,0,2	0,0,2	0,0,0	157	179	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
1620	"ENSG00000135655.16"	"USP15"	chr12	+	62325871	62325933	62349220	62349307	62321463	62321609	62355330	62355475	1620	0,1,4	0,0,2	3,0,2	0,0,1	161	186	1	1.0	NA,1.0,0.698	1.0,NA,0.698	0.0
1624	"ENSG00000130479.11"	"MAP1S"	chr19	+	17720935	17721037	17724125	17724208	17719479	17719620	17725048	17725189	1624	0,0,2	0,0,0	3,0,0	1,0,0	201	182	1	1.0	NA,NA,1.0	0.731,NA,NA	0.269
1638	"ENSG00000103005.13"	"USB1"	chr16	+	58014272	58014326	58017333	58017439	58009928	58010112	58018971	58019055	1638	1,0,1	0,1,0	0,0,2	1,0,0	153	205	1	1.0	1.0,0.0,1.0	0.0,NA,1.0	0.167
1646	"ENSG00000169231.13"	"THBS3"	chr1	-	155203512	155203539	155204854	155204957	155203222	155203305	155205059	155205316	1646	0,0,1	0,0,0	0,0,0	0,0,2	202	126	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
1673	"ENSG00000118482.12"	"PHF3"	chr6	+	63684128	63685911	63691736	63692043	63679999	63680161	63694580	63694764	1673	5,14,39	0,3,4	7,2,2	0,0,0	1882	406	2.10909509695e-05	0.00316842907661085	1.0,0.502,0.678	1.0,1.0,1.0	-0.273
1707	"ENSG00000243943.10"	"ZNF512"	chr2	+	27599969	27600053	27600690	27600815	27599582	27599678	27601355	27601442	1707	0,2,1	0,3,0	0,0,0	1,0,0	183	224	1	1.0	NA,0.449,1.0	0.0,NA,NA	0.725
1722	"ENSG00000079263.19"	"SP140"	chr2	+	230250980	230251061	230253315	230253417	230248884	230248968	230255451	230255532	1722	2,0,0	0,2,0	1,0,2	2,0,2	180	201	1	1.0	1.0,0.0,NA	0.358,NA,0.528	0.057
1723	"ENSG00000079263.19"	"SP140"	chr2	+	230253315	230253417	230255451	230255532	230248884	230248968	230269531	230269618	1723	0,2,0	0,1,0	0,0,0	2,0,0	201	180	1	1.0	NA,0.642,NA	0.0,NA,NA	0.642
1724	"ENSG00000079263.19"	"SP140"	chr2	+	230253315	230253417	230255451	230255532	230250980	230251061	230269531	230269618	1724	0,0,1	2,0,0	1,0,0	2,0,1	201	180	1	1.0	0.0,NA,1.0	0.309,NA,0.0	0.346
1727	"ENSG00000163131.12"	"CTSS"	chr1	-	150750005	150750171	150751780	150752008	150747776	150747879	150755000	150755150	1727	0,1,3	0,2,3	3,0,0	0,0,1	327	265	1	1.0	NA,0.288,0.448	1.0,NA,0.0	-0.132
1728	"ENSG00000163131.12"	"CTSS"	chr1	-	150751780	150752008	150755000	150755150	150750005	150750171	150757857	150757980	1728	1,2,8	0,1,1	0,0,1	2,0,0	249	327	1	1.0	1.0,0.724,0.913	0.0,NA,1.0	0.379
1740	"ENSG00000001631.17"	"KRIT1"	chr7	-	92244901	92245171	92245426	92245676	92242033	92242137	92245789	92245914	1740	0,0,0	0,1,3	1,0,0	2,0,0	349	369	1	1.0	NA,0.0,0.0	0.346,NA,NA	-0.346
1743	"ENSG00000116754.14"	"SRSF11"	chr1	+	70231094	70231203	70231858	70231975	70228421	70228555	70232267	70232377	1743	0,0,1	0,0,3	0,0,0	0,0,1	208	216	1	1.0	NA,NA,0.257	NA,NA,0.0	0.257
1750	"ENSG00000147140.17"	"NONO"	chrX	+	71294226	71294348	71296564	71296660	71291778	71291972	71296850	71297047	1750	2,2,2	0,2,2	0,0,0	1,0,0	221	195	1	1.0	1.0,0.469,0.469	0.0,NA,NA	0.646
1752	"ENSG00000174574.16"	"AKIRIN1"	chr1	+	38998170	38998311	39000971	39001106	38991287	38991600	39003346	39003418	1752	0,0,0	0,1,3	0,0,1	0,0,0	240	234	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
1769	"ENSG00000137210.14"	"TMEM14B"	chr6	+	10749621	10749698	10751132	10751234	10749201	10749268	10755141	10755232	1769	0,1,2	0,1,0	0,0,1	0,0,2	176	201	1	1.0	NA,0.533,1.0	NA,NA,0.363	0.403
1771	"ENSG00000135164.19"	"DMTF1"	chr7	+	87164933	87165050	87166482	87166605	87163494	87163617	87170994	87171089	1771	0,1,7	0,0,9	3,0,3	0,0,0	216	222	1	1.0	NA,1.0,0.444	1.0,NA,1.0	-0.278
1775	"ENSG00000178927.19"	"CYBC1"	chr17	-	82446622	82446692	82447579	82447621	82445863	82445960	82449169	82449292	1775	0,0,0	1,1,1	0,0,2	0,0,0	141	169	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
1777	"ENSG00000178927.19"	"CYBC1"	chr17	-	82446622	82446696	82447579	82447621	82445863	82445960	82449169	82449292	1777	0,0,0	1,1,1	0,0,2	0,0,0	141	173	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
1797	"ENSG00000123329.20"	"ARHGAP9"	chr12	-	57474041	57474176	57474422	57474476	57473602	57473708	57474625	57474703	1797	3,3,7	1,4,9	0,0,3	2,0,0	153	234	1	1.0	0.821,0.534,0.543	0.0,NA,1.0	0.133
